Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A19,A20,A21,A22,A23,A24,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B21,B22,B23,B24,B25,B26,B28,B29,B30,B31,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D2,D3,D4,D10,D11,D12,D13,D16,D17,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E31,F1,F2,F3,F4,F5,F6,F7,F8,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G24,G26,G27,G28,G29,G30,G31,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
2707132.8125,enter,-22.81475,-10.13086,-4.908967,-21.5978,-25.88237,-14.94071,-29.118,-13.79014,-20.82121,7.510731,10.93484,-11.33551,-0.1747641,-17.09849,-19.71136,-14.45261,-0.3697855,17.73034,25.04025,-23.19443,-25.26414,-26.01946,-1.19024,4.441984,-39.49175,-16.73464,-13.29356,3.618944,-6.002332,-3.903577,-12.95532,-36.0348,-29.06874,-21.7017,4.219628,-16.34563,-6.351048,-22.27446,-10.50732,-12.2492,-25.08482,-17.43096,-6.475143,-18.3462,-11.41514,-3.349988,-13.12575,-1.360911,-8.683856,-2.744772,0.04653716,17.56249,-8.356106,18.16815,-7.83451,-9.082598,13.01763,-31.20682,-30.44439,-17.8453,-0.529973,-4.520195,-2.256584,-4.998657,9.735851,36.84748,-4.133451,-16.99025,32.71814,-1.627646,20.6488,14.95472,-2.84122,9.788206,19.10638,5.551219,-18.00988,-22.75652,-9.622813,6.231592,-15.17617,-17.43482,-23.02956,-11.35246,1.687618,-21.06637,9.956258,-14.58012,-13.23507,-25.48942,-50.75179,-52.29564,-17.77353,-32.36319,-34.84838,-29.54476,26.31978,-12.33943,-48.83056,-13.78754,4.551861,4.937561,-33.83454,-17.43838,-2.112267,10.18136,-22.82004,-0.7843342,5.567479,20.90931,19.49173,3.558858,-15.40643,-8.733166,1.903197,-11.16294,-14.70528,-4.562518,-22.32003,-13.42687,-22.98488,-21.02537,-17.44386,-19.58965,-10.49166,-5.759344,-8.469064,-7.479867,-13.15935,-18.91196,-20.07312,7.327203,-15.41065,-21.4477,-16.64339,-22.42866,-20.08241,5.263206,-8.246832,-6.905936,0.7995661,-4.919817,-12.06006,4.597741,2.265619,8.78069,6.385564,-0.2968396,-9.778895,-11.01097,-2.551448,-18.70019,6.417739,-3.686721,-1.174932,-3.835302,-14.82516,-18.96942,-25.27808,-8.55639,1.456024,7.247732,11.49814,-21.77073,-15.4255,-15.08994,-11.79316,-14.92428,-12.27073,-9.372807,-21.72992,-8.893421,-29.43886,-27.83142,-29.02258,-22.64255,-31.18414,-32.67952,-22.93844,-19.55481,-26.60111,-19.29068,-27.47652,-30.13838,3.714987,-3.202756,-6.291273,-21.06831,-11.36831,-6.015462,-2.890993,-22.97053,-16.38119,-22.15707,-30.52133,-14.4654,1.845631,-5.94924,-15.29712,-14.15269,-2.529929,-4.441239,-16.92459,-8.410252,-17.04952,-16.5101,-20.59916,-17.30777,-6.936903,-14.16034,-11.56973,-9.652509,-6.82516,-14.42551,-12.19041,-0.3454983,-7.428853,-24.59725,-9.973198,-7.244943,-3.544383
2752875,disgust,-3.682488,-9.15511,16.00921,-9.42415,-15.22042,0.5432156,-27.9635,-3.427174,-13.31701,-7.571181,28.40574,2.879164,-0.127582,-3.157207,-13.36907,-6.877186,11.26222,25.28967,6.100207,-17.5313,-23.82278,5.912709,16.73242,7.293478,-34.1301,-17.38287,5.977549,-2.263173,-2.299496,1.716226,-7.926917,-30.28074,-23.83375,-15.70083,12.37023,-10.41804,0.3124396,-21.8397,-4.076375,-5.290122,-25.31747,-20.54742,-6.297291,-14.00807,-6.443165,-4.777173,-18.7526,-2.197964,-3.556633,2.788101,2.509033,14.19129,-17.48874,23.74157,1.204511,-5.271176,9.539473,-19.03456,-14.835,-8.036078,20.31188,9.886407,14.68477,9.553868,10.02528,32.87814,10.30451,3.744335,50.10748,18.11391,34.56151,19.61994,17.48949,23.1862,30.80331,14.89302,-5.19401,-4.985851,8.260872,22.37979,-0.01648307,-5.554868,-4.796977,3.993843,17.30297,-5.324534,24.92441,-15.56056,-9.585179,-17.67385,16.62549,-26.75084,-13.12921,20.79902,5.667103,-21.35783,51.32568,37.94813,-13.89988,-11.2103,12.4714,0.4617979,-16.83657,-11.05964,8.700288,20.76486,-14.07917,13.63892,20.25399,15.02461,32.36899,3.877795,-9.470964,5.357325,10.76241,-1.690885,-11.92409,6.911037,-10.38669,-1.95839,-12.15869,-7.036905,-5.348153,-8.5381,-0.1627254,7.518924,7.054482,9.197207,-2.817955,-8.764837,-8.163774,21.9004,-1.124751,-10.59665,-2.462016,-8.224495,-9.396555,-11.99672,-13.32342,-4.112303,15.91924,6.609916,1.898213,19.63269,12.91105,8.190948,0.4008921,4.881879,1.364271,11.73985,29.99259,4.103351,26.36527,4.974206,-11.41201,5.027759,-0.9712102,2.620197,1.473448,17.3968,9.618646,13.17365,8.741385,-8.887879,-3.750829,-5.430582,-4.352193,-6.447961,3.107783,1.221356,-16.31598,18.79989,-10.72726,-17.03669,-1.553147,4.170265,-17.57736,-16.97776,-11.37976,6.858739,-14.21406,-5.429901,-14.54029,-6.480712,16.71007,9.461325,7.855354,-8.02685,2.014588,8.102025,14.03184,-16.79045,-7.193817,-13.19017,-23.75971,-9.29123,12.83036,7.851109,-4.619481,-6.373271,11.06731,1.189513,-1.012898,5.891383,-7.682852,-1.399952,-3.827443,-1.21192,6.344901,-8.999668,1.542498,-10.69478,7.692447,-10.46544,-6.024803,37.36288,17.1778,-16.92858,29.30574,22.17668,4.267742
2765929.6875,disgust,-41.4662,-21.39269,-26.41906,-41.20683,-37.82747,-13.7775,-36.19324,-11.76454,-21.42879,-19.13573,-18.11513,-21.62515,-3.709208,-16.24874,-19.72159,-17.3632,-26.40648,-5.329323,26.32789,-22.69041,-22.62928,-17.18591,-17.10737,4.866423,-43.56575,-22.10431,-19.39146,-1.53014,-6.295141,-14.04441,-20.32818,-45.99102,-43.14867,-26.24536,-3.168998,-27.36099,-18.37066,-37.40914,-15.36171,-17.84132,-34.63177,-20.34111,-12.64554,-21.38855,-15.37926,-11.11399,-24.75991,-4.909186,-10.4134,-4.749196,-4.517801,11.18159,-17.66583,19.68946,-6.758709,-11.41956,7.090832,-28.02119,-27.17325,-1.052687,10.39446,2.786634,1.446193,-4.927524,4.457591,29.7338,-0.7117292,-5.645281,38.58147,0.1440047,19.82423,6.20338,5.221431,9.344739,18.50553,2.244782,-9.717987,-5.551208,-9.637942,6.871003,-7.008118,-1.228316,-5.941818,-8.637585,3.196366,-18.69243,11.38524,-34.29094,-22.93625,-30.4156,-6.674139,-31.58445,-22.06128,-1.225238,-3.100117,-21.81779,10.85234,14.05433,-19.29939,-16.09585,-10.23657,5.69037,-13.16123,-22.15007,-7.979627,1.545998,-26.78879,-2.593166,4.196492,7.605004,-11.30598,-8.578332,-19.0456,-8.482075,3.789681,-11.17891,-22.98895,-4.554518,-20.48767,-13.55505,-21.61571,-21.0234,-18.37699,-17.32655,-15.93516,-6.886134,-9.375624,-7.129974,-13.34544,-20.63747,-18.54629,7.101989,-18.62017,-32.00145,-30.0189,-23.45514,-30.96504,-4.427879,-4.447064,-2.827839,11.94358,0.8206719,-5.56604,8.355111,1.47146,3.401953,-1.24437,-5.641961,-9.500566,-2.760358,8.281501,2.961522,24.96548,6.608459,-0.9846624,3.768763,0.7677605,0.2828116,-6.035406,0.3287949,-4.471147,5.557665,3.802929,-20.67234,-15.91974,-14.34478,-12.84611,-28.43843,-11.50264,-6.917384,-27.0388,2.072747,-17.00873,-20.58348,-17.47729,-10.22128,-34.38128,-26.98384,-19.55202,7.656064,-25.20693,-16.76677,-21.12036,-12.00841,11.03967,6.508353,3.621869,-17.00953,-9.864765,-2.577391,14.25545,-34.9191,-23.88755,-27.79564,-35.71258,-25.19527,-6.141792,-9.389915,-25.81132,-25.08128,-5.669892,-8.472019,-20.89865,-14.46778,-22.89202,-19.69856,-20.9949,-23.11517,-9.362233,-15.74717,-8.614944,3.197926,-12.33927,-14.28907,-8.222264,9.341843,-13.26275,-45.84464,-9.498473,-1.20625,-0.1876967
2794757.8125,exit,17.37164,17.80713,6.597627,-18.94354,-32.54311,-23.13377,-46.68874,11.01347,6.719788,14.79494,-0.05813424,-25.33091,-15.25451,-1.787664,3.396521,0.4634064,-6.160674,-12.24098,14.24399,-5.27101,-4.189754,-4.352119,5.121738,0.4363697,-24.18247,-10.21534,-26.80754,-0.8105782,-12.92985,-8.605549,-14.01552,-38.89095,-34.35648,-31.50556,-1.216076,-21.38135,-13.66977,-31.17093,-15.84034,-19.9823,-33.60036,-24.29811,-18.89108,-29.92279,-20.4173,-14.87293,-26.82014,-9.625514,-17.62085,-9.456307,-11.0614,7.937918,-17.03496,10.96976,-14.69927,-17.43136,5.896129,-11.70437,-10.44131,-9.781946,11.41026,-7.619029,-5.918692,-0.5296028,10.93184,41.25997,4.371559,-3.899402,44.26473,5.707859,28.29315,22.22365,13.15021,17.07891,26.57776,6.671583,-6.908733,-2.364833,5.389147,14.92061,-1.803087,6.949156,-3.845992,3.255287,9.46717,-13.17613,22.75616,-28.09445,-15.15733,-21.05874,-3.708894,-29.68073,-10.5807,2.235921,-8.17529,-19.62958,41.30192,1.752729,-24.09121,-18.25472,-6.219316,-4.517473,-17.73478,-22.31283,-9.492238,-4.146891,-23.23189,-3.286428,3.658518,17.39713,-1.136274,9.598142,-6.666236,0.1968901,12.69437,-3.680643,-12.79623,4.809563,-15.58419,-3.234338,-17.78198,-11.88855,-9.996551,-7.284935,-3.200019,-2.060288,-4.068181,-7.497266,-6.940791,-12.35202,-18.81308,10.39476,-8.056118,-16.15384,-14.48729,-13.89798,-15.46849,12.51609,-16.4694,-13.44098,-1.786043,-17.17607,-18.75663,-1.431092,-5.695646,0.2626385,-0.2373271,-4.747714,-18.84503,-9.912735,0.1431761,-14.1799,10.34459,-6.673727,-13.91385,-6.520198,-4.157553,-15.53497,-25.12995,-12.81427,-9.243959,12.08876,12.33123,-6.488434,-3.430508,1.604925,3.336679,-5.496599,-1.245547,2.585492,-4.822455,-2.311697,-13.38384,-17.12469,-21.28701,-12.17367,-25.04152,-20.45144,-11.42066,-10.06787,-15.43279,-2.193106,-32.18382,-18.39428,17.62939,6.882733,5.341638,0.8778966,5.43256,17.0794,3.102345,-26.20909,-19.98892,-20.15552,-32.4418,-20.1843,4.445089,-5.666584,-14.91029,-10.87004,9.475984,8.786019,2.758932,8.059943,-12.4055,-11.18574,2.677745,2.358248,6.02354,4.861989,20.6866,33.33012,10.55756,4.839937,7.179501,-16.80161,-13.31692,-19.1408,-1.222065,26.79757,37.21712
2852343.75,enter,9.128529,2.258861,-5.534798,-19.35873,-23.99494,-14.75147,-25.27984,11.63015,0.3568688,12.27792,21.33029,-5.562577,-2.442791,0.6402364,0.9533374,1.250369,7.014298,17.20434,21.96927,-6.259291,-4.050455,0.6512922,15.2196,10.24926,-28.2361,-2.940261,14.16458,12.4755,-2.767645,-7.388398,-16.88732,-42.56722,-38.31515,-26.01732,-0.9898606,-23.56351,-19.04418,-36.1439,-15.82008,-20.79533,-36.3711,-20.00077,-15.51462,-27.22611,-22.75004,-18.97704,-30.07711,-8.445646,-12.88069,-7.848614,-10.97623,2.747651,-25.37401,17.71345,-7.022397,-14.68983,0.2076795,-8.59696,-4.641822,4.004661,28.08089,16.6858,10.7907,8.772371,10.45227,35.22141,17.73152,19.71951,62.60973,21.8205,38.90964,27.5852,27.05957,37.67627,42.29176,9.770077,10.26176,3.208727,20.57339,26.03881,8.296927,7.412564,3.874057,13.1285,20.78027,1.402369,32.26739,-25.63131,-21.88596,-30.14439,-18.46994,-31.92302,-30.64692,4.602799,-10.92968,-27.86218,43.22982,4.781399,-21.3426,-10.66792,2.811739,-16.61683,-13.91216,-13.81619,-4.032543,6.974443,-22.84453,2.59594,10.17087,10.04887,-1.750199,-5.154342,-9.825869,5.871798,14.41862,5.216929,-3.982095,11.28688,-12.27409,-5.540669,-12.63022,-9.993306,-16.47206,-7.011142,-6.179467,2.51047,-0.3356042,-3.7633,-2.471684,-10.74806,-9.056515,13.93764,-3.781967,-14.51747,-9.296844,-11.24711,-13.94074,-3.492628,-9.178859,-2.00146,13.6508,9.091818,-6.514338,10.98011,0.5696732,0.4689522,0.9269421,-8.983932,-8.83013,3.609206,6.225804,-1.830012,30.36531,9.2747,0.7854514,0.2450782,-0.547947,1.448154,15.746,10.97332,-1.210374,5.566791,7.890442,-4.534961,-0.9140294,0.04056711,1.381263,-5.09994,0.3989411,6.346218,-8.309618,3.893236,-12.94786,-10.22798,-14.84104,-11.2305,-7.359375,-15.8814,-6.388303,20.19344,-8.437616,0.3658835,2.76796,4.713849,29.5307,26.27175,24.97757,2.767525,7.254911,17.66373,19.03876,-30.90762,-21.29654,-23.88155,-34.43621,-14.98097,-1.731075,-7.840863,-20.89811,-22.42164,-5.523578,-14.21512,-19.88141,-14.42714,-20.13652,-10.4242,-17.04999,-14.12135,-10.33392,-13.00477,-17.55688,7.991167,-12.48825,-23.38305,-18.71581,-2.831256,-3.451722,-25.59154,16.26419,-15.93756,-10.24286
2876187.5,relief,24.19506,28.82243,30.40905,16.98943,16.0319,35.40577,18.40047,27.48003,22.02696,28.60113,50.09787,27.00294,39.01431,23.29474,22.26303,21.37887,38.54779,44.86042,60.16385,20.43707,16.2261,16.50625,40.8625,45.75214,-2.565046,19.41576,29.25544,38.46375,42.27055,46.18969,37.53619,12.84998,18.28324,24.75972,55.41072,30.53254,40.02164,24.4128,39.05631,32.90726,25.12128,26.77356,32.93761,26.16442,32.95213,36.47181,31.21032,38.76867,32.81786,40.1205,37.91796,54.28205,32.4126,61.7934,37.3098,30.61678,53.83099,38.95316,29.08504,33.98767,57.86562,43.58698,43.997,34.32232,44.6519,68.83006,38.58782,36.79896,84.08239,41.2757,62.63995,53.82696,42.37288,55.00055,64.1871,34.44485,27.61173,25.45512,37.95666,52.43422,34.7518,47.88306,24.80235,38.40026,47.30814,22.40307,57.11706,28.99715,39.3144,24.33038,44.48809,20.29733,27.61682,15.16535,42.0206,24.2612,17.49372,45.23832,16.5258,27.28356,47.75604,42.19855,18.28101,11.20579,30.59094,43.08601,5.462991,30.83435,36.58084,49.79765,14.60744,33.26402,5.702789,28.68905,37.25686,32.29449,17.03378,34.97546,13.63365,27.43859,14.1211,8.863071,12.30209,12.90639,17.3799,24.23038,22.85189,25.7621,16.23779,12.50468,12.99069,35.25677,13.15317,-1.872464,10.85484,6.769142,0.5701317,47.88024,32.02676,36.39848,51.30274,45.86465,29.92332,46.09031,41.44216,47.75565,50.59422,33.34507,28.28053,37.2043,51.32793,44.0759,65.47655,44.63409,34.22843,44.10709,47.12003,40.43717,50.27738,47.40126,35.24816,55.24199,45.18132,17.81086,20.34056,25.17964,27.42033,18.57917,25.37466,30.97316,11.35555,21.40618,5.271653,13.11267,2.506073,10.16342,29.75511,12.45137,17.27401,55.59798,18.56858,34.72682,17.5509,16.4885,50.08799,43.75156,41.52278,33.77498,42.29379,47.61863,52.37984,21.93764,31.78227,26.23948,16.05931,25.01845,49.33905,40.7086,32.94564,30.62214,45.48053,37.93975,31.55149,37.89124,25.19891,32.18491,31.34871,27.71741,39.84091,32.3735,35.35984,38.65549,39.60526,33.63106,36.67726,34.6941,24.06443,9.893964,22.80085,39.94023,53.98626
3003910.15625,exit,14.82567,12.27651,8.029241,-13.47413,-16.72798,-6.306441,-21.17607,29.10592,14.59314,22.87243,19.55404,-3.939094,2.612705,17.78018,15.59419,10.74306,4.967517,15.21217,29.64665,14.65669,10.34484,14.69197,13.70718,15.83367,-4.092969,7.195759,18.16901,29.1791,9.853995,6.502213,1.022581,-22.68894,-20.82479,-7.787502,11.75656,-9.215939,-2.091829,-14.62244,2.748498,-8.716427,-20.13213,-10.1093,-2.397864,-12.9556,-7.039304,-0.8444762,-13.60145,4.146796,1.209009,8.94916,4.555424,20.03585,-5.836194,33.64747,6.022033,-2.712036,17.11353,18.29513,15.1732,11.96294,36.66625,25.75455,21.66475,17.77525,19.47383,33.92904,26.43854,21.37512,70.68266,27.61205,51.54764,33.36684,31.4037,42.65562,48.50002,17.44242,17.84106,14.87374,26.90249,31.64734,18.14839,35.6286,12.96024,23.10885,26.43289,10.03161,41.32884,-1.162407,5.169937,-2.286277,8.57777,-12.97538,-1.657914,25.36652,6.526581,-3.139486,47.94489,17.04857,-9.258248,7.361469,22.06223,13.07482,10.93995,7.172338,20.12542,34.17265,6.786074,27.97226,32.62218,19.64012,13.30566,11.90916,1.301687,24.32665,31.88305,25.19235,11.45715,27.30471,10.80387,14.83323,7.074187,5.430492,5.68758,15.38461,17.75729,23.33521,21.99135,19.82795,16.46096,11.96208,13.21114,37.49093,13.04746,1.138649,10.37231,4.925788,1.879589,2.232909,-1.480455,8.549867,22.52687,9.219995,3.808771,17.04325,10.47902,14.64705,10.33354,5.547838,1.953766,3.323848,19.33616,10.46123,38.5521,17.46477,3.748933,15.86263,16.43514,14.74856,9.629125,14.16881,9.053176,14.15927,19.96386,12.52951,17.37457,20.99025,23.85283,15.98373,22.46425,30.40564,12.63646,29.30133,7.62156,10.78164,10.25987,15.15352,23.03851,12.82018,17.5574,13.83557,20.44401,25.47991,14.13605,4.220578,32.51424,35.02502,33.67624,22.74987,32.32322,36.59769,25.08442,-7.291692,-0.9833245,-8.72966,-21.19847,-8.797991,9.152428,10.68585,-0.1212703,0.6465899,18.44441,13.66638,4.169071,10.75493,-3.79274,-0.2119007,-1.820833,3.419602,12.43903,1.916666,6.936342,11.73555,12.41401,4.363639,8.261708,29.40918,30.0745,3.145684,39.82333,19.55439,6.696503
3061484.375,enter,-9.763232,-10.53135,-13.45268,-28.07668,-27.98318,-1.236833,-34.21109,0.7883292,-7.758539,-7.953035,5.05614,-7.066943,-8.26534,-7.334412,-9.37113,-16.80446,-32.25324,-6.226695,4.553607,-13.78806,-15.19532,-18.58553,-14.79562,-2.794123,-34.7494,-13.97339,-38.15593,-3.001741,-6.335502,-6.854735,-11.63594,-37.06086,-33.37448,-25.38989,4.41596,-17.84619,-7.989884,-25.25208,-9.39102,-10.05408,-25.26474,-20.45717,-13.31526,-15.34412,-6.618048,-5.446563,-19.18163,-6.983841,-9.641346,2.632973,1.561141,15.09908,-13.27485,18.72949,-3.48277,-5.973744,11.56888,-23.10388,-24.41617,-12.67605,10.05924,3.971535,8.480039,2.579674,4.84833,24.85019,0.8462932,-8.05637,44.29318,8.059155,18.91118,13.8466,3.887616,15.50567,23.53312,-1.02308,-12.22176,-10.87818,-0.7552506,9.405058,-6.845777,-11.22326,-10.34809,-6.939308,4.037531,-16.57977,11.49774,-21.71925,-14.9148,-26.36064,-25.6822,-38.92564,-23.23065,10.15148,-14.92218,-24.92887,35.11386,1.240304,-31.81567,-18.21657,-2.825227,-4.449294,-22.02955,-19.5875,-7.521961,5.084854,-24.45685,-0.6779628,4.682344,2.863984,-10.37607,-4.718527,-23.38643,-14.48539,6.210382,-9.205808,-14.61418,-2.860785,-20.93394,-9.952766,-17.90973,-20.11456,-15.9628,-15.28394,-12.56566,-2.38435,-5.446595,-7.460173,-7.095085,-16.59284,-16.28223,9.339805,-12.01717,-20.088,-12.28244,-20.52823,-18.18332,-2.609506,-15.18049,-7.317565,7.367043,4.528398,-2.396876,12.91025,7.409365,9.005914,1.645344,-6.109884,-1.947167,1.423965,11.36946,-8.56357,18.13871,1.762695,-13.70249,-5.801558,-10.04001,-9.725724,-6.11211,4.328256,9.28017,0.2012129,5.958603,-12.12442,-7.152637,-8.590605,-6.832834,-10.26868,-6.405784,-6.109006,-15.91226,-6.066044,-22.69989,-17.57207,-24.3163,-19.60297,-21.5705,-24.30189,-18.60028,-10.08251,-18.08416,-12.63713,-14.10545,-22.91382,10.35927,4.200155,2.754383,-13.22067,-4.973181,1.114154,3.764835,-30.70311,-17.5716,-21.60677,-27.1218,-21.68657,0.02022009,-6.733703,-17.63873,-21.1052,-0.5566378,-7.873072,-20.8798,-8.245977,-18.14372,-14.48931,-14.03399,-12.48876,-3.322937,-12.81309,-8.047103,4.357327,-5.565523,-16.63443,-11.66975,-1.622704,-4.049284,-16.5806,8.042702,-7.144082,-6.476466
3109417.96875,sad,22.14741,17.95028,19.38574,1.757257,-4.555199,-7.309747,-19.47237,15.64281,12.63861,14.81367,26.46285,-2.890347,8.272389,-0.4792466,8.139424,3.778887,11.44791,16.88389,28.85267,5.316831,7.751146,5.118715,11.96479,13.92127,-13.90335,6.600656,-7.826888,17.1906,18.88336,10.19039,-1.893144,-19.04825,-20.30405,-8.206932,12.48076,-9.594925,-4.148657,-16.80521,0.4467797,-12.80336,-25.55355,-10.81849,-2.594939,-14.52853,-11.61017,-10.92203,-20.39659,2.233734,-4.794759,6.288486,-3.790325,9.605336,-17.3897,29.73984,4.139236,-9.456306,7.519009,0.1111754,2.144295,13.85192,31.40681,16.8432,24.73588,17.60618,21.57919,36.51283,26.26275,14.15884,62.7211,27.36466,44.77373,23.25302,25.88856,33.8979,40.45953,23.34164,15.5398,9.642885,21.4829,34.29581,9.855415,7.51206,10.50725,18.1127,26.13622,7.126381,38.31714,2.238611,15.91837,10.50022,15.30299,-9.616586,22.78143,1.75502,1.762407,3.271948,41.68523,2.634021,-20.20997,9.938043,34.42992,29.94571,13.90995,11.48711,22.68718,28.92325,1.524401,19.99596,25.17619,11.01011,-6.858473,0.6800948,-16.89305,6.270734,19.73178,9.28937,3.487217,17.41816,0.1213583,10.63917,-2.803063,3.119607,4.793149,2.521783,10.32095,13.3167,15.90715,9.421614,8.392675,5.719672,1.285529,27.76201,5.220066,-3.418475,3.022282,2.854685,-4.018346,-4.517703,0.1146021,9.911753,20.9985,12.05441,1.950554,19.8214,6.871252,8.221882,7.257556,7.09983,-0.08288654,10.57228,28.25173,7.206639,35.05387,17.32594,8.746325,12.00237,2.942726,6.860415,18.999,27.03233,15.90652,5.051892,19.46624,-4.556593,4.458185,8.097366,8.58986,7.500074,9.721978,14.64924,4.493373,19.87299,-1.500672,-5.387862,-1.92621,2.10229,-3.887902,-7.936723,0.8850094,14.1501,-2.884315,8.214239,1.048219,-1.597436,32.43412,29.7122,25.85634,9.957509,18.38439,23.44422,24.22644,0.05193582,6.211768,3.803814,-7.985769,-1.195951,23.25012,23.55474,13.71502,14.96921,32.77633,41.15178,29.27834,28.77982,12.40077,7.943224,26.03695,23.85169,40.7441,29.4284,40.46117,42.42747,32.53215,36.45291,45.47217,4.842383,-2.522804,-21.25149,7.858816,29.37963,42.25023
3153968.75,sad,1.482775,4.079322,-2.187031,-20.76055,-29.53531,-5.355043,-19.18298,7.850339,-5.894694,4.729678,5.076612,-9.750842,-0.889361,-1.778613,-5.984154,-18.83599,-12.48485,6.191294,15.98513,-7.856026,-14.24229,-19.58811,-3.656755,3.460628,-31.28693,-13.99845,-9.249276,-1.935938,5.857553,-2.607922,-5.550668,-28.945,-25.71727,-15.90296,13.55097,-6.609621,1.819758,-18.02168,-4.579155,-1.517646,-14.53277,-15.01095,-6.552153,-12.02199,-1.719825,-1.296605,-12.50109,-2.682311,-7.499836,6.583532,5.560018,16.09229,-10.4056,21.99711,1.642186,-5.177171,13.0885,-20.13354,-18.14406,-12.05202,14.47696,4.512599,6.248288,0.280214,-2.853402,14.31359,1.720085,0.2517294,46.4068,10.78714,16.57544,6.577261,12.53527,19.18297,26.17086,8.256144,-4.771093,-7.504535,3.998951,14.53042,1.192443,-3.587313,-7.344903,0.539807,8.477588,-13.12646,19.42228,-10.59902,-2.186677,-10.05208,14.54354,-6.665933,-18.20241,7.633493,8.388903,-18.16469,41.64233,3.835451,-23.97626,-27.88327,-24.02199,-39.92722,-16.973,-31.58151,-21.41331,-10.1232,-29.87534,-0.735209,3.57497,0.8515476,-18.05619,-13.74732,-24.87643,-6.274317,3.566569,-3.66298,-16.8152,-0.7809784,-17.26513,-12.11484,-15.29119,-17.66764,-16.13875,-18.48199,-9.789526,-5.33703,-3.640724,-8.610518,-8.036796,-13.24084,-12.03733,12.1724,-9.152929,-22.84725,-14.53866,-20.27863,-21.38994,-15.14793,-8.320971,-5.161372,9.820949,1.084913,-0.4854479,17.11541,10.2701,5.684079,-3.729931,-3.914428,-0.3353384,4.422981,12.30422,-5.486091,18.82027,1.059891,-2.778217,-6.259878,-12.28747,-11.88871,-3.808264,10.3939,-0.4947377,-5.95365,-3.567637,-7.029646,-1.582987,-6.066114,-3.592188,-0.1877173,-0.842127,0.6130524,-9.996164,4.373682,-10.01957,-5.528741,-15.14943,-9.987957,-17.51352,-17.7883,-12.17501,-5.989867,-10.23023,-4.643559,-10.84442,-8.90607,22.94635,13.70189,12.55331,-3.787751,2.978522,10.77683,2.959379,-18.1477,-10.27127,-19.29518,-28.12884,-15.2219,-5.45018,-8.26367,-11.37778,-8.002292,9.343206,-0.4419195,-20.21842,-7.007607,-15.06435,-11.33013,-27.44312,-12.82884,-21.25052,-11.39722,-4.315591,5.424263,-8.574484,-8.496309,-17.44249,-6.938824,10.51255,-20.95652,20.32873,-41.86326,7.102332
