Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A15,A17,A18,A19,A20,A22,A24,A25,A28,A30,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D15,D16,D17,D19,D21,D22,D23,D26,D27,D30,D31,D32,E1,E2,E6,E8,E9,E10,E11,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G14,G16,G17,G20,G28,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20,H22,H23,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
4558421.875,relief,31.89581,28.03389,17.06872,8.543192,7.921332,12.42528,-6.789345,33.62709,31.78361,28.91818,5.839335,27.0146,29.68878,13.95553,16.09809,11.63543,2.648936,17.35817,-8.894254,2.992821,15.18721,15.58208,15.29604,18.28334,2.581097,3.33837,22.78616,18.5166,16.40578,12.82158,14.07688,8.79672,1.301875,21.85106,10.2484,2.901934,11.89375,11.92843,4.620452,-2.134373,16.13129,3.917953,10.39408,12.32557,-2.894686,16.09354,12.41932,10.25249,1.156891,-2.83391,20.63705,2.397883,12.74395,14.2406,16.21625,1.688282,3.241814,10.37372,29.97688,29.25689,27.44118,-6.496265,13.01334,-0.9907568,7.658636,17.24351,9.832907,26.8743,-8.934425,10.6284,9.7031,9.222058,-7.64508,39.24608,39.21933,12.70652,16.50141,19.49973,22.36168,16.38874,33.3387,11.43346,14.43415,16.19925,8.496664,17.61199,13.91426,20.02109,24.05704,30.48407,21.03351,-0.03838865,15.73226,26.14664,27.18672,12.08954,0.488891,22.66965,38.01114,-1.384757,-2.215439,-1.600278,-10.05762,3.207639,14.17497,15.50592,11.65444,15.68977,11.65898,10.54091,-3.524721,-3.020965,-11.29846,2.684304,-8.007216,-0.959858,-7.605453,1.473786,0.809866,6.22692,6.714889,0.3450018,4.558513,3.89266,4.61688,-11.00973,4.932117,1.661877,-8.861094,-8.169097,-5.172309,13.4051,6.177142,1.722599,7.465385,-6.990178,-1.264335,-0.5882312,10.00755,12.69409,14.27914,27.39293,31.27855,16.35048,17.91841,33.87502,11.8817,16.55462,5.225243,6.077742,-9.16464,-2.312827,-1.977192,2.826455,-3.034068,-5.572361,-9.702063,33.90822,17.11059,12.8735,12.13318,31.39726,10.97812,3.803016,11.37313,6.859752,-8.28749,11.11337,8.702414,3.684124,-5.154468,-1.642221,-3.259693,8.604629,15.93281,-16.78808,19.04484,9.816854,13.15669,7.532598,24.88286,10.7616,31.3013,12.53964,25.11206,16.86749,-0.226886,13.19965,15.43793,15.20984,27.49648,15.92703,13.42826,2.594733,32.43104,17.14647,27.68927,27.83956,17.95005,20.16474,15.90974,7.315718,1.776151,16.29644,29.17756,41.0443
4743527.34375,relief,-13.84981,-25.59194,-25.79696,-36.30643,-27.15774,-17.48897,-34.8716,-5.819132,-13.61894,-7.635545,-27.25553,-7.390977,12.07388,-18.59922,-11.49408,-17.85855,-21.95138,-4.541636,-35.07568,-16.42043,-2.089573,-19.61513,-19.74578,-18.01201,-30.55877,-29.30331,-9.129697,-11.9419,-17.50897,-26.95066,-21.31945,-25.27705,-29.73049,-16.22244,-9.029758,-18.08069,-26.35287,-29.59244,-29.22817,-31.04388,6.161381,-14.15894,-16.14497,-27.08695,-44.00455,-21.61667,-16.68961,1.140129,-12.45555,-39.33336,-13.18303,-26.78621,-9.354849,-6.910326,9.661992,-12.17978,-15.83307,-2.958677,11.46076,18.5208,17.73755,-13.49639,5.772071,-15.38496,-1.254086,2.04814,-12.11639,5.354007,-15.8671,0.2057929,-12.24396,-13.34937,-16.40975,35.37402,36.36728,-10.3072,-6.24425,8.174073,16.93627,5.011618,21.96638,-19.3336,-13.89607,-12.81428,-30.56313,-6.389715,-7.354213,-7.783954,1.19219,10.69989,-1.29196,-15.48288,-20.12463,7.980614,2.538163,-12.80362,-30.1256,6.283123,13.89414,-11.13007,-22.14043,-25.37211,-27.20898,-10.03093,2.262672,3.779237,0.5050101,7.098956,6.244884,6.44055,-12.30442,-13.28873,-8.732926,5.553091,-0.3117,6.054631,-8.840097,-10.01051,-7.446255,-1.861088,-5.181723,-8.22899,-2.330492,-2.913757,-2.745626,-1.999381,7.628754,3.673888,-2.791099,1.387511,-0.3939394,7.717618,1.603125,-6.403785,2.475487,-10.89992,-22.14322,-30.88805,-30.8602,-26.51494,-18.05452,-1.174518,5.164718,4.26843,-3.650192,9.876879,-16.86721,-13.19956,-24.56522,-13.65766,-22.2899,-5.850735,-2.0277,8.588112,0.8385172,-3.500238,-16.69062,11.37235,-7.640143,1.423546,-3.630373,14.56321,-1.787251,-14.25113,-3.38762,-5.87805,-12.94465,3.499965,-2.426352,-8.246237,-5.616447,-8.215816,-16.19253,2.343029,0.3805591,-11.69217,2.995105,-14.49485,-4.890409,-25.00386,-10.80293,-25.437,-5.760307,-25.9222,-13.17453,-17.86168,-37.93057,-24.03777,-28.79116,-26.40794,-19.18988,-26.45801,-27.01018,-41.01284,-15.07547,-26.26616,-20.24329,-21.71366,-24.66268,-28.25458,-1.499403,-13.76764,-14.42841,-5.151476,-27.04053,-11.46122
4744644.53125,relief,-1.654048,-8.922114,-17.22865,-26.92724,-13.66803,1.114701,-10.61085,4.395464,-0.7942681,-1.686142,-13.17727,6.379256,15.83012,-7.924714,-4.225105,-0.3375302,-5.683357,1.689478,-25.74524,-3.752556,3.051933,-8.823286,-2.412944,4.605531,-14.8657,-13.27023,-1.568912,4.566105,9.961688,-1.406828,4.358392,-8.743691,-7.443776,14.61115,13.14829,2.125966,9.587929,4.71734,-4.137815,-9.848718,20.42773,3.401616,9.171882,8.295263,-10.41936,3.295179,0.8513638,10.19064,-1.075714,-9.038301,6.610376,-11.07503,-14.08858,-13.68451,2.3171,-12.01268,-15.63526,-9.207409,-4.069076,-4.493538,1.362928,-20.35452,8.582049,-14.31352,-7.245125,-4.306936,-17.52223,-1.953799,-18.27928,-4.820788,-19.07074,-19.13173,-18.59955,14.71459,6.523934,-16.44318,-13.333,-18.78283,-14.39866,-11.10674,-4.859331,-4.806559,-5.053421,-12.40244,-33.61157,1.194039,-0.9883844,-7.718354,2.865588,7.560427,-5.258041,-25.4679,-24.59739,1.013911,1.969187,-13.12266,-30.31633,0.7201294,14.4033,-10.61229,-21.20909,-26.81435,-26.76402,-13.6027,-5.366593,-4.208458,-12.82524,-8.367903,-21.69342,-22.21472,-28.43212,-29.7103,-29.90857,-12.1894,-16.08964,-11.55937,-14.08622,-16.24452,-17.08616,-12.53809,-13.62839,-17.77605,-14.43295,-14.5213,-14.23588,-25.03372,-11.38969,-15.2479,-18.99887,-24.62271,-26.68629,-8.272131,-16.20604,-0.5589405,7.8066,-6.663967,-5.29911,-10.31903,-6.884521,-9.337102,-6.713591,9.15519,17.62074,-4.39601,-3.658423,9.964036,-18.40965,-8.601137,-14.87136,-9.561174,-13.18556,-5.335426,-6.75264,9.978687,-8.556375,-11.36335,-16.69617,14.86213,-8.7669,-4.247929,-10.08069,17.01223,-7.843931,-15.8087,-4.91305,-7.292958,-32.04878,-5.914288,-9.450827,-11.11368,-24.20156,-16.57362,-33.27365,-10.71625,-9.575089,-30.58394,-6.51485,-17.16822,-13.36939,-17.69402,-0.6478305,-11.7693,11.29772,-10.8344,-1.451584,-13.56021,-28.44316,-25.21878,-13.6817,-21.62193,-14.85773,-19.89794,-14.68029,-24.48026,-5.460953,-9.34898,-11.81393,-17.28636,-18.10039,-22.33148,-0.3152627,-17.87623,-9.352255,12.33549,-17.38302,-6.706141
4747777.34375,relief,18.98812,7.365804,7.115239,5.042296,14.25287,14.56417,1.167488,36.76372,20.42918,21.84978,3.921428,23.3544,42.96421,12.67476,17.27848,9.073762,-1.416455,22.19048,-15.05283,4.725992,19.34776,8.299352,23.71001,30.15019,19.49976,20.91385,39.94263,23.53829,28.16173,26.55909,33.70179,23.2923,1.757307,32.45954,5.972384,-0.05273058,25.09493,22.6356,13.8567,7.656106,7.836952,0.9625838,11.13524,18.83002,9.851099,25.07034,15.74671,3.319046,-2.330978,7.274361,21.2068,1.904942,8.866248,10.73491,19.6402,-1.10904,-8.647261,-7.284352,-11.40787,35.29853,35.70184,-3.882229,19.18984,-3.556109,-10.31207,-17.88675,5.468575,21.9981,-15.30854,-17.16682,5.803916,3.713895,-16.65462,13.78566,17.18524,7.287623,10.83672,13.20117,17.52082,22.74017,27.12453,23.19456,29.4759,30.33367,3.75353,21.66978,24.0905,26.11361,16.37382,34.00227,26.84097,8.55059,18.93077,14.70844,24.02989,13.61333,-4.125261,8.048144,37.01837,3.491521,2.819496,8.111715,1.833826,12.21003,23.90602,25.20386,-20.85205,-9.404637,-9.086443,-8.838644,7.720683,6.701767,1.704349,14.04747,4.014227,9.588998,3.673726,11.98952,10.26422,15.82022,15.50427,10.30403,14.12635,13.92753,13.97878,2.221206,17.44766,15.46306,1.99479,7.714834,5.948936,-7.88103,-5.458872,-7.137074,3.276289,-3.275087,1.59293,11.21338,16.25594,14.55007,14.39619,19.9532,28.19023,-9.015634,7.099151,20.20412,1.425084,9.167655,11.94483,13.54168,-2.164323,-3.78513,-5.168734,-11.07515,-7.201592,-9.588904,-6.507632,30.99988,2.043824,2.383218,-6.916863,44.45536,17.44369,10.77606,13.68695,16.31559,-4.219382,16.56223,10.59591,12.7273,7.169469,-3.66722,-12.87959,11.3885,15.08626,4.388362,17.9211,10.24149,10.53494,23.77798,38.35818,22.67598,38.31613,17.77446,29.99387,23.19299,12.04163,18.41996,15.13078,6.045968,12.22136,6.267402,20.09735,2.949438,19.39771,12.25788,13.81309,10.09124,7.148985,5.978165,36.21637,25.51521,30.8553,49.72288,-2.86137,17.01335
4823429.6875,exit,29.57362,11.39407,12.25858,2.238503,1.943349,8.367748,-13.50268,45.1721,29.43448,28.94117,6.432615,25.79783,48.20655,21.23965,23.85885,16.69351,8.042607,34.69184,-5.023482,11.18891,35.41367,13.94454,11.42369,15.45716,2.206201,0.7209651,18.42437,10.9678,9.048073,5.914188,3.29607,-4.768896,-7.993366,7.730265,0.8638831,-11.31169,-13.93086,-29.56426,-30.81914,-23.04102,0.5025465,-16.87621,-17.63887,-24.65757,-45.64993,-32.84514,-25.68418,-4.762528,-17.51747,-38.01671,-22.49469,-41.13085,16.43275,17.43157,29.73694,-0.8046055,-9.983746,-6.077596,-3.250826,24.32781,25.98628,8.207605,32.7378,-3.401035,3.777704,1.209339,14.45768,30.21161,5.734633,4.237602,13.74521,12.10272,4.174501,29.39955,25.83093,15.08199,18.46277,11.55436,14.61322,13.74038,24.59098,-6.669946,1.727147,11.56731,-8.032643,-6.179519,-0.1953192,14.53465,-1.935841,14.15852,5.335087,-6.131711,5.404923,-4.941938,4.548126,4.382423,-4.851753,-3.462048,15.36062,-11.48209,-14.80106,0.1419536,-13.09355,5.00953,20.62475,20.7066,-17.36548,-14.25556,-1.720723,-1.428929,0.4362319,-0.08256505,-3.432725,15.48433,2.33945,7.770465,5.6112,4.849118,8.417594,13.28209,11.33913,7.779955,12.62019,12.44653,12.73243,4.566088,18.26489,15.95439,-0.09507275,6.20011,8.33054,-16.08212,-25.1948,-13.26146,-4.62883,-12.05953,-19.86582,-19.37497,-25.79792,-23.49287,-28.74242,-11.90831,-0.3298464,-23.36758,-17.72867,-7.03958,-25.56115,-6.80996,-12.83922,0.1151826,-13.6591,-7.852507,-11.72975,-7.683212,-0.4011421,4.614089,-5.484556,21.18981,-13.15414,-19.817,-3.65234,48.06974,28.31074,15.71324,27.2185,21.93936,12.71194,26.50444,25.42028,17.23978,15.29077,22.48837,3.184406,24.68489,26.73149,-0.9346826,27.56871,21.26704,20.8196,10.33833,21.54695,11.94995,30.26887,9.357897,24.36169,18.32106,-1.714692,7.270512,9.737148,10.03919,20.42044,15.17373,17.30633,-1.946712,26.92666,12.73036,21.33862,16.9643,16.63405,9.396278,31.20743,14.08199,24.34251,39.07424,6.645224,24.69769
4881003.90625,enter,5.878053,-13.78648,-12.40651,-23.67227,-14.32445,-2.574743,-15.54848,22.3843,7.239177,3.9278,-6.000461,7.282676,33.83943,-2.645813,-0.7526897,4.386125,-2.010603,12.92925,-20.09274,-1.144171,17.00806,1.770199,-4.143699,0.9702587,-13.84009,-14.20151,0.3125112,0.6379831,2.364505,-6.808472,-4.036325,-14.67447,-13.78498,7.607378,13.57338,0.3275226,2.208436,-2.684575,-16.86722,-27.30185,18.43851,3.564816,8.962308,6.4738,-12.76486,-3.124291,-17.04278,14.78595,8.030622,-3.853784,4.078806,-18.30161,6.766716,10.25669,29.95249,8.273535,-10.44404,-15.54542,-12.01535,36.37817,36.03161,6.342702,25.6626,5.233874,-4.110272,-8.660174,5.899197,23.45885,-3.455237,-3.973078,4.965892,4.152927,-4.008104,30.75484,28.57862,6.387145,10.65655,16.55012,19.72703,23.24484,30.66746,-11.68316,-9.15891,-1.905032,-25.51917,-7.701523,-5.876168,-3.462997,-4.628812,4.177979,-3.011332,-18.63048,-21.12353,-3.191786,-0.1314335,-4.8214,-23.08952,-8.577526,12.25688,-14.45465,-16.69575,-6.758296,-19.07148,4.99343,15.43266,16.51759,-18.70739,-8.763218,5.301765,5.70787,10.81849,10.3719,0.7529262,9.43081,1.407244,7.512749,2.501556,2.764163,3.984377,8.950892,6.588225,3.551205,7.85825,8.255262,7.875272,3.265342,9.627426,9.046635,-1.25688,-0.9507928,-5.074041,-24.57457,-19.40332,6.434948,21.06338,9.778152,4.980746,3.550503,-0.008828178,-10.32673,-10.92438,-5.201679,-0.4841889,-11.22674,-12.81767,-0.8653765,-18.93563,-14.12321,0.4533567,14.17477,10.64624,14.67878,14.9179,20.36985,16.46205,13.58892,8.987528,22.24755,-24.92666,-21.61953,-16.31422,38.2831,7.196164,-0.2847362,10.48071,5.842842,-4.906651,10.96349,12.44291,2.263644,-3.144808,2.145904,-7.745627,18.01019,18.78785,9.94396,20.55414,-0.3028335,12.74579,-11.60847,-1.130322,-14.00484,9.445877,-11.91326,-1.446686,-14.14052,-28.96823,-16.34504,-15.66963,-19.99744,-16.80449,-17.3917,-14.8627,-26.42834,-4.667898,-12.17703,-9.92189,-19.01846,-15.32384,-22.27309,21.7317,18.3506,19.86749,37.4715,-19.81888,-7.952156
5093992.1875,sad,-1.547051,-7.55168,-7.734082,-15.26098,-12.45111,1.136629,-11.73625,13.71021,0.2267274,6.833241,0.2691611,9.26577,20.43874,-3.173213,3.113178,3.305389,-0.6312655,12.14971,-19.63706,1.474492,14.98282,-2.316067,-1.22323,4.258032,-9.939923,-6.625988,7.174662,8.17624,8.429254,-2.232173,7.404324,-0.03055608,-6.651138,12.56285,12.02226,7.676367,9.591987,10.13696,0.6655729,-0.9594905,27.95689,15.65058,22.35592,13.82142,-2.877883,9.912507,4.540185,26.46188,18.56604,2.43551,10.39974,-7.213747,4.670985,7.993821,25.5029,7.615378,-6.101966,-7.137074,-12.14525,39.52688,35.51218,4.962147,29.56517,4.52761,-0.2293077,-3.9094,3.451142,19.83225,0.6507572,-2.329014,3.806035,2.299121,0.3560293,29.80522,29.85872,3.957203,8.222116,20.37636,24.63482,24.26324,32.31434,4.592587,3.629763,-0.277101,-16.975,9.587226,7.316683,4.006739,13.89283,19.2462,8.926545,-12.34161,-11.44956,8.153868,16.95467,2.159533,-10.25793,5.588926,28.9075,-8.783079,-6.312493,-3.0116,-9.304154,8.070132,18.66216,19.00956,-29.19002,-9.532529,2.571212,3.358529,4.927,3.472993,4.927219,12.14803,3.310462,10.11394,2.25827,5.680567,5.706008,10.70518,9.181465,5.855089,8.355242,7.919117,8.117975,-2.19562,9.093858,7.220483,0.9068541,3.979867,-5.829623,-21.85738,-20.4971,12.24517,29.64691,19.64627,14.52998,10.73379,3.239773,-1.610784,-5.612744,13.624,22.43377,-16.3456,1.566872,10.6441,-19.49479,-6.926251,2.87297,19.42757,13.83864,22.16951,19.58332,32.38555,19.17248,16.96801,12.92265,27.55053,-21.38634,-19.67936,-6.132419,22.54238,-4.83616,-8.058884,9.72992,3.540605,-9.095793,5.168176,-4.790862,-0.542842,-12.41414,-2.593319,-13.64672,19.56583,16.40701,0.1390513,18.22917,0.04141808,11.1,-6.593571,6.386233,-5.22377,12.32722,-7.604781,3.528674,-0.8812472,-18.94609,-10.99717,-9.005424,-5.48235,-5.322325,-16.25105,-10.35127,-22.82768,3.626771,0.9511939,-1.369114,-6.012094,-14.77908,-8.824372,20.23525,0.5521747,5.889465,7.506954,-12.70975,3.779678
5096824.21875,sad,19.9874,6.49826,7.573383,-4.691923,-7.56427,1.509074,-6.935596,32.56935,21.36635,19.88393,1.40219,11.87155,27.74784,0.2823365,4.478004,3.899481,-9.19227,15.95808,-16.97776,-2.288635,17.21935,13.10186,4.706619,9.302402,-4.156258,-2.741557,12.53049,8.65273,7.976902,1.266766,5.815204,-3.427253,-9.318525,13.58358,6.030629,0.4576725,10.40962,11.09434,-4.249713,-13.90532,16.07986,9.859367,23.90041,18.71313,7.349685,10.77286,-1.791326,19.40438,15.17669,16.7663,28.20477,2.477145,0.3269186,3.921352,23.79496,23.54275,19.36831,26.27209,32.17943,31.67434,31.88143,2.339483,27.63934,19.60151,23.88846,25.80157,-0.107538,16.9529,10.6073,22.52518,-0.2003516,0.2554553,10.90975,46.59804,42.63485,-0.1273435,6.05499,21.63733,25.43731,19.5461,34.87604,-8.269077,-0.9005854,3.426894,-17.18322,-1.579647,-14.30608,-5.545144,-6.036627,-28.04466,-7.420232,-16.93489,-10.02359,1.012108,-1.304703,-21.69604,-21.35784,13.9777,11.2438,-11.43768,-32.35031,1.806438,-12.65143,7.04324,12.94834,12.82708,22.48508,15.21553,13.2777,13.02897,5.208875,4.446386,-6.521118,7.707167,-0.104997,5.431867,3.142744,-0.1571302,2.348765,8.280394,3.086333,1.490165,6.872521,6.540911,6.166354,-6.351848,11.40371,6.189072,-4.399891,-3.897971,-6.540217,27.85844,14.01996,5.109857,23.58125,21.87795,23.04901,30.01423,24.65142,25.28581,14.96134,13.58015,11.28949,11.88888,3.104765,29.64853,18.03608,36.82189,29.93339,38.2334,25.44014,24.32881,13.53007,9.352412,15.85639,19.22553,23.8679,57.55422,32.73607,14.23002,26.51069,29.52152,12.6083,-1.580967,11.14511,9.422292,-6.866426,8.464478,2.318267,4.893377,-16.34484,-11.76165,-18.23848,7.078356,-2.002745,5.211124,0.6393276,-9.412178,-8.259579,0.007875856,15.59149,2.951496,17.3187,0.5085519,13.41634,4.605637,-10.22939,-0.6216629,0.8688411,-0.527148,6.214612,4.082086,1.90602,-10.69365,20.9821,5.685063,14.26014,4.845045,5.162698,-3.76911,12.51578,14.13901,3.804934,26.53709,-0.8027278,10.78198
5323781.25,exit,16.002,10.77944,11.25059,0.9671112,6.743109,19.75492,0.477567,34.44859,17.52109,24.36774,5.349498,29.09341,34.72116,12.87208,19.40352,23.54167,8.009409,21.22419,-9.514281,10.5023,23.08986,7.40135,15.92455,23.38953,12.27299,9.32326,26.50929,19.83224,24.68388,18.26905,21.5959,13.90872,3.989173,26.98726,15.72587,9.74825,21.53724,14.67206,6.709751,3.349555,21.221,7.231936,16.48911,16.46261,2.081278,15.03555,10.61085,15.48409,7.645005,4.379458,22.27908,2.991269,-2.636242,-0.8624355,19.96829,9.731799,5.617258,12.4085,20.55776,30.06662,35.48251,0.2939005,30.99853,7.66334,13.80563,13.58969,-4.24787,11.19339,6.377749,14.64954,-4.023663,-6.365136,6.934702,34.15668,34.23166,-4.421454,0.393795,5.506243,15.59561,23.80917,16.72977,15.24824,23.51385,17.97081,-2.575474,12.75933,21.99274,19.51378,14.48115,26.50049,20.31184,1.858181,11.13986,18.33387,19.53377,3.861704,-8.530732,15.509,29.70024,1.212395,-3.469054,2.624253,-5.350217,9.402726,21.97098,23.34525,6.9509,13.18171,10.11329,10.33112,6.770476,6.112389,15.1821,25.3722,15.18022,22.12738,11.40197,10.7559,10.08949,14.51126,13.93343,9.735632,13.97241,12.50475,13.77889,8.567213,18.9443,18.91057,13.00412,8.850301,7.643592,11.27433,11.07745,4.752599,16.01888,8.634897,6.931271,11.10004,12.73691,14.71831,10.507,21.50928,29.39072,11.09384,15.95928,28.03127,10.82937,12.65556,10.81734,19.89429,5.887755,9.339962,3.009078,10.00578,8.068195,14.72687,6.513209,38.90855,8.167375,26.06249,14.29265,35.90723,22.84259,5.815721,12.82898,12.41321,-4.864284,19.97396,11.3175,10.1883,-3.83659,-11.46439,-19.79476,10.67593,-1.757224,-8.472077,-0.5268202,-3.141014,-7.91814,12.87884,29.36582,15.59324,32.0391,13.22858,24.2543,24.03989,0.8185484,11.13769,11.02052,12.1051,7.722011,8.480255,12.30725,0.6177533,20.46604,14.33244,15.73217,7.078413,11.66153,8.117679,29.8002,21.01664,14.53348,30.42192,11.05226,28.18369
5381699.21875,enter,-12.02808,-25.20869,-28.42755,-37.1366,-34.52291,-22.3922,-34.30944,5.268183,-10.49358,-13.77119,-32.0987,-18.58624,11.37808,-26.21347,-19.4892,-24.85064,-21.18424,-12.00947,-43.517,-23.97521,-5.493068,-11.85447,-22.45251,-10.59538,-24.92909,-21.60596,-15.09033,-12.80882,-6.584643,-11.96093,-4.784969,-21.04635,-22.8094,6.043983,-4.435162,-3.547156,8.636841,10.02429,-6.173922,-17.52569,15.38113,7.700753,20.17227,20.89708,5.149247,14.91212,-0.4814186,16.59015,13.99675,9.138657,24.25018,1.673543,-6.037709,-3.836763,13.6041,6.65201,-1.74425,2.120835,2.510722,21.35579,22.20029,-6.303151,20.35681,3.42773,0.6466876,-3.798519,-8.000815,7.392616,-14.94028,-5.421766,-7.821035,-10.58334,-14.31479,23.36269,26.1412,-7.395303,-2.233496,4.016639,12.02123,11.86133,16.39862,-19.47234,-26.84465,-31.4642,-52.87629,-7.41161,-20.50189,-32.18679,0.6663048,-1.634603,-23.40092,-51.14673,-45.71629,-24.92192,-15.3558,-33.97428,-56.2598,5.314334,-2.817533,-34.9134,-51.08325,-24.17511,-42.28963,-21.1514,-8.679444,-8.40591,-14.09026,-0.6488139,-0.147374,-1.216715,-5.78381,-7.046839,-4.578471,-1.850932,-8.976801,-2.226108,-14.58918,-16.13709,-14.34577,-12.53537,-18.3251,-14.11352,-12.93138,-12.83568,-13.26175,-17.00591,-2.277701,-9.097491,-12.12916,-9.122217,-12.65036,-0.9677397,2.542387,3.967653,21.08953,14.93919,15.94997,15.34015,16.73201,16.22766,13.40904,11.97623,11.6265,0.7264646,5.003823,23.60606,7.194434,12.41426,10.80636,21.74668,13.19985,18.70906,8.06482,16.95699,9.735083,10.63795,10.28738,35.70082,5.636171,7.837854,2.54334,15.77485,-10.35041,-17.63028,-6.783869,-6.387469,-15.99122,-3.246335,-7.620103,-9.271502,-12.84942,-19.5744,-26.03187,-5.593305,-6.456175,-7.151331,-3.868308,-7.309412,-11.64499,-29.67852,-15.80976,-28.03465,-7.50022,-28.5789,-17.5679,-29.23441,-53.28656,-39.28245,-40.85423,-35.73261,-32.28436,-35.05112,-27.65256,-44.22041,-16.64632,-26.08389,-22.71484,-33.79781,-32.50764,-40.34904,-7.535819,-18.41896,-17.07515,10.99583,-33.03126,-17.45666
5462917.96875,content,-7.206104,-9.410806,-15.45898,-23.52705,-16.2282,2.338907,-2.301357,-5.166072,-6.627703,0.5879596,-20.84804,4.080418,1.382158,-15.26846,-12.6966,-5.782979,-5.234036,-10.16013,-21.65823,-7.473418,-1.733224,-2.126941,3.657184,14.45541,-1.489206,1.604178,11.96279,11.8629,18.57483,10.34578,17.99412,8.122905,1.043779,27.26555,16.30789,17.98879,28.03193,31.12473,20.30343,12.81826,30.57652,21.25442,33.96593,32.12629,18.23142,30.52794,26.61827,28.55884,25.07681,18.65134,40.4045,17.6447,-17.32088,-15.31834,10.33956,12.17417,6.377559,10.08383,15.78084,-8.635442,-6.033691,-9.31909,17.41374,8.793056,6.493651,8.977104,-17.93079,-2.147418,-10.70509,1.113501,-19.40728,-21.10995,-10.88833,29.09972,27.272,-18.16404,-14.95415,-12.70541,-2.75304,-16.79016,-0.6041306,13.47167,7.278083,-0.02592154,-11.35795,24.29537,12.42176,4.133652,19.63276,29.08315,6.774789,-11.23408,-21.27661,16.36166,8.714124,-13.07556,-16.97984,21.57212,19.61726,-18.01583,-23.62152,-9.443371,-26.63278,-18.07774,-8.78799,-8.802986,10.70315,11.04613,-6.195379,-7.579177,-30.48429,-31.19485,-32.3581,-13.84278,-22.81113,-17.14431,-26.47038,-22.5569,-22.41105,-19.72584,-18.34634,-23.44771,-21.10775,-21.66001,-21.09906,-29.07444,-13.88002,-16.0398,-25.9053,-15.46742,-21.72077,17.78581,15.22024,11.00868,28.23479,23.31002,25.09197,25.23536,26.29878,24.15699,22.82861,35.0049,39.62494,18.20651,18.73355,38.1888,15.6489,18.65059,20.60407,29.23332,22.45,22.22579,15.765,15.82389,14.31459,21.38588,16.85697,42.04327,15.02514,22.88571,9.453807,3.877761,-8.15486,-20.08333,-11.62721,-16.42031,-29.94,-9.706745,-15.0252,-19.11642,-20.91013,-13.98076,-34.50626,-10.37903,-7.868429,-20.77258,-6.873826,-16.56363,-13.57018,-7.706147,8.67463,-4.101247,15.20181,-4.784052,0.551844,-6.472622,-20.43886,-8.704474,-18.01142,-12.79021,-10.24312,-14.35425,-10.46725,-29.6782,-1.005888,-8.593486,-4.562437,-13.33682,-13.18994,-16.49564,-22.0093,-31.51822,-31.73959,-26.03068,-14.49255,2.336615
