Time,Event,A1,A2,A3,A4,A5,A7,A9,A10,A11,A12,A13,A14,A15,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C3,C4,C5,C6,C7,C8,C9,C12,C13,C14,C15,C16,C19,C20,C21,C23,C24,C25,C28,C29,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D29,D30,D31,D32,E1,E2,E4,E5,E6,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G13,G15,G16,G18,G21,G22,G24,G25,G26,G28,G29,G30,G31,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3704542.96875,anger,13.93062,-5.417914,-6.479595,-5.591435,2.208274,9.932034,11.97426,3.399274,7.969532,10.63583,8.06669,12.73017,20.73117,3.193483,13.61667,17.52243,17.497,3.646116,1.120003,6.90231,12.14053,9.445958,10.65275,-4.586655,11.79326,21.8343,-3.251535,-0.8617423,26.92121,18.44392,14.82369,5.369864,11.46517,4.840952,15.85614,10.02234,11.70295,19.27085,8.008073,22.11297,9.119548,11.69176,9.349447,4.201414,31.81625,10.6385,40.95224,19.45573,10.23641,25.98546,10.05982,26.03809,40.79247,5.654908,22.94555,36.25409,-1.795597,18.21447,42.51689,15.20537,23.14674,12.62374,12.01202,9.205951,14.06377,23.64768,15.77534,21.02576,7.470549,23.04827,17.8019,12.83264,7.109835,19.0918,22.30369,35.1895,18.96019,25.92219,7.116297,7.546931,1.468517,-9.732913,10.0852,5.469752,0.6938796,11.73064,21.93499,7.16309,-8.633587,7.363911,12.26744,3.454902,-9.120607,-5.896014,0.04467746,4.742348,21.51089,6.674596,-2.953693,9.717296,0.3111903,6.395387,7.949187,6.195167,9.110247,16.82727,5.577589,9.054062,13.093,5.978365,7.903408,15.14163,11.58319,2.228724,7.432155,5.20749,1.78236,9.846479,4.63324,3.008357,3.355789,5.707717,45.62012,43.0233,5.743894,10.78447,11.28268,10.96812,14.92575,26.96835,35.49064,44.23883,16.21291,49.22556,12.89952,13.97842,14.82263,5.577017,9.056469,11.61041,22.81914,17.93506,15.93106,19.09273,21.95088,17.18338,18.14694,20.98767,19.95511,16.44656,17.37933,20.9028,13.09055,34.41443,24.25423,18.60379,10.83819,14.89677,9.187406,9.787154,36.17665,13.83073,9.438552,3.497768,31.3397,15.39386,5.196723,15.77276,36.9887,-10.03757,-0.5909286,-9.983189,13.36081,37.88607,20.35154,20.00174,26.0575,18.67962,-7.985984,-1.713589,11.05934,24.46725,20.79756,12.75716,18.36758,13.73007,25.25971,1.864495,-0.1514252,-7.28297,10.08529,11.89952,3.519301,-0.76138,-10.48774,-2.355329,-1.531353,7.575049,-2.671529,-3.806868,-15.53257,26.64518,28.62728,34.03226,28.87774,11.28477,0.2530313
3707019.53125,anger,13.23691,24.12662,10.52709,5.710819,12.48325,17.34375,10.04601,4.655321,12.85592,15.64633,10.26248,15.4977,5.809879,5.122673,14.34373,14.50074,9.265331,-4.292898,0.4406151,6.482991,10.39263,12.20541,1.511757,-14.25882,2.181446,32.93798,13.06275,18.7684,46.34089,30.34287,32.91973,24.82195,28.96452,19.20452,25.54152,24.87597,25.86756,28.94418,22.18357,37.1902,26.24657,27.29791,23.58999,22.7613,40.22972,23.74206,54.43219,32.18024,23.21051,39.80739,29.07791,36.24149,51.92421,21.61102,36.62372,44.60286,-10.33546,17.98745,44.32045,16.76165,30.71372,18.20741,14.32215,13.22006,13.38895,25.02337,15.97078,20.3531,8.327908,22.46314,15.69439,12.43572,1.578254,14.89916,13.26757,29.37108,8.751093,27.30278,20.51068,20.71538,21.3048,12.64749,17.15201,15.63,10.02877,23.19104,29.53105,13.97015,5.047822,34.76254,13.39707,4.524773,-2.268461,7.719056,3.979573,7.796179,24.48533,7.413756,-2.697304,16.75412,5.75025,-2.118712,3.468346,0.4562193,1.59575,8.781659,8.735576,10.33805,14.29247,7.645982,9.820041,2.769702,0.213034,1.164396,0.5919672,-1.585107,-8.280259,3.155441,-1.80029,-3.801183,-6.045877,0.7528075,37.45438,35.46845,2.871664,12.62252,13.38754,15.08425,20.96515,27.33496,39.95448,54.47545,27.29332,61.04307,23.79547,26.47676,25.92239,20.40578,13.69183,20.84175,31.85374,28.79137,21.425,30.63955,31.48198,25.20292,23.67822,27.95224,21.84548,18.55848,15.70539,20.52342,15.88641,28.79392,28.61649,23.48357,15.27982,21.8889,18.02506,-6.972639,19.97066,-0.4630306,-7.491303,-11.01043,20.16328,4.620391,-7.466646,15.26884,24.31458,-14.28886,-13.83604,-20.76182,8.52806,26.9275,10.58788,7.224704,19.41022,11.49359,-14.03737,-3.373508,-9.544147,19.27101,39.68721,28.18448,31.42393,27.24813,41.93598,24.44405,19.09093,21.04864,36.86403,45.25397,36.86777,27.69536,12.23364,16.04144,25.36102,30.08405,36.45083,23.39409,12.61288,5.622087,5.159942,8.647727,7.697806,42.23194,40.36081
3708054.6875,anger,11.1127,-9.732858,-5.824496,-8.183857,0.2660497,10.65956,8.220954,-2.885255,2.933331,9.327983,6.356001,11.78261,17.37055,-2.006563,11.78119,13.57953,17.83324,0.03569961,0.07291888,7.081361,9.945156,9.385655,8.758362,-6.793258,8.199047,19.27606,-1.793262,4.4973,28.94825,17.81242,19.43185,11.72909,11.517,4.968923,17.16827,9.910972,8.169294,19.98665,7.675636,20.83908,8.059222,7.234734,5.568305,-0.4508078,33.11295,10.9879,43.15146,13.8279,7.172691,20.83555,10.23843,24.87178,38.65079,5.13256,18.93829,34.14368,-9.322818,9.876334,33.18829,5.806665,15.87375,10.72627,9.931715,10.31026,2.470415,14.92604,11.22345,14.98722,7.268085,18.41169,11.31012,12.02708,-4.953808,11.35375,13.39478,24.43309,8.771769,21.82342,4.156112,5.628089,-1.487976,-7.954569,5.63695,0.06206734,-2.030926,9.412024,20.64997,2.838047,-8.849655,4.804383,13.28038,3.290874,-11.33087,-4.700536,-1.278619,7.209006,23.36323,10.69328,-1.160812,17.57321,11.33404,4.149562,16.30396,11.42664,10.03357,24.02713,8.85867,7.651181,14.68982,3.497852,6.017022,12.49363,13.17117,7.370697,11.21458,9.91306,6.21361,14.91114,11.59532,6.501592,8.474114,3.487613,50.04446,45.06139,9.215791,9.177516,14.52648,11.06929,12.08843,18.98664,29.92163,39.54599,8.349031,47.47694,13.84952,12.667,14.55755,5.159273,9.430528,12.37927,21.1457,18.09148,13.44422,18.59595,17.1228,10.76999,11.23524,17.99257,11.68052,11.42338,13.41089,13.94319,2.354909,14.19395,15.81814,11.92205,13.55472,16.51336,10.10666,10.29962,32.34333,6.559012,7.587488,-2.010241,24.51256,7.501583,3.188579,6.613833,24.63972,-17.0544,-10.82274,-16.46387,3.828281,27.70634,8.434598,8.374423,13.4716,6.783786,-13.82272,-3.829895,-5.735162,15.06327,21.03391,8.474574,18.00275,12.19242,21.52012,-1.728556,-4.883535,-7.682384,6.241732,5.086464,-2.712614,-8.822144,-11.84861,-6.569706,-9.844913,2.100897,-13.66925,-9.513282,-21.978,39.88549,32.65741,42.86353,31.12722,-4.407775,-10.05629
3764812.5,anger,31.06962,21.7853,3.691844,5.32336,16.44305,17.47955,28.08476,18.64767,23.68696,23.78064,17.44399,19.98261,19.1807,12.27441,19.2901,18.70154,19.84244,3.617786,4.378061,13.2043,13.53683,11.22473,9.031447,-7.119744,9.405043,35.33372,12.98616,17.56559,43.58168,29.78388,27.88135,20.27496,27.21569,17.31764,24.98089,23.53357,24.43942,28.24201,17.63676,30.60096,19.7099,23.07184,20.09399,14.19414,41.34778,20.17246,50.6092,30.65982,17.57941,36.38483,20.17196,32.58339,49.78447,14.40822,31.85676,47.82544,-13.74169,17.13281,43.89305,17.56119,35.28558,22.8975,21.48099,22.54931,16.20293,26.51499,25.94665,28.6628,18.56025,29.01344,24.60765,19.92524,6.169542,22.15773,24.0636,32.88145,14.01833,26.32421,16.41027,18.75443,10.1934,2.980429,15.14036,14.15053,11.50026,18.25138,30.45252,13.8707,0.1075464,16.05471,19.22566,5.55324,-3.172986,-1.692138,9.181639,16.47761,27.51965,10.88091,-4.533086,8.207516,-1.295699,3.992974,4.295722,6.522857,10.7696,19.55572,14.71919,21.85456,30.87305,22.57043,17.53829,13.65745,11.18262,8.904198,10.59374,7.274708,-3.083195,13.36624,8.766828,11.34128,6.356272,8.913633,48.27301,50.37877,9.656102,19.81788,24.75739,15.24756,20.94542,26.03672,37.54837,50.70584,22.7425,57.93329,25.6786,24.62986,24.06163,14.40222,16.39106,22.47057,31.75372,27.87782,26.41945,32.12735,31.92358,24.94695,24.44681,29.29574,21.22816,18.18431,16.59042,22.01088,15.49509,34.32357,30.9331,28.34412,23.95029,26.20555,21.70546,3.30371,33.169,10.93855,3.432417,4.056106,31.20278,14.22434,7.49423,26.59859,39.80675,6.248725,-12.94992,-12.83074,11.96518,32.29924,15.46899,15.82952,22.18828,14.23561,-2.493177,3.671348,2.460336,22.55971,35.67661,24.14214,33.64606,29.14185,42.67496,18.10456,8.468985,8.283027,24.66965,24.74151,17.35959,15.22451,7.329201,15.44055,14.59277,29.49446,23.37776,24.22393,12.4359,10.98536,9.484386,16.16252,31.47318,28.64627,13.76077
3767437.5,anger,9.4432,-19.70068,-12.00261,-11.84053,-3.656173,1.530976,7.317956,-4.460979,1.941923,1.622843,-0.6804861,3.650737,24.12023,-4.177085,1.782819,4.89946,16.79962,-2.124307,-2.793851,-3.4123,-0.1103523,0.2770146,6.342044,-9.403038,-1.403601,13.22385,-10.7651,-3.480708,22.23375,8.871956,7.630606,-0.9983553,3.613662,0.02906279,5.963404,0.3328174,5.850298,11.42072,1.122655,15.92999,3.05111,5.962941,2.839079,0.9526829,25.69764,6.436928,37.92689,14.31561,5.922256,21.62215,9.461673,19.7836,36.55659,4.092536,22.27427,36.31542,3.682122,19.78859,49.28891,16.89892,30.68567,20.98018,25.56865,26.10434,20.1612,29.61076,29.4035,30.02155,21.99947,29.74838,30.24619,26.3458,14.84505,28.33925,34.03596,46.23059,28.09702,46.45514,3.128052,2.789706,-6.338301,-16.35567,5.02805,2.170611,-2.977647,9.934689,20.97455,10.14651,-6.514952,-1.734533,12.91575,4.263845,-6.568771,-4.958594,7.979139,11.28606,30.33935,11.00008,-0.9599809,15.03398,5.616142,10.81218,23.94805,14.01987,14.65471,25.77335,18.01372,18.64249,31.79739,15.02151,22.60436,28.45344,14.97308,11.88253,14.15607,12.7253,13.15801,13.22551,9.070298,10.03635,13.57172,15.26593,52.1877,49.49229,18.01777,18.12002,18.95293,2.119041,7.540339,16.51962,29.15058,41.02829,12.62431,49.25351,16.86635,15.83848,14.92136,7.254943,14.44823,14.87562,26.63413,22.82149,16.49635,22.49447,23.2708,17.12036,14.7432,17.70624,11.63239,5.253923,6.257892,13.11066,11.43241,31.882,24.12913,20.90041,20.77337,20.56501,16.08342,8.878036,32.33242,7.011344,13.49169,5.173283,30.82125,14.87045,14.7608,32.14157,44.06453,16.91167,-0.3099291,-6.844904,8.659002,37.39145,11.75541,7.65883,21.99536,11.90233,4.006492,14.61068,9.152742,14.75672,12.86947,-3.394344,7.027076,3.399243,14.2979,-12.27109,-13.24186,-15.30038,-7.625871,-5.261354,-22.57536,-18.36363,-26.55589,-14.72761,-21.38613,-5.649841,-26.15794,-20.12429,-31.93821,60.36121,48.43652,74.58658,51.50643,-18.25782,-26.83442
3789367.1875,anger,-6.116802,-19.49503,-15.34079,-13.19644,-4.074658,4.266988,-7.04576,-11.72511,-3.496075,0.4575697,1.1179,3.823748,11.59556,-8.699783,0.7742946,4.279994,10.81353,-6.836976,-12.95062,-2.197867,-2.252422,-3.662969,-0.06419809,-14.8881,-9.65281,19.77766,-0.01646288,8.356987,34.39989,19.6112,16.3721,11.85737,18.61676,12.59534,13.62699,13.11553,17.70699,17.51556,5.738477,21.08171,11.92121,14.05769,14.17061,8.355469,27.73192,9.306167,39.49192,17.74633,9.506494,26.14629,14.33896,20.59132,37.77092,6.61578,24.4387,37.86985,-0.9718835,7.181939,37.90112,8.638371,21.73255,15.03834,16.07601,18.87829,8.812963,20.59254,17.35288,22.42889,17.80922,23.48362,21.8332,17.56201,2.689457,18.9268,21.14087,33.17067,17.11514,34.99985,14.22572,14.96878,16.13409,3.079072,14.50056,14.48532,15.32409,21.77634,33.77756,20.50686,8.801945,18.15409,21.82293,18.10551,8.452117,12.41993,8.708485,13.46618,37.64824,23.28438,15.78951,33.18013,19.83163,19.47803,28.3156,20.06337,23.1287,32.69849,16.31658,23.45961,25.4348,18.16633,23.24433,12.86465,20.97107,16.11546,22.63053,20.31101,14.59675,21.74697,20.57891,19.86865,17.37061,13.95942,57.46634,60.26915,20.03242,16.71431,20.52858,3.478975,6.67778,12.03368,25.81756,38.75009,10.09766,50.14681,16.27267,18.11823,17.49522,13.26037,16.3099,19.40625,30.74261,21.89988,17.01692,19.11325,18.53127,10.53935,9.577639,11.21175,7.100759,1.94135,1.591558,7.878467,-1.01703,20.82078,15.08358,18.84666,13.69746,20.35526,16.85102,3.470414,30.77931,5.075268,15.79796,4.812232,27.84854,11.53136,16.46807,37.47509,35.61587,1.147256,-2.377331,-6.278484,1.420531,35.72492,12.03948,7.550833,15.08185,14.86875,4.124883,12.10705,3.382843,11.72408,29.2454,11.85388,18.67613,11.41215,24.15127,10.941,-6.254002,1.674726,8.622943,13.27956,-3.717176,-4.780441,-13.90626,-7.752483,-11.44674,-0.4624505,-14.54418,-17.23327,-28.41097,37.75422,17.60529,18.77659,5.090873,-8.442498,-12.13169
3791417.96875,anger,3.736807,-2.065208,-5.490968,-8.297227,-4.37891,1.601834,0.4848713,-7.169158,2.602,2.299977,-0.6456974,7.814929,5.117579,-8.470293,6.342197,4.028482,6.030971,-9.016651,-8.005871,-2.526678,3.275671,1.27957,-2.607059,-17.76322,-4.195683,19.67245,-3.454964,1.689992,25.90281,16.04855,16.53557,6.734375,12.46289,3.198434,13.482,13.33718,10.32708,18.14141,8.473007,25.54239,15.43604,13.69393,8.021589,-4.426723,31.78744,10.64215,42.68377,21.58129,11.62252,23.08365,4.017298,23.74026,39.61951,6.612231,23.05801,34.34331,0.8261321,7.182883,36.15154,7.197055,20.9765,11.84438,10.12914,7.431271,8.495936,18.85488,12.84493,16.06115,8.086416,15.65126,12.31396,10.95096,0.7625579,15.37433,20.24256,36.02332,16.14944,28.30484,4.292364,6.162169,0.9784164,-5.201928,10.34639,4.930667,3.475504,21.69258,24.39874,6.896436,-7.012503,13.47349,16.37361,4.851599,-4.691052,2.304113,0.276094,2.415655,28.85115,12.56775,-1.906953,18.18789,-4.110251,3.174743,15.15171,9.864871,11.92294,22.07145,3.279078,11.75972,12.8357,9.308305,9.035821,13.58933,7.251742,6.562807,8.46222,9.352887,6.922749,9.9907,9.516717,5.2987,3.39864,3.088892,32.66264,41.88118,8.643598,9.885656,12.89968,4.266776,10.04662,20.93426,30.81189,41.43285,13.54209,49.36122,15.14419,13.01392,13.36167,5.170967,10.46572,13.56481,24.38285,19.17363,13.12217,20.98783,22.16514,14.84396,12.84839,16.96418,11.83415,6.70804,5.753126,13.18335,5.599924,19.52508,16.90407,16.57548,11.17327,15.21406,11.21543,1.984572,27.17215,1.573108,1.837919,-0.9509377,26.16428,10.68003,1.188146,19.68561,37.55263,2.97225,-0.5827459,-1.195463,5.410573,36.85292,9.617746,5.352644,13.92524,8.486843,-5.211831,7.148837,3.333186,12.81592,21.57981,9.080038,15.11253,11.86398,25.05363,-0.7661396,1.263764,-4.145399,10.29875,16.06622,5.988526,1.627618,-9.574936,-2.922959,0.2787282,8.332477,2.294074,1.02602,-11.59439,30.14588,20.09062,5.683204,6.986529,11.85379,-9.027968
3812437.5,anger,1.269368,13.77164,3.819351,3.862105,9.49635,10.92986,-1.378956,7.552962,14.72945,11.39642,8.280557,12.84699,-9.01181,-1.301987,11.01618,12.26668,-0.9278307,-11.12619,-6.280224,3.578353,4.679086,3.405996,-7.403612,-21.80921,-6.43281,32.58383,16.27483,21.05218,48.83913,28.39858,27.72523,23.27166,28.95762,22.87928,21.65322,21.84456,26.94231,25.55263,13.31823,26.48341,18.13665,21.18095,21.38214,17.83998,35.47231,15.31073,46.24358,22.2481,17.94592,32.64033,27.08408,27.11949,45.3162,11.76669,30.81643,46.48093,-12.45225,11.23656,37.18653,10.92616,24.08387,13.28959,16.6297,17.7053,7.786378,17.0396,12.65411,19.93015,13.39845,19.02065,14.26985,16.19073,-0.5663717,12.54027,19.61158,34.94321,13.05126,29.49631,24.16223,27.61907,24.31759,21.11984,19.3015,25.19425,24.46538,14.80031,35.39605,33.15184,26.08705,46.2105,36.39027,27.77711,19.04766,29.88841,11.30923,15.41342,44.16059,31.6665,26.28357,44.43885,19.23925,19.22824,23.74621,19.56256,21.1052,24.09544,17.2893,23.21704,21.58888,19.89028,15.89118,13.90052,15.85557,15.62856,16.64837,8.259789,-0.1734075,15.89211,10.28879,5.025217,-0.9388227,17.82151,51.25888,47.53955,12.8206,15.68349,20.1187,11.32094,16.55466,23.65195,35.70647,48.31666,18.10473,55.57302,21.85894,21.44138,29.44188,23.35894,16.65867,18.71075,33.30904,24.84877,20.91395,25.45859,25.21932,20.91905,16.18411,23.96246,16.37438,10.11888,8.849872,14.35085,9.478185,29.48441,21.88599,20.53213,19.09149,21.88974,14.78119,-19.32307,11.78646,-7.126885,-18.40756,-15.55061,11.72321,-5.412342,-14.84302,-0.8484322,15.41333,-13.84342,-13.74744,-21.00956,7.260251,26.1565,5.230552,3.703348,19.45103,6.162206,-7.060271,-10.4003,-5.286701,15.91928,43.18156,29.59636,33.92679,27.48655,44.08167,20.39664,16.42811,20.30911,34.30941,40.98579,24.73302,20.18663,7.870526,14.57846,19.25513,25.78177,24.3323,16.2012,4.544684,5.353785,-22.27674,-31.53424,-34.79364,19.83193,21.17308
3814937.5,anger,17.43005,49.18991,23.31226,8.399895,13.17472,23.05717,14.02695,15.8261,21.64982,19.31687,18.81169,21.69239,9.528823,2.948166,20.0031,20.18337,13.08393,-1.038944,-1.851957,10.69635,13.74951,13.22385,-1.201227,-17.47406,1.729177,40.48634,28.83231,34.64406,61.64088,40.40687,43.96729,36.93973,45.37168,32.23464,36.18313,42.35843,39.62162,35.45864,33.31314,48.69936,41.04816,42.41466,38.71239,26.63523,50.72182,34.22874,69.18706,45.23989,35.16319,50.51216,42.90428,44.10025,60.14,30.73041,46.93073,60.66188,-12.80606,15.86073,45.26572,18.68576,35.5121,23.69648,23.1527,14.9105,14.70965,25.48814,20.98121,26.1581,11.99326,27.33821,21.09348,13.94556,2.555166,16.63769,20.31094,29.41649,12.95602,25.56913,27.10841,35.82054,38.01962,37.84747,29.16244,36.13176,36.938,27.26078,47.43796,37.73449,33.1833,64.78244,23.44867,23.98948,14.75001,33.71869,6.050521,12.61732,34.6282,25.12284,17.97122,45.07175,2.004475,10.93503,25.55876,10.20654,13.37527,25.8255,9.5041,13.93333,13.84674,8.918691,11.02522,8.671135,7.753045,3.064315,13.64188,8.711227,5.337018,9.332401,5.969259,3.667756,7.79939,4.012997,44.02582,37.5541,8.108022,16.70616,20.50973,21.93168,27.80216,36.54339,46.94376,62.4688,34.67992,71.57816,36.33901,35.22807,36.84869,34.83068,18.73788,27.17822,39.58191,34.63788,28.92787,38.43121,37.70839,31.63805,25.90964,31.96857,26.40227,20.6382,18.52291,23.92772,14.56475,30.12846,30.74287,29.78193,23.90313,23.69901,23.80158,0.8811458,28.97998,4.825076,6.132274,2.722124,27.23948,9.339833,2.936524,21.61611,30.0018,-13.14621,-13.31917,-12.21437,17.94322,29.18213,13.61782,13.48473,21.60347,13.17622,-2.240485,3.37168,-5.295984,22.46761,62.73512,45.71952,47.5498,36.54606,59.97806,44.75274,33.91293,42.62749,56.08923,73.49168,65.17474,52.37568,33.11197,27.48223,55.85107,51.45985,71.21539,53.70551,41.78565,22.84796,5.940251,10.62826,0.8940818,75.37275,74.34435
3845507.8125,anger,38.93965,102.3308,52.22726,34.96984,30.57334,21.12578,34.82796,31.14284,37.03888,30.22174,18.84529,15.70027,-1.102676,21.15105,16.17519,13.27847,5.902463,-1.627947,0.5465713,9.481595,8.571231,3.680173,-1.706777,-15.6173,2.050395,48.53096,32.28823,32.83425,68.26385,39.51498,37.06309,33.09386,39.20698,31.12459,30.23618,32.59143,34.93025,27.69648,14.23465,31.15006,22.65485,24.35202,24.32737,22.74157,36.19558,12.53235,44.15477,23.77543,17.40582,33.69309,24.80134,22.99632,38.01203,8.962386,28.3612,45.25832,-20.11823,-6.722054,20.27327,-8.411441,10.07287,2.750991,9.010524,9.684196,-5.879831,5.394668,2.096345,9.865649,-0.4335665,10.24228,6.385335,4.427463,-12.22988,4.73729,10.51473,23.25916,2.881392,15.85051,33.22155,41.27909,48.86353,62.33457,27.18816,33.1876,41.01824,25.76352,42.72685,37.87648,48.16201,105.013,22.54317,27.77469,26.56636,56.08184,5.518601,11.75101,37.07302,27.22646,23.17644,45.90677,8.830337,8.103601,10.20693,6.568374,7.876336,10.54792,8.091181,15.05456,14.1027,5.604086,5.356019,-3.833461,-5.282644,-7.399396,0.07091783,-7.093335,-12.55135,-3.370164,-7.55053,-14.66424,-15.46035,-9.749117,18.74896,25.36143,-9.136914,10.60242,17.09682,10.85924,11.58043,14.42282,23.90677,39.01338,11.05781,52.00938,17.99457,22.94674,23.85705,24.09636,11.64253,22.4951,27.48594,19.99279,15.37798,19.38502,12.66717,8.200277,1.133932,9.951205,9.704196,10.43208,5.594453,4.128553,-11.88073,9.796787,5.660442,11.73922,11.34576,18.77499,7.524739,-18.0404,13.8526,-3.616989,-21.51529,-20.17353,14.08753,-2.602404,-24.04965,-3.017393,7.838233,-44.57524,-21.18404,-25.72476,-6.73315,23.76251,2.113312,-1.752904,7.367161,-3.440446,-16.88192,-7.24632,-10.75161,7.864229,75.62695,55.50113,54.62741,51.53534,74.72917,66.58686,54.19575,67.54197,85.98425,113.6868,112.814,84.51546,60.46767,52.27191,95.30289,84.0531,125.7279,107.6181,96.86634,-34.45797,-38.48657,-56.56915,-21.17546,128.0045,125.1903
3904785.15625,exit,1.614911,-9.630046,-7.290814,-9.020506,0.8451837,13.46417,0.8030459,-8.473834,-4.176096,6.275515,5.513682,10.6203,3.989,-4.863902,8.208883,9.660772,3.979449,-8.862087,-7.720105,0.3810088,7.693432,5.441662,-5.352729,-19.16638,-6.472375,27.1335,7.605029,14.83313,42.12399,24.57158,27.41096,19.97457,27.73412,20.36256,21.75812,24.97691,26.61618,23.77802,17.13247,32.3194,25.39836,26.35797,23.99251,15.94984,35.3038,16.35155,49.11475,29.20219,21.61613,36.7696,25.47364,28.64443,45.69375,15.18536,35.39005,49.14934,-8.501673,11.45246,39.78291,12.41314,26.01049,14.89362,15.36812,13.15767,8.870815,22.39464,7.570043,18.11197,6.058324,18.81114,12.56227,7.443326,0.3528319,16.00999,18.47697,27.35134,16.16394,27.92982,17.41958,19.52396,15.22659,1.579535,18.91557,19.99719,11.34782,15.74176,36.71233,22.89404,4.260471,21.86804,22.79634,14.7264,6.691215,8.981144,9.801857,12.58623,34.09256,15.3689,1.676591,20.86466,5.363092,7.329451,18.1039,7.518173,10.58454,22.00158,9.017239,15.17271,13.6045,12.23432,8.120473,13.889,6.12567,3.06642,9.895338,6.753603,6.149462,4.708714,4.923297,5.53723,10.67151,9.800632,45.77642,42.32003,-0.02243345,12.73691,16.59954,8.968525,13.54463,21.50426,35.37074,48.65768,19.39902,59.15906,24.7007,24.15158,26.1451,24.37646,17.0227,24.82342,36.42816,27.63225,24.3464,27.68024,26.97379,21.80049,18.62366,21.75699,16.11041,12.70403,10.49483,15.61667,6.929681,24.40571,21.67081,21.7651,17.50246,24.60192,17.30851,1.421218,21.57651,-0.430486,1.21158,-3.179003,19.27338,2.615761,3.628483,-3.608277,22.95109,-13.35877,-9.789062,-17.88719,8.159163,26.03131,3.798302,6.798566,16.47042,6.033728,-7.074407,-5.294366,-2.640936,15.05902,32.61772,17.36566,23.23558,17.83995,26.94376,6.957591,4.175195,4.019647,11.98495,16.58977,4.049992,-0.5221449,-8.159751,-4.028029,-5.513877,5.982052,-6.981096,-6.517303,-18.00327,38.36692,19.66401,26.97392,14.71629,-7.538078,-4.438223
3962472.65625,enter,41.3467,39.74704,30.34578,20.05092,29.82325,28.80533,37.67201,28.74898,31.1587,36.9045,29.84619,30.66911,28.92832,19.81416,26.81898,27.45014,30.14978,15.18103,14.35297,25.45888,19.66623,18.0546,18.51427,5.032365,16.21926,45.30293,24.86988,27.54593,51.71483,42.42422,40.30865,31.6039,39.19133,29.21123,36.0218,33.5022,33.29631,37.48077,23.77375,42.61022,29.87095,30.53442,29.42279,28.87303,45.59173,25.45665,55.94381,36.43412,25.74389,40.99527,29.99379,37.41389,52.14103,20.34451,37.19634,52.58282,2.733532,15.55946,44.6902,19.44895,33.39363,22.46617,20.83802,16.96345,14.61276,26.35419,24.50516,26.80457,16.76696,29.86995,23.04079,16.28839,8.403097,21.40877,26.32526,39.18221,22.71838,32.51811,33.60242,29.21069,21.35535,19.05054,29.47031,24.87786,21.13256,26.43918,35.04483,25.63527,17.53718,32.56752,18.4379,7.851522,3.556896,9.1295,9.022286,11.05894,21.5687,16.13856,0.1176521,16.75762,2.620253,6.038787,11.02412,10.99064,11.80642,23.13689,10.67997,20.07554,19.8015,10.22036,17.28461,16.78491,11.40434,7.823527,12.54148,9.314489,3.755112,13.08147,5.849258,8.182506,3.624301,11.65819,44.78098,44.24734,11.90415,16.97212,19.45337,22.26646,24.32089,30.75354,40.55012,54.98942,25.0774,62.37777,29.18198,27.27999,31.6439,30.6426,20.2513,29.61984,37.71476,31.83528,25.53743,31.15667,32.0941,26.75047,25.08486,27.78577,23.78699,22.06254,18.2568,22.83964,16.17265,27.96836,27.9313,27.85167,21.88802,23.61068,16.80894,10.75311,37.53913,11.44184,10.84726,3.842264,35.53158,18.33778,7.610441,23.71769,37.40158,-4.241201,-0.839983,-7.694724,14.50397,38.64705,12.40755,11.27698,19.2831,12.14555,-2.169953,9.22865,3.083591,18.14875,39.76303,35.84531,44.71307,39.42444,52.58813,32.08403,25.43417,22.33696,38.50538,39.39104,34.97643,31.2796,22.88443,26.28048,30.89298,40.74311,38.15535,39.75117,29.21324,18.24352,25.40162,21.03953,34.36499,39.34615,37.4937
