Time,Event,A3,A4,A5,A6,A7,A10,A11,A12,A13,A14,A15,A18,A19,A21,A24,A25,A26,A27,A28,A29,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C14,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D10,D11,D12,D13,D14,D15,D17,D20,D22,D23,D26,D28,D30,D31,D32,E1,E2,E4,E6,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E23,E24,E25,E27,E28,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G6,G8,G9,G10,G11,G12,G13,G14,G15,G16,G18,G19,G20,G22,G24,G25,G26,G27,G28,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H22,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
5138445.3125,jealousy,-14.98361,-17.84038,-9.395382,-12.80112,2.263699,-8.524029,-12.05894,-7.135779,4.923093,6.644924,-8.988993,-8.648012,2.987958,1.660423,2.245744,21.98301,5.991404,0.514205,14.10324,18.9062,9.341758,-6.267799,-1.839566,-6.463309,-17.73656,-19.15373,-14.6875,-1.763969,10.3142,-18.5345,7.666761,-15.2166,-7.984413,-16.64201,-10.85903,-1.548526,-6.968765,-12.88898,-4.905952,-10.86872,11.64066,-19.43526,12.71588,-8.789568,-1.095911,-12.14917,-13.27446,3.786819,-4.013611,-1.802978,-10.14137,6.365823,-0.4602783,-22.15139,-11.43135,-10.80076,-12.00802,12.4483,-18.93036,-10.91618,-22.11722,-24.23427,-11.51252,-21.28482,-3.431835,-15.12244,-18.42053,-13.7665,-7.907299,-9.492628,6.07128,-3.240525,47.87482,-15.0671,-15.17996,-7.763334,0.6714022,-7.638183,-16.20036,-15.10219,-5.903763,-11.29579,-18.5673,11.93082,-23.01476,-23.19991,-11.12458,-0.9066303,-20.91874,-10.32636,-30.51077,-4.294779,13.04043,-2.095624,-33.47905,-12.93306,-4.519549,-2.712705,-35.63529,-7.747362,36.41486,19.19239,-1.192075,5.02535,4.342114,4.470501,-6.459439,-10.85651,-9.082358,-21.19828,-8.766823,-15.9325,-13.33006,-14.31578,-10.29791,-9.383468,-9.631353,-14.04291,-8.408777,-5.158273,-5.254447,5.565252,25.16785,-15.57691,13.3059,-11.33763,5.33448,-26.6695,-16.41999,-3.031482,-11.86792,-0.6338899,-6.616716,-8.548185,-13.84338,-14.19984,-15.34202,-17.77373,-14.25885,-20.35482,-16.52639,-22.6901,-10.68012,-24.27027,-31.21794,-24.60981,-19.60667,-19.77155,-15.42135,-6.899653,-9.555762,-12.54893,-9.789985,-6.42037,-4.871427,-3.695134,-23.17408,-18.28026,-28.80516,-21.50235,-14.86965,-14.39089,6.281835,-7.159927,-11.51695,-18.17795,-19.48946,-10.60177,9.712597,-10.9059,-23.31727,-18.33005,-14.86407,-20.83923,-27.66388,-5.172871,-19.91579,-20.60405,-13.17949,-5.052232,-3.104652,-11.36111,-13.54372,-21.83403,-3.920619,-11.32187,2.539861,-19.92032,-22.05459,-9.842887,-10.58413,-4.217193,-4.029056,-2.981703,-14.17141,-24.33697,-10.24332,-4.340486,2.080572,-16.40862,0.4193431,-13.23943,-19.68009,-17.26827,-7.659212,-17.80166,-11.71539,4.571259,-5.660365,-2.822855,-15.12625,-14.65564,-40.24784
5427257.8125,exit,-1.120188,-5.799809,-1.884218,-1.112616,7.625767,-2.512471,-3.657985,0.280675,9.734171,12.53751,-17.10404,-3.838445,3.992194,-1.687103,-1.9787,17.99266,9.4057,-2.124153,10.11407,15.00466,6.722846,-14.3439,11.80727,7.171628,-3.770745,-4.573349,0.04225266,7.437219,20.6394,-5.361788,19.97307,-2.256392,1.049238,-4.013126,3.172296,3.805536,-1.983646,-6.712348,1.974025,-1.727342,18.12265,-8.3409,11.2421,-6.57054,3.937196,-4.18014,-5.704016,6.742026,1.378246,-2.952091,-10.17988,11.47835,-0.07646694,-17.47517,-20.29978,-20.18853,-22.77725,0.5984882,-17.80602,-11.9089,-25.99675,-30.67718,-19.46423,-23.03139,-3.435655,-24.59492,-20.69792,-29.279,-21.3898,-17.36913,-2.148011,-10.2278,21.61954,-25.0771,-24.60644,-17.6333,-9.190089,-7.432626,-26.54372,-24.3103,-9.871119,-13.21672,-20.55073,8.833167,-7.143753,-11.24641,6.479126,14.53138,-7.911092,-1.838398,-22.71464,-7.272995,5.742741,-7.739892,-10.40321,-19.94693,-15.36456,4.945115,-8.222156,-9.855731,47.62032,30.47994,6.214573,12.47771,6.065637,10.7463,-3.927187,-22.53084,-17.72428,-23.35253,-6.439878,-16.69587,-15.74078,-38.4782,-31.02976,-63.3393,-66.84404,-13.20335,-3.96113,-1.420553,-0.03233929,5.220094,25.45037,-27.04306,-12.5452,-67.53485,-23.64839,-29.36033,-28.78043,-2.88526,-11.67777,-4.597486,-6.955665,-6.641992,-13.25087,-13.27825,-13.87391,-13.89979,-11.70574,-17.78373,-21.2837,-23.97608,-15.71899,-22.12312,-27.22156,-10.50055,-14.16329,-15.23594,-17.14527,-15.22005,-14.09503,-13.30496,-13.92116,-20.06621,-14.34595,-15.23554,-21.04045,-20.70233,-32.07344,-27.0306,-21.22606,-17.8746,11.10295,-3.363389,-14.30474,-12.76686,-7.990793,-13.06274,-3.504621,-17.29046,-27.8216,-27.64877,-21.40034,-27.40128,-33.34758,-11.14237,-27.28732,-27.80251,-21.39963,-15.48981,-18.1416,-23.75171,-19.84293,-29.16405,-10.85461,-19.80113,-11.19317,-26.75341,-3.44308,7.445404,9.131296,10.37433,9.989594,10.33094,-0.5942239,-7.087617,2.890901,7.783663,16.22662,-5.069356,11.45923,-1.707746,-7.4787,-8.203242,4.750732,-8.31918,-6.680585,-8.800422,-12.27798,-22.60733,-17.80823,-26.52242,-33.89972
5485128.90625,enter,-12.87897,-21.9378,-16.298,-13.82991,0.9083468,-14.54542,-20.1048,-12.97727,11.38273,15.93742,-10.50146,-16.29194,-8.256432,-0.3821542,-1.837855,-2.695643,3.388613,-0.9056263,10.90984,16.36964,2.043585,-7.265253,-7.954248,-14.44127,-24.74144,-20.68939,-15.82939,-8.280567,-0.6157355,-27.81208,-0.272061,-13.20287,-15.60584,-25.30533,-12.40825,0.5372067,-8.532393,-14.30674,-10.89002,-11.36337,10.33639,-2.617301,8.718548,-4.465625,7.861513,-8.881483,-3.3013,11.45601,10.4789,1.766881,-0.5120453,19.77101,11.43293,0.7514412,-11.55515,-10.73281,4.15129,27.4051,3.218772,15.32631,0.8551373,-1.757445,8.70435,-18.94148,-4.112459,2.265265,0.6836515,-2.806546,-3.00047,3.434157,14.40582,6.372334,34.66996,-14.37461,-13.92799,-3.794301,-1.301483,-12.21181,-17.33676,-14.7407,-2.070869,-12.86461,-20.83593,15.57743,-0.4143977,-14.81822,-4.220653,2.848863,7.155719,0.9134524,-25.1438,2.659157,-3.513529,-26.1515,-42.98856,-7.09106,-9.615453,-18.10142,-32.18847,-4.258773,20.95859,5.804995,-22.62461,-10.45656,-19.94691,-17.09229,-22.40033,-0.7743738,-3.773206,-14.13966,-16.18657,-23.00094,-21.47206,-32.15578,-30.52411,-33.31897,-31.4213,-36.57976,-36.04645,-31.3051,-29.70543,-16.04236,3.849303,-31.27215,-18.64415,-31.14981,-19.3972,3.761927,-0.9135001,-2.769313,-7.11182,6.475786,8.58758,3.59949,3.285073,2.552554,14.03011,-1.954419,-2.691268,-7.152585,-6.223331,0.5244356,4.285966,9.090166,15.74551,12.78137,8.596389,1.214118,5.975622,9.370152,-2.976499,-9.221242,-11.19996,9.647062,10.58397,11.17974,4.331699,14.7258,2.358669,10.19241,-12.2492,-13.24673,9.825978,-9.595523,-11.15283,-14.25817,-13.27301,-14.24474,-6.006093,-19.23442,-29.38738,-26.94297,-21.14881,-20.7707,-32.76278,14.26595,-26.58181,-27.04975,-8.107208,2.313135,9.914952,1.310873,-7.963708,-19.54261,-1.58445,-9.808818,8.886217,-16.73244,-17.20189,-11.90286,-14.09708,-13.01414,-11.50394,-9.947542,-13.16446,-22.97278,-8.685849,-5.255523,2.876329,-15.61956,2.070909,-13.70717,-19.73549,-13.39456,-4.198166,-9.669171,-9.496214,-13.40953,-30.90387,-28.96326,-11.25686,-15.7737,-35.00555
5541152.34375,joy,-20.66401,-21.00337,-14.57912,-17.75957,-8.890133,-15.12436,-16.59506,-13.92837,-9.507416,-11.51534,-19.75254,-12.15251,-1.859995,-5.675577,-6.6374,15.80448,4.822632,-6.443507,5.367252,9.328334,5.181278,-12.08575,-1.825977,-8.191684,-14.93326,-13.6925,-1.534921,-4.913302,4.55802,-19.81101,4.001481,-8.178078,-14.84509,-20.50858,-11.73487,-8.004072,-13.54241,-18.2103,-11.88448,-15.43569,6.199185,-17.60863,4.213696,-11.96318,-0.5353299,-14.48396,-10.70112,4.161113,3.46475,-3.027894,-7.138057,10.13881,6.225315,-9.717051,-0.02952414,-0.4261383,3.796283,27.53887,7.694272,16.74968,7.992395,10.25681,24.24239,-8.031322,2.361422,2.676988,7.939476,12.74204,3.707924,7.539231,24.60292,17.3975,47.37608,-4.217923,-3.398083,6.932777,13.28591,2.603946,-5.168393,-2.498811,5.439625,0.2375478,-13.21891,22.04283,-13.65377,-7.84323,25.63162,26.94013,-9.221994,5.178463,2.524482,2.953265,27.70464,11.11584,-17.93366,-6.383345,-9.15829,5.548448,-20.79318,-1.646712,37.9717,22.24986,-0.5155264,5.981483,3.828507,5.359251,-5.897111,22.3983,17.46743,6.695587,8.933234,-10.59957,-12.41102,-22.75076,-20.24048,-26.96811,-18.37122,-14.12153,-10.9674,-8.965879,-9.601342,-4.033284,16.61743,-14.05563,-15.40641,-20.16529,-7.973662,25.04309,19.54127,-7.78127,-11.69958,2.614874,5.531139,-0.007905148,-5.458395,-2.92427,6.648868,-0.1449775,0.04057646,-10.82882,1.915412,-8.870924,13.25462,14.09478,14.02087,5.209881,4.290788,-2.631994,5.235175,5.584792,-6.911782,-12.82794,-9.913906,7.102913,6.163891,13.30264,4.612741,16.97672,15.71801,17.53136,-23.8338,-21.38264,10.54914,-8.281465,-18.66306,-17.80535,-7.795028,-16.99636,8.068189,-6.141693,-22.06524,-18.28205,-13.75045,-10.06259,-23.52946,5.809173,-17.26577,-17.93927,-11.6981,-5.997554,0.2590471,-8.475035,-7.035017,-11.35531,6.004598,-2.406932,2.427524,-8.97717,-5.479804,-1.973711,-8.232139,-5.022412,-6.789103,-6.117626,-7.624621,-12.03781,5.477004,4.26111,15.8277,-10.37628,2.406883,-10.56777,-20.27654,-14.8207,-7.735045,-14.81166,-12.97618,-8.675463,-7.79278,-8.664371,-17.89201,-20.9201,-35.84088
5784207.03125,exit,-18.60452,-25.48619,-26.1555,-28.79467,-18.89726,-17.11311,-20.60895,-19.45856,-11.05124,-8.61054,-12.45112,-18.74323,-13.17599,-11.57536,-6.766697,-0.9802748,-9.408598,-11.45823,3.784429,10.53685,-5.476372,-15.82023,-19.95568,-24.8566,-35.23495,-33.81005,-30.95977,-23.57697,-16.47376,-41.16558,-15.07313,-32.91833,-31.52548,-38.96706,-32.77415,-16.68144,-28.17911,-32.26962,-27.75357,-31.30841,-9.549558,-28.62306,-8.784518,-23.33943,-16.04938,-28.92756,-25.67736,-13.50588,-13.26134,-15.24535,-21.63681,-5.953752,-11.31699,-24.28614,-3.508331,-2.013229,-3.547275,19.07885,-6.02753,-7.160008,-12.51549,-10.99562,4.424564,-11.01928,-0.6660469,-5.910062,-10.57835,-4.325073,-2.156241,-2.848948,11.06257,8.281301,43.06212,-5.653916,-5.710882,-1.533437,3.225794,-2.410974,-7.223925,-4.901555,-1.264038,-6.088794,-15.00899,19.49881,-31.191,-30.47044,-16.47053,-6.719413,-20.357,-11.85612,-28.65431,-9.076344,8.109115,-5.099746,-23.60798,-15.1874,-8.60087,-7.959839,-31.49254,-12.48852,24.47635,10.47289,-14.22552,-3.174893,-8.801548,-5.238482,-14.76379,3.879614,2.091967,-4.811584,-1.484159,-12.37674,-13.92462,-18.75129,-18.61398,-13.98384,-13.29136,-26.22384,-17.62411,-15.96861,-15.48618,-6.450288,12.61596,-19.89531,-7.90524,-13.67738,-13.06831,-1.633476,-4.061807,-18.57709,-23.65416,-9.426898,-12.67726,-19.42751,-22.17433,-28.64649,-18.49734,-26.64502,-23.39135,-27.3032,-17.99464,-27.06404,-13.14794,-16.51563,-15.75239,-20.65417,-21.45217,-24.76325,-12.13603,-4.918684,-19.62466,-25.12264,-22.59907,-10.35455,-3.822812,3.105555,-18.18214,-8.462797,-9.540718,-6.76855,-12.99083,-12.52789,10.3624,-10.31852,-10.57629,-13.67121,-13.73554,-14.69612,-1.924029,-16.10447,-23.22889,-20.1745,-15.45781,-9.079493,-26.42234,0.8639171,-19.32246,-20.84528,-7.717984,-2.29655,3.800592,0.1461315,-4.603314,-9.825159,7.736006,0.9136388,3.874513,-6.518866,-30.3189,-23.85501,-22.75768,-22.57591,-19.70174,-18.70104,-24.58422,-31.48614,-14.81426,-13.87797,-3.194254,-23.67669,-7.49813,-20.44017,-29.51583,-23.9316,-14.92091,-24.52184,-18.6458,-18.94469,-4.830015,-28.30462,-14.1988,-26.27386,-46.68201
5841781.25,enter,-12.02858,-17.29611,-9.667665,-14.6122,-3.339441,-1.363077,-10.87372,-7.669146,0.8085379,3.978584,5.587436,-3.663623,1.291736,-3.200507,8.481484,15.43645,4.51651,-3.923635,19.63095,25.13722,7.070306,-9.818183,-4.466564,-8.482932,-15.72678,-14.81498,-7.818839,-6.903762,2.600003,-20.03522,7.043543,-10.80105,-13.65631,-19.75975,-11.9192,-5.794614,-13.5612,-16.11109,-9.018563,-9.94627,11.56539,-8.871488,-1.329322,-13.38956,-2.509896,-11.89302,-5.020792,7.665015,6.8563,-9.312536,-13.41408,9.907696,8.844696,-3.795705,1.155259,2.089022,-4.334754,17.72853,-4.154141,1.5784,-0.3578351,6.405917,20.2742,-4.845325,6.287583,-6.040062,-4.190281,16.72116,7.106368,1.099845,18.56553,21.49031,68.72843,-1.776995,-1.140995,7.35806,13.3487,7.218949,-3.906151,-0.07252548,8.825377,1.763423,-8.458325,23.50832,-13.9978,-15.90961,-0.6926422,15.22737,-9.271826,-0.458233,-11.60698,3.966882,22.54224,16.14626,-10.90621,-2.54042,5.239447,5.097986,-18.72806,1.376143,43.26452,29.00233,5.065361,16.12156,8.713317,11.92773,2.174098,11.38661,6.347707,11.6061,9.304731,-7.851017,-13.58535,-19.84135,-18.22589,-21.78585,-17.51293,-10.4852,-7.874337,-4.955707,-2.433468,8.228629,27.68954,-25.3343,7.184195,-17.57249,-1.074865,10.01697,3.276702,-10.84865,-18.6409,-8.027487,-8.325701,-10.49824,-11.60012,-8.294184,6.668732,-0.5159365,-4.627639,-10.09212,-3.036532,-8.04738,8.499434,11.16934,14.99183,4.246143,-9.958631,-16.30765,-14.17374,-9.290125,-15.501,-19.6496,-18.48032,-20.29931,-8.780002,2.071242,-16.28799,11.6692,11.99243,11.92041,6.538007,7.165548,29.79217,12.5809,10.17265,8.770728,11.63512,8.574343,26.51497,9.575981,-1.444806,3.769764,5.581043,-1.577987,-4.890785,0.07473638,0.4207887,-0.8222799,-4.822536,2.619441,4.566767,6.744127,2.034305,-2.279289,15.63784,7.228545,5.954894,0.1880959,-11.1612,-4.782135,-4.214625,-4.415944,-4.409776,-2.478255,-7.234634,-13.62087,0.2785082,-3.680989,7.417836,-14.12278,2.24452,-11.20625,-18.68303,-12.99236,-1.978829,-13.53288,-9.459628,0.7619518,-0.385445,-5.230085,8.249783,-28.68373,-33.75964
6027117.1875,disgust,2.601017,-9.202961,-9.096036,-13.64719,-2.601802,-1.3267,-7.493763,-9.484663,2.831583,11.11991,-16.15156,-6.386328,-0.2341199,-3.513477,-2.601298,12.36477,6.659783,-3.364652,8.779513,14.07631,5.271438,-10.79439,-1.431209,-7.417989,-13.9659,-10.66455,-6.436175,-7.695009,6.458196,-17.9048,11.28669,-6.862255,-12.48647,-16.02277,-6.022214,-2.893179,-8.656508,-16.36995,-5.996497,-8.766736,12.18442,-8.766922,2.748438,-11.9969,-2.752934,-11.83094,-10.39208,5.123034,-0.07703273,-5.963617,-12.24594,3.330748,3.085791,-8.369782,-17.61199,-15.07643,-8.623168,12.98182,-6.763363,-12.57573,-20.98888,-15.7801,-1.602801,-17.92848,1.508281,-11.34208,-13.11979,-10.63311,-4.976188,-8.408133,7.52456,-3.359872,33.74179,-18.26321,-17.70785,-8.339599,-5.184022,-9.921077,-22.42293,-18.70354,-9.987227,-14.4518,-14.30527,7.155806,-10.92964,-7.937902,11.84672,18.83374,-10.10383,1.64566,-3.360508,0.4136722,27.51948,2.803302,-18.43713,-10.03388,-4.075855,3.644222,-37.00036,-4.339833,25.76756,10.9134,-8.889381,-1.546156,-6.04682,-2.393562,-18.15571,-10.63029,-6.480706,-17.37073,-7.162079,2.295604,-14.55853,-30.25556,-20.87354,-37.54711,-47.33144,-17.38057,-25.39907,-20.84149,-18.1941,-14.72876,5.421292,-30.52112,-20.6244,-49.34272,-26.6551,-6.230392,-13.18999,-8.476846,-16.03299,-5.460711,-8.28281,-10.31724,-19.22481,-18.32218,-9.187814,-17.59784,-10.82183,-17.79317,-13.62567,-17.97052,-1.313975,-8.893103,-11.34637,-14.45024,-19.1477,-19.30545,-14.34034,-6.707173,-14.31728,-17.06747,-8.20586,-10.07475,-6.096445,-2.765759,-19.2691,-12.303,-12.57995,-6.424191,-15.48685,-14.45642,17.0477,-6.899254,-12.6978,-12.96858,-3.218588,-12.92922,3.496109,-13.6846,-27.76288,-24.52409,-19.13633,-24.17946,-31.21435,1.843909,-24.90976,-26.24039,-2.891113,0.2468931,3.743109,-1.291213,-6.049758,-22.48916,-6.09519,-12.58181,-1.14826,-20.15904,-3.790035,-2.120657,1.32101,-2.118049,-1.973379,0.3686159,-1.977193,-9.996644,12.76157,8.082497,17.00085,1.825645,16.77273,4.786436,-9.536569,3.608098,9.701385,9.785925,8.508427,-20.42358,-40.96949,-12.67486,-2.286231,5.89461,-10.36682
6064296.875,disgust,-5.427859,-9.424373,-0.4021229,-5.039015,6.911723,-2.365197,-3.062428,4.192458,13.87641,19.4066,-10.1679,11.07594,15.74462,4.518096,3.647627,26.34851,14.14329,3.685015,14.04407,20.11513,12.39957,-2.450649,5.036224,-0.778271,-9.997995,-8.712525,-6.338016,5.17225,15.04814,-10.1468,16.74928,-8.896645,-1.148932,-9.626143,-5.227994,2.717438,-1.449283,-8.605922,1.004038,-7.087544,12.97006,-9.840054,14.82031,-4.074161,3.591506,-6.613451,-7.205183,4.387119,2.463634,3.685942,-3.149645,8.826592,1.5122,-15.8632,-24.54112,-22.35593,-0.418287,20.5826,-8.560521,-4.25575,-21.68496,-21.56625,-10.13611,-14.83574,2.680109,-2.452358,-11.86014,-13.49097,-2.570537,-4.90911,8.964188,-2.1344,30.02501,-26.33076,-23.71936,-6.793256,-1.677663,-4.765027,-28.60655,-24.95806,-2.755244,-6.099537,-9.059948,12.08311,-17.02529,-17.70439,1.310946,12.96506,-9.463827,-3.72543,-14.93581,-0.9677498,23.37019,9.1131,-16.83176,-6.741951,2.864999,-0.2760242,-18.50863,-11.13011,32.38176,22.66003,1.302022,9.360595,9.940314,9.428605,1.097172,-8.427748,-6.339906,-17.3105,-7.539555,-7.15056,-10.85417,-11.71139,-21.44984,-18.14166,-8.714611,-14.66295,-7.799677,-6.272722,-6.92368,-0.4109997,20.32977,-15.70511,-2.433671,-10.34611,-4.691555,-13.89658,-14.93212,2.016925,-5.376395,6.905826,2.075921,-5.148095,-10.49032,-13.83962,-15.10746,-18.57537,-10.69075,-16.17395,-16.1988,-18.99013,-6.87933,-15.48464,-18.8905,-16.32726,-15.34331,-11.37954,-3.160424,6.201883,-2.156267,-7.045451,-0.6164845,0.1303041,7.44239,5.843558,-10.897,-13.44281,-25.04823,-18.89458,-10.03396,-8.386264,27.81217,1.646791,-5.90228,-4.44332,5.891345,-7.271738,3.890797,-1.956593,-17.25232,-15.45643,-10.4655,-29.28905,-21.68681,13.35064,-15.30704,-17.88775,-5.959092,3.983737,9.410593,2.949564,-7.837319,-29.79448,-11.52242,-19.37304,15.17535,-26.79209,-6.736782,-0.7629866,-0.265057,3.998435,2.519958,3.675856,-6.782835,-12.04901,1.295892,-2.008843,6.038598,-11.89535,4.276292,-6.974937,-12.03747,-9.868165,-0.8843223,-15.79996,-10.5496,-12.93355,-5.771745,-11.81035,-7.067263,-21.11688,-37.98642
6093105.46875,disgust,-17.74128,-16.16537,-11.79056,-13.24295,-0.1662632,-14.41754,-16.29071,-7.625762,5.47212,6.916018,-2.2996,-12.19338,-3.017166,-7.237483,-10.25912,9.181383,4.636778,-7.123001,-0.2614035,6.144251,-1.518104,-10.66471,-1.767607,-6.60032,-16.44882,-13.94679,-12.23466,-3.553827,7.247549,-16.87854,7.889461,-9.398423,-10.98814,-15.68233,-5.324957,-2.148234,-5.663011,-11.05869,-1.486912,-5.683838,11.54091,-10.20898,10.35284,-6.149958,4.148977,-5.93997,0.6243773,7.282002,5.411481,-1.593749,-2.563967,15.82617,16.78435,0.04914778,-12.63845,-11.85299,-2.397373,21.17257,5.961579,6.878638,-6.203263,1.261549,15.62516,-19.93804,-4.995902,-2.922254,-1.556352,-1.544163,-7.781518,-2.288973,14.71952,10.7038,38.45533,-15.34285,-14.96253,-4.807211,-3.183021,-9.070121,-17.86073,-14.34913,-10.53889,-18.05357,-24.18592,5.075873,-13.50821,-18.68562,-2.915366,4.952602,-8.108076,-0.07492158,-18.01517,2.109642,26.10338,4.143825,-25.26704,-3.911211,1.319672,-5.130465,-25.97029,1.174963,34.33565,18.73981,-3.298876,5.352509,-0.9460474,4.726482,-10.57836,12.3752,6.446223,-7.571881,-5.32307,-28.63035,-23.50657,-13.84458,-5.722631,3.835947,1.786977,-20.54136,-13.92531,-7.40483,-4.147321,6.954992,25.09868,-10.18241,11.67112,1.092169,2.314855,10.82143,9.430696,-13.66828,-10.97145,1.965547,6.310585,1.814976,-1.604073,-7.672678,11.63255,4.139286,-4.781582,-3.724052,0.5873299,-12.52417,8.085781,10.71566,11.75286,8.460698,-0.1228444,-0.6576494,4.51813,0.9296731,-7.51312,-12.42039,-10.06823,-7.569025,2.870734,4.724163,-0.1943759,9.807197,9.20074,6.489411,-0.2109109,-3.397258,9.78695,-14.48115,0.7827468,-4.234787,-5.873322,-1.264332,11.61813,2.278739,-17.41245,-13.95984,-9.365523,-16.46769,-20.95386,8.095479,-14.54499,-16.93456,-16.66328,-7.266551,-0.672164,-5.434474,-10.29127,-17.49652,-0.2491844,-8.245143,4.281583,-15.93118,-14.83693,-5.847898,-5.1371,-4.855698,-5.856401,-3.266316,-14.91451,-20.16444,-6.269767,-8.545855,-3.494599,-25.38044,-3.469377,-13.8518,-19.4904,-16.29353,-9.670428,-19.25227,-19.6808,-2.343121,3.150909,-21.54974,6.841982,-26.14774,-43.45605
6123253.90625,disgust,-19.34698,-22.28201,-16.6336,-20.80258,-7.110586,-15.81604,-15.17478,-14.15597,-0.5836806,7.82401,-8.2054,-14.054,-11.67338,-8.818762,-8.199142,7.21447,3.960599,-8.963688,4.30756,10.28108,5.991275,-15.15362,-6.17267,-13.74519,-19.9185,-20.12965,-19.45297,-10.64018,3.780895,-21.73054,5.992236,-15.72469,-12.07049,-17.15519,-9.815873,-3.664938,-11.80016,-11.42518,-3.888467,-8.480824,6.654642,-17.36165,1.231162,-10.89084,0.03649087,-9.829046,-7.569103,0.3003346,-0.7937798,-5.680079,-8.681503,11.36352,7.117643,-10.74965,-2.800785,-2.725032,1.200279,23.76322,3.310737,5.795189,-8.405564,-11.07138,0.03988248,-6.889155,4.127749,0.3423318,-3.185284,-7.62017,-1.556247,1.184998,11.90944,2.854627,33.24106,-5.046463,-5.656309,-4.896687,0.3311693,-5.970708,-7.874515,-4.894558,1.259927,-5.624243,-10.63112,16.19961,-18.60481,-25.09814,-8.890512,1.299391,-17.01007,-12.63184,-25.87841,-8.318085,8.109627,-10.4959,-23.84117,-11.91088,-6.689471,-12.41512,-33.57816,-5.41512,30.37607,18.04993,-4.156288,5.495286,-1.138999,1.696221,-12.50309,-3.766906,-0.582727,-16.05266,-6.596281,-13.69745,-8.273821,-6.575813,-9.723244,-7.502552,-5.440835,-17.37217,-14.38288,-10.73119,-10.95314,0.6966707,20.92658,-8.359093,1.338821,-6.552237,1.673235,-10.55812,-5.595324,-7.868924,-14.36158,-2.656687,-1.023378,-1.740247,-7.414297,-10.97235,-1.707281,-10.35224,-15.1103,-15.26592,-13.98011,-23.14228,-3.130395,-8.874516,-3.060107,0.02284113,-4.537766,-4.93363,0.6381969,0.6165183,-11.82135,-16.10065,-14.00227,-16.59135,2.017549,8.683568,-0.9176945,-0.329395,-8.405098,-0.6223698,-8.497053,-7.641765,21.7422,-0.5964759,-3.910325,-2.434313,8.18488,-5.0015,21.09334,3.107056,-12.27687,-9.336756,-4.878916,-7.203807,-14.56302,7.611532,-9.835914,-11.01176,-5.825891,-0.3985006,5.683071,1.93111,-3.161717,-8.793016,8.869643,0.1024424,3.930588,-7.082967,-19.12267,-14.43159,-9.996198,-9.730407,-10.84176,-12.08712,-19.47041,-25.98022,-11.80322,-15.52445,-4.35943,-27.66963,-7.346286,-18.66145,-26.50166,-22.31774,-17.00081,-24.21562,-19.47644,-2.798204,-3.083678,-7.071139,-11.67807,-30.83553,-42.32555
