Time,Event,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,B1,B2,B3,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C30,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D13,D14,D16,D17,D18,D19,D20,D21,D23,D25,D26,D27,D29,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E26,E27,E28,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G4,G5,G6,G8,G9,G10,G11,G14,G15,G16,G17,G18,G19,G21,G22,G24,G25,G26,G27,G28,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG4,EXG5,EXG6
3784164.0625,exit,-12.59779,42.35022,49.38068,22.46968,10.84688,4.570306,6.933156,2.566097,31.766,6.442457,5.201539,-2.173076,-18.65738,-23.58776,25.28363,44.73286,2.202271,-5.537299,-13.06895,-2.483558,-5.576666,26.43912,1.333004,-12.94374,-7.313803,10.69659,9.507481,42.76444,34.29118,23.24991,44.0674,10.23843,30.48859,20.42978,37.12403,-2.16644,24.84547,26.76091,21.31142,13.57369,12.80045,21.76154,24.97241,28.14199,24.03777,46.50841,19.22638,15.34247,37.06398,25.92163,33.46096,21.74584,21.27874,15.49283,23.1949,21.81869,8.046118,-14.84045,15.63968,21.6701,31.32382,26.57886,25.45112,18.73081,21.65067,17.27141,19.32642,35.62452,20.31847,23.90593,18.40959,14.96678,13.50751,15.10381,27.9608,13.17001,1.691717,10.93393,19.33666,16.24701,13.15809,0.1670249,20.06906,9.912809,18.2692,28.01731,10.14194,4.489066,22.72315,40.75199,59.87771,14.13989,28.1275,22.02132,4.680377,51.63906,33.02527,10.66064,2.345154,10.47552,7.079403,9.200773,21.26534,8.096015,43.89794,15.63466,5.523571,48.17697,31.74892,12.74986,15.28634,12.24842,16.61358,12.38148,10.04096,-3.003752,3.10392,-11.49871,11.61119,-1.912719,3.83711,-5.852417,2.653598,2.151007,-2.805216,9.760031,28.22458,8.345528,28.81802,3.666252,9.096608,44.26915,17.27905,16.18915,1.290625,17.85198,16.7093,23.8358,23.56494,20.76624,21.22678,23.85306,29.20101,32.57905,35.99535,14.79233,32.14123,21.36379,19.14023,23.83139,26.21782,23.72904,26.751,29.91278,20.30448,14.37166,8.242755,4.135878,15.81069,17.73808,23.07243,22.85537,23.58631,22.25052,23.73515,22.41219,-3.746937,2.545686,-7.585527,38.88673,41.91322,-9.922685,43.07064,10.72464,38.33822,32.50101,-19.02567,-4.762137,-27.22754,12.1208,-16.29229,-12.62617,-9.275187,6.982127,21.64128,7.413815,5.941828,-5.135357,0.1407836,22.99976,-21.96016,7.199959,47.83357,38.2821,6.435041,31.39397,12.35298,16.5496,-0.5124537,2.818261,7.049195,34.23025,33.33334,42.66978,2.963222,4.527748,13.83867,-12.55636,21.30607,6.92994,46.95593,5.87755,5.971645,9.572973,11.94739,-0.9594246,3.772712,8.019785
3841730.46875,enter,-14.50914,37.58291,41.51414,15.80274,6.821373,7.790866,12.49119,11.21707,28.79892,-3.322402,9.332064,5.782889,-13.75045,-18.81971,30.91596,18.39346,14.30352,1.898413,1.171194,13.95173,-0.9824854,38.94386,13.41771,-2.259331,0.3117165,29.03071,8.520783,33.92829,24.71958,13.6034,32.94482,1.120723,23.21635,10.84124,29.16335,-5.709575,17.23037,22.55799,17.07382,8.463395,7.544786,18.26781,18.16876,19.42126,21.17074,42.44534,12.61113,10.85581,35.16446,22.30391,29.18776,13.79494,14.78205,12.23541,24.19487,18.90035,9.541773,0.2203515,11.07009,18.32776,26.53609,27.18946,26.40277,17.07656,19.33961,16.02645,17.73385,33.21429,18.97533,22.53553,20.25829,15.7949,11.53233,13.17243,21.5887,12.28995,4.289292,12.73434,19.35421,11.01686,12.59036,1.890757,16.22718,11.88224,12.54581,17.05964,-2.687198,-13.02365,16.20454,34.5596,45.45554,6.881522,20.33641,9.992796,-6.40956,46.10534,28.63046,2.630792,-15.33618,-5.86333,3.791697,2.986114,16.70074,0.9932947,32.17605,10.10862,1.639602,37.29905,30.47044,13.46593,10.49713,1.8143,8.631196,3.8365,6.726074,-3.6426,5.071491,-6.5032,14.73826,-1.344937,8.402502,-3.93887,6.810519,8.614872,-0.0003860458,14.20244,34.65869,16.88488,29.22184,10.90555,13.42935,40.55894,16.85957,11.57835,1.53677,16.11517,10.72744,18.8707,19.55083,19.02773,18.6704,23.97851,26.84811,27.87459,27.84432,13.74915,26.82771,19.52162,22.45782,25.72302,28.14691,23.9882,21.94248,23.25501,12.18643,15.60463,12.78842,4.27771,14.5761,13.08361,16.32798,17.90276,26.19263,22.68961,21.48045,27.29065,8.451195,10.88444,7.938096,45.91459,50.87826,5.320724,51.36332,23.56079,45.36304,47.44468,-16.27161,6.512084,-18.07923,11.16098,-12.03772,-6.584247,4.755098,11.77059,24.17692,10.55024,12.04335,5.068366,9.616653,31.15616,-9.306721,-12.41774,33.81378,22.59834,-8.875031,16.33715,-1.054387,-1.360134,-15.77248,-18.25394,-11.80168,15.61441,6.314893,22.55461,-12.20982,-8.301114,-4.890901,-22.57772,-4.805721,-6.851355,26.53457,-15.22473,-13.79898,22.83419,14.63006,1.681484,-24.6319,-13.16493
3919179.6875,disgust,-11.12473,40.3126,46.58801,19.20966,9.024467,-9.706446,4.597223,1.390262,27.02571,-0.8963884,8.709029,-8.004198,-27.19839,-21.16097,27.36471,33.70796,4.244776,-10.00638,-11.65433,12.04524,-2.549028,35.30178,11.08828,-11.94485,-4.352869,24.75238,3.810141,37.3096,31.98868,22.51529,40.76882,8.960898,28.15862,16.88283,34.31512,-1.800702,23.69008,29.53401,19.84057,9.283311,9.127641,14.86989,22.97265,27.9468,25.0545,42.31395,13.78135,11.11752,33.08401,24.01926,34.45728,16.27547,16.30759,10.00961,22.57358,22.70186,4.149096,-19.54429,12.14379,14.82185,24.64013,22.50147,22.06265,10.17865,17.64068,10.72458,18.0293,30.62937,15.71807,21.04625,15.76972,13.99687,8.916194,11.26219,26.77476,12.38449,3.857362,21.23574,19.23952,15.51575,9.530622,0.2713057,14.52982,4.430348,21.40617,29.68276,13.00679,-0.5311254,23.58486,41.83101,57.20206,13.77244,29.61783,20.4711,4.456867,56.59972,34.92168,13.28437,-3.249593,4.669358,23.34468,1.673345,21.99341,10.6055,40.56726,13.16096,4.151522,39.52983,34.08834,14.47761,17.42514,17.07974,13.10685,12.34466,9.786882,1.303513,-0.0972463,-15.83854,1.691003,0.4896023,10.31466,-2.754155,5.315247,9.981172,3.018411,11.29019,32.66375,20.3588,28.83248,5.072329,-0.6343111,39.47795,16.88428,23.88804,4.319266,18.16949,13.2679,16.35957,17.43548,11.17213,14.57998,19.18798,25.98807,36.75335,35.168,27.99903,36.52243,25.41847,16.57412,19.11513,20.50099,14.14671,18.64989,23.8449,17.35126,15.00296,14.40138,11.56141,17.484,15.87271,18.62462,15.74615,18.60105,20.29478,26.80741,19.76628,-5.53109,7.007854,-5.428178,38.57309,43.9642,-2.023073,42.26087,5.066901,37.15044,33.90383,-15.66955,2.625339,-23.1842,19.09474,-12.13934,-9.193441,3.717926,14.27328,27.01132,12.40072,7.047938,8.481008,12.35899,33.72055,-24.73404,0.1389173,37.07566,28.46366,-2.242457,20.43774,7.268244,0.8307552,-13.65227,-7.375981,-10.29547,20.11919,12.94125,25.40921,-5.379721,-2.622696,-2.030184,-21.45365,4.72559,-4.009301,29.0402,-7.122309,-5.952127,18.84888,-1.186233,-18.50378,-34.61864,-12.41887
3941886.71875,disgust,-19.88134,28.12285,35.66875,11.8634,3.125233,8.195638,6.389174,5.380709,20.41853,-6.195036,3.560721,0.5898605,-11.99079,-19.1888,25.07978,30.12453,5.285486,0.5136507,-11.38538,4.290058,-6.413232,36.62029,11.08925,-9.478065,-7.624327,24.06301,1.079881,25.84527,20.24226,6.320649,26.10955,-5.108395,16.46416,4.656103,20.2045,-4.471427,9.439686,13.79636,16.9214,5.775229,2.905147,13.43121,13.0329,13.65062,21.10864,44.19399,15.37415,9.239627,34.01586,19.23697,23.60585,17.13104,15.75461,13.80229,24.8868,16.61725,8.841043,-18.77996,19.28817,26.31261,36.5494,34.16341,30.29005,25.0404,25.38636,13.57222,22.42639,39.64484,25.52861,23.29663,15.16355,18.88288,14.87401,14.7034,25.64532,15.5595,7.279136,15.56096,24.21484,16.03603,12.96902,0.381456,17.18457,10.84127,8.861589,12.9908,-9.16074,-25.56045,12.95652,33.45773,38.66312,5.763628,18.04069,3.345342,-25.46971,44.96206,24.79373,-6.554102,-28.27769,-31.17761,-2.569513,6.449756,14.72725,-15.411,1.101572,3.511469,-12.23498,19.28586,17.79925,7.497821,19.43373,5.859938,15.78457,10.51666,12.93195,0.8523536,-3.123314,-8.694968,13.02931,-0.6946559,4.673285,-10.57132,1.003147,-0.983366,-8.62825,5.120932,25.99895,-0.8750747,26.79728,1.826582,9.772866,38.79996,22.64455,11.13893,3.057188,19.56818,15.72239,25.33565,24.81417,24.7305,21.09155,30.58425,29.08985,30.5014,26.19743,11.03435,23.63188,20.11593,25.29041,36.28736,36.04468,32.44912,31.01577,32.88461,22.49586,18.30058,11.19032,7.408049,17.74774,20.33327,28.10787,26.60034,34.38903,28.84244,23.40804,32.34936,-2.923765,3.264053,-2.617016,42.99209,42.60699,-4.415583,45.12321,7.905678,34.38458,24.87156,-25.75519,-9.36362,-26.22316,15.54246,-23.29811,-7.520577,-3.770051,7.970612,21.20227,7.046642,12.34737,4.194523,2.075244,24.26863,-33.79398,-17.34198,27.60291,19.52026,-11.11854,14.50308,-3.379793,-11.07928,-20.12448,-24.37847,-25.36171,-0.1502706,2.074955,18.43782,-19.35271,-11.24137,-12.88157,-26.70535,-8.933938,-15.46688,23.02271,-31.31499,-38.4565,0.8832353,9.931568,7.533437,-22.81448,-17.92799
3958867.1875,exit,-1.754994,50.89306,56.91834,30.8673,19.06454,21.00144,27.75464,21.21921,37.81365,18.03076,17.05408,9.03152,-0.2150153,-12.03474,42.41478,41.76368,19.07204,10.44144,6.017913,24.59156,6.314738,48.92647,17.91056,9.502921,9.52922,37.52778,11.61103,50.11724,39.98545,27.20143,38.83353,16.7699,34.48981,24.70144,37.07117,6.998769,22.50125,27.98271,29.84732,20.40901,17.17437,22.39159,23.54346,24.2658,32.46891,53.55622,23.78742,19.28584,38.78531,26.05613,31.90588,24.94693,25.18517,19.43355,26.82338,21.55524,16.62073,-5.110208,15.31128,21.48909,32.55378,34.18554,29.12838,17.7596,17.82955,18.12527,21.86716,39.94352,23.19525,24.94219,21.57767,19.27121,12.03262,18.07628,27.88293,11.55089,8.309304,15.30618,21.77932,15.70284,11.93355,3.935736,17.64671,12.74803,17.51532,23.62233,8.860672,-8.979462,18.00068,38.39889,49.13762,10.10841,26.37113,7.822586,-10.07971,47.86375,28.5569,0.02972091,-12.96614,-11.14551,3.206723,-2.355568,11.22679,5.436815,20.30706,1.736512,-3.155058,27.3258,24.3535,3.581571,10.22862,4.661606,10.05726,2.719639,5.748734,-6.797058,1.771867,-9.072968,14.55901,-4.570266,10.95083,-8.622746,2.068276,5.320652,-3.119532,10.74465,30.4407,8.289466,24.11718,4.358107,12.38073,40.02837,15.39721,10.99842,14.65097,26.0904,21.33724,26.82022,26.77603,26.89608,22.57543,28.23567,29.22496,30.16784,30.24346,15.02802,28.55661,21.07739,22.25181,30.55825,31.80258,27.20328,31.26773,28.78009,22.2276,21.22964,22.6538,17.02206,20.64224,17.12563,21.39719,22.10859,28.64978,22.62991,23.42668,27.17851,8.261174,10.81888,14.53249,44.1855,49.05687,9.253147,46.8951,15.10156,41.52602,41.5119,-12.34002,5.547915,-13.63974,15.32493,-10.00243,-1.857548,1.95557,13.90055,25.77777,11.09939,14.66391,18.74331,10.66766,31.96345,-15.16705,3.056407,46.32042,37.36574,10.02254,36.2433,15.77088,14.6298,-4.788592,0.8225858,4.952873,23.69814,18.57026,36.81318,4.168203,4.276023,14.29728,2.51473,7.321765,11.38181,40.50798,-7.89813,-14.06039,9.678332,22.02295,14.1492,-13.36387,2.860571
4015484.375,enter,8.316332,57.14439,62.68759,37.5385,25.18663,23.47458,29.93118,25.4308,45.87252,17.6169,21.52994,14.51154,5.543852,-1.43908,46.7202,49.8409,19.46605,15.31273,10.62641,25.36315,11.77304,47.61682,20.86366,4.423173,14.90005,38.05813,12.39171,52.72791,40.9435,27.8497,42.51487,24.80737,35.91822,21.38243,33.01009,7.782972,24.5672,24.33833,32.40805,22.57593,12.45557,15.34944,19.51157,24.39397,35.47842,50.71735,13.9977,11.3251,31.14328,19.53246,26.02092,20.88651,17.01867,8.853991,18.19563,17.21836,9.042839,29.78261,8.460652,15.36573,21.59805,20.20486,18.24664,13.61456,13.18703,21.01454,19.93107,28.30735,14.62044,19.50515,13.04258,19.27415,13.29315,10.48074,25.17809,11.80486,9.171003,11.91982,19.05811,11.01029,10.92657,4.79811,17.42617,10.96842,16.59606,27.60208,8.84209,-5.705032,18.82222,39.28857,52.33673,9.823825,25.03366,16.67734,-6.656617,45.6486,27.60513,6.955662,-9.434559,-8.987564,0.2705392,1.822374,16.55653,0.4252217,26.06785,8.770068,-6.734437,32.83038,29.49315,12.81146,4.223406,-0.06744659,6.3996,-4.292727,7.977043,-1.200961,8.648372,-8.290346,14.17213,8.077441,10.10165,-3.248553,9.941243,11.0544,1.679313,12.29961,34.85492,16.19561,30.77005,5.824061,12.97883,40.95791,9.105585,3.227637,17.07006,26.05978,14.19468,15.85442,17.58848,13.83613,14.07117,18.8551,20.25866,27.81102,29.27628,7.963802,26.04758,14.69843,12.74086,19.84904,19.49007,15.28744,16.12556,20.94582,14.05712,21.07117,22.17075,10.59586,17.04074,8.763008,12.49489,12.34319,17.89873,11.3658,9.688305,18.46109,12.03186,13.29515,9.89583,46.06065,50.90977,3.746152,50.53334,16.88042,45.88232,42.8013,-10.68343,6.689467,-15.99939,6.297481,-8.141385,-13.09157,1.066834,10.02517,19.53013,4.725007,9.33186,4.509623,5.837622,21.14746,-27.28344,1.741682,47.73959,40.48861,13.11448,39.40995,21.43772,13.61272,-9.764703,1.380067,-0.7054974,24.34809,19.79059,36.96981,3.071163,17.1838,12.42094,4.820637,8.068659,15.8484,41.18969,-7.650301,-11.48685,15.29542,29.96015,19.24289,-10.09893,2.725543
4128457.03125,awe,-12.62419,41.39048,45.94721,18.7361,6.331853,14.69994,16.66026,11.7382,28.73138,2.387676,8.68744,5.64922,-5.274673,-11.53387,33.40305,35.08886,11.08447,7.194765,-3.012993,10.05322,0.7827681,39.75772,12.80486,-3.48668,3.298186,25.41809,2.89782,34.26208,26.71243,14.2553,35.0579,-1.397573,21.30937,10.71288,29.18503,-9.146736,15.14404,23.39927,18.56338,10.3685,7.442896,16.56866,17.73883,19.88371,21.95048,43.34108,14.29203,11.22132,32.01398,19.69056,25.84833,16.00811,15.63846,12.17452,20.75583,16.6365,5.757532,-14.13084,9.284468,13.57633,23.15353,22.92824,23.73337,19.11965,21.84089,16.8028,17.33585,32.74431,16.65641,26.08172,24.53735,17.02723,7.634922,13.46688,25.406,12.89297,1.18115,10.16237,16.39526,4.921268,9.652623,0.6919547,10.3958,11.52186,11.88752,20.08789,0.4470557,-11.94958,17.52812,36.31269,50.15373,8.453519,23.93147,12.01559,-8.254383,50.47364,29.91356,9.404866,-8.49188,-10.32142,5.799454,4.033412,20.36415,5.641151,32.21006,13.95817,4.316737,38.65298,36.37163,20.06397,8.541349,3.987955,11.42429,7.093025,5.997316,-7.723174,1.037896,0.2006377,19.5008,0.5214564,10.33145,-1.403196,11.66809,14.26718,8.89426,15.39529,36.99976,19.88998,31.62642,8.282662,18.25544,45.35664,13.92947,8.517307,3.671913,16.45167,11.11764,16.54773,16.24171,11.35115,16.60171,18.29894,24.01117,28.17588,27.38977,11.87183,25.99529,17.44206,15.99007,22.06864,21.97454,16.77562,22.01656,23.00258,13.87291,15.51765,12.56266,8.172478,12.84439,11.4179,15.54878,16.53844,19.04203,20.36098,20.56482,25.29069,8.349606,9.578187,4.551764,47.34477,48.78417,5.542091,50.59116,19.63615,44.55416,49.07308,-15.66987,3.383779,-1.194988,8.83575,-10.90997,-1.18041,-1.318775,5.779537,20.6395,8.720166,8.31874,3.459162,4.914752,23.69034,-31.53736,-10.14645,34.62032,25.96249,-6.265692,16.28901,3.316269,1.160744,-20.79789,-8.976604,-7.528133,13.71758,9.344334,24.01581,-11.32595,-11.28985,-2.218074,-17.78792,-0.3337965,-3.137346,29.05124,-17.58823,-18.6902,32.14532,24.18036,15.5519,-19.85957,-12.93754
4169640.625,awe,-7.678062,43.65158,49.49319,28.46696,19.40463,-0.07358233,9.585251,6.175909,34.06824,5.861409,16.71046,-4.058684,-19.96619,-16.32805,32.65696,37.62064,10.84796,-2.61895,-7.534316,9.233165,-1.074713,39.03025,13.12959,-11.11621,-6.577414,26.45732,4.398484,43.47049,37.7383,25.77458,46.52354,15.37525,36.51923,24.52938,40.29099,7.308818,28.54528,32.76258,28.06749,21.48435,18.44085,28.29254,32.31314,31.28668,31.06508,54.06881,24.60927,23.72983,45.39956,32.29578,41.47887,23.63106,23.78825,22.63856,36.79691,33.11798,-1.325444,-20.67951,8.222399,14.72083,30.76759,32.15351,33.18537,23.01626,23.01489,14.21457,18.23992,30.62468,19.59338,23.36199,18.12577,10.96917,9.248282,10.57959,22.10553,11.87414,-4.317994,4.174293,13.65831,7.494157,11.23937,-5.09618,12.17414,6.343472,27.16398,30.07169,7.3138,-1.52196,30.35238,48.15365,59.62957,21.83469,34.70593,25.89898,1.719151,62.03512,40.82305,17.52869,-2.405845,1.597462,17.07638,16.25164,29.24764,9.390749,35.22918,19.89738,10.34756,38.472,33.07947,14.81392,16.14604,13.34676,15.64869,8.299315,6.998063,-8.010485,1.539894,-11.67258,12.3673,-6.369219,4.498671,-3.031699,7.600462,6.46084,1.744014,8.829363,28.68667,10.24833,27.71719,1.417987,11.03913,37.49286,23.02777,19.60321,9.924241,23.0026,15.28805,26.2831,25.8339,26.51556,28.8082,34.83456,35.87696,40.55453,41.21392,26.07791,40.0982,31.10806,31.85221,34.1722,38.67797,29.72736,30.17733,25.92748,16.11666,16.55295,16.46806,7.80171,14.71351,15.09679,20.29379,23.98993,32.16117,29.65383,31.12204,32.55698,0.1692602,1.834826,-2.950305,37.09946,40.79846,-4.050164,42.68451,13.23433,35.95762,31.45915,-25.85534,-6.910336,-33.06974,7.897615,-22.14344,-11.04236,-5.467014,-0.6435957,12.20489,3.156367,7.058113,-0.596988,-2.096943,24.23732,-34.04901,-0.1371026,44.52591,32.70909,1.242814,26.96358,13.22133,5.686929,-8.555548,-4.017925,-6.195866,19.37884,16.66282,27.02705,-7.855367,-6.056097,-1.497327,-12.27737,3.178135,-6.458413,31.66012,-13.69793,-14.24175,22.82397,11.21926,-13.15255,-23.9229,-11.65883
4194515.625,exit,-3.914897,57.45681,58.43468,27.67207,3.642496,15.40569,0.6140029,-28.83051,56.63343,6.735208,4.733053,14.17288,-7.975526,-25.05664,12.62408,38.42495,5.458659,11.33346,3.154873,25.5301,8.753335,43.32042,17.97643,5.625587,7.769452,33.98423,10.62654,34.6281,20.22337,5.100987,18.8412,0.08806419,15.68461,3.536925,12.95121,-14.43465,5.568468,-1.054334,11.9675,-2.329809,-5.430461,-4.983789,-5.95781,-8.657708,1.568125,25.13814,-5.934612,-7.691836,6.486595,-3.050139,0.833843,-7.265219,-11.01411,-14.09601,-4.854881,-8.623058,11.32563,-5.770058,-4.159018,-3.056494,-0.1239343,-1.766818,0.4874828,-9.176485,-7.553783,32.82471,6.85822,14.14414,0.5957808,5.855781,1.930233,9.580696,1.152767,-1.56221,13.03134,2.929349,3.014107,7.926483,14.10279,6.467596,12.23491,2.303917,16.06939,14.10835,-17.53486,-7.176371,-21.24112,-27.79003,-15.63207,-4.612611,19.54716,-17.23664,28.18944,33.55496,-28.61308,38.25964,53.23445,11.10055,17.68897,-8.503043,-1.721558,26.99169,37.16774,32.84589,84.19875,21.98869,19.91012,60.24042,53.95602,38.7833,-9.785811,-2.592632,0.5602995,-0.8613116,3.45908,4.995264,7.088946,1.016554,34.72912,25.67924,31.50059,28.65276,37.11552,44.24665,33.74766,60.35052,-4.048207,46.30228,96.36841,-5.846201,31.53514,75.98487,-13.54001,-7.759585,-11.2873,-9.242628,-12.18338,-10.38997,-12.04104,-15.69343,-13.01734,-11.07774,-4.825698,7.25627,1.582371,-10.78551,2.992571,-7.979458,-14.35342,-12.96391,-10.38503,-13.98801,-11.65145,-8.297393,-13.58838,-14.0827,-11.40119,-15.16736,-10.39683,-15.83306,-12.04628,-14.47367,-10.18701,-15.51121,-7.685874,-9.730342,10.51295,27.42945,15.44293,70.84703,76.72393,22.65204,75.30573,30.89849,73.39231,46.2683,-5.689825,21.0167,-2.941722,-13.57154,-3.271476,-4.587301,-2.162983,0.748502,5.640489,-0.4805735,5.288676,6.603867,7.041395,9.797207,-20.82197,-20.80995,27.43937,26.46002,-6.258472,25.77469,9.421135,0.8985376,-22.76663,-20.88997,-17.31701,5.444241,9.211843,24.58667,-9.543131,-6.546535,-1.18682,-13.50354,-2.009591,-5.2217,29.41509,-20.86968,-17.74507,34.19834,32.23574,10.73031,-23.94922,-9.350876
4252089.84375,postbase_instruct,-4.789387,46.5303,55.03424,27.87231,19.72885,10.6707,20.05089,16.85227,35.6329,12.43607,18.12669,4.193822,-6.007652,-10.17676,38.90242,44.86142,12.92652,5.294237,4.749741,15.20831,5.191204,44.19559,11.80646,0.7261325,3.749544,31.86172,8.773037,45.91172,36.50819,23.80632,38.54443,16.37249,31.30322,20.70963,35.53312,0.875876,29.38905,27.90442,27.71259,18.75017,18.08425,25.38195,26.86065,27.27534,27.55633,51.3652,21.50576,19.00039,39.24369,27.61423,33.79216,19.65599,19.84037,17.31732,27.79769,22.92049,9.639729,-17.17177,8.547379,16.87492,30.9795,26.77863,25.41793,15.41331,19.77934,23.74904,17.13217,31.36531,18.92038,21.66335,20.45848,14.03356,6.139622,10.42382,22.36973,11.4681,1.369904,7.149968,14.52352,9.632502,10.76858,-2.487967,10.72853,4.104326,19.21245,25.44175,4.420206,-5.358722,25.22084,41.56251,57.49232,19.00291,32.56112,21.1146,-2.950039,58.86911,39.07571,15.54429,-5.400102,-0.3625809,10.37183,13.93047,26.29619,19.91392,38.11414,21.15296,9.83381,38.81281,36.83065,14.41199,14.59122,14.95678,13.88918,5.247815,5.646235,-3.663451,2.43029,-13.16728,13.49533,-2.912898,12.44599,0.9651378,10.59197,10.24472,10.21235,14.24566,31.5158,10.84368,24.92911,-3.593192,9.508688,40.97916,17.49688,16.25921,13.2085,20.58684,15.91954,21.11542,22.54226,19.82629,20.5802,25.05011,26.69965,36.66177,37.61553,22.25417,35.76782,24.35199,21.42551,24.60186,24.0549,19.83933,22.97655,25.06257,15.25927,18.08296,17.69995,7.872741,14.20232,12.61037,18.02938,18.83731,21.98793,19.54708,22.29567,20.76054,1.781312,4.167416,4.000811,40.16898,44.10235,-0.6557955,44.70437,12.34991,39.0143,40.53484,-11.60185,1.086474,-16.79251,8.201127,-8.068172,-6.744277,-10.8063,0.9178833,9.808406,0.9356934,0.303228,-3.399669,-5.15746,16.72382,-24.37401,-1.015549,43.81408,36.90704,8.245311,28.56973,15.94823,9.657766,-8.924373,1.150021,1.938007,24.0402,20.10152,35.99636,-1.655067,-3.212551,2.852011,-12.32192,7.598895,3.56905,38.36267,-5.581205,-8.491729,20.8556,24.92879,10.16801,-12.03408,-6.055757
4258613.28125,postbase,-10.19917,37.10588,37.88601,11.04649,-0.3900414,10.53597,16.0874,11.64423,22.94077,-3.827222,4.157927,2.401456,-11.57666,-19.62282,29.57849,30.23087,0.5855919,5.446469,-1.469561,9.707146,-1.144316,33.92129,2.634327,0.9509182,0.4223079,24.34529,0.579403,23.87172,15.38245,5.024564,22.83685,-5.274856,11.52779,-1.907273,13.28948,-11.47612,4.519774,7.432778,9.346656,-1.336717,-3.849458,-0.4017946,3.059285,6.431229,13.88436,32.16129,5.808386,0.1189656,20.67331,8.225444,12.89067,8.827072,7.441582,2.195601,11.02889,7.236261,11.24269,2.664871,8.34257,14.81067,21.79846,23.25243,19.03285,14.95716,17.17618,20.84387,21.50623,28.85725,14.94514,19.82187,19.30647,16.76991,9.685153,10.89984,26.99768,13.7539,8.298624,9.107713,18.56968,10.81744,15.46906,4.642602,18.20408,16.42841,1.421315,9.836629,-10.93773,-15.15861,6.416369,25.95717,39.72754,-0.1563019,16.54432,3.575871,-12.07101,44.92321,24.85531,0.4195205,-15.78933,-11.83788,3.328751,-1.205714,14.43906,-5.205476,25.61082,7.676617,-0.05190302,36.10051,33.32033,14.29628,13.9953,5.827022,14.09608,8.978466,10.86003,-1.77774,8.3751,-2.549299,18.55793,0.1421545,7.865362,-0.1035909,9.617431,10.97813,4.404349,15.91221,38.12587,20.0082,36.30494,6.802105,17.00628,49.92194,13.17748,9.186478,-3.775299,9.440701,5.61676,9.370913,8.716705,7.823771,5.493652,11.01765,15.06441,18.92205,19.37136,6.674373,20.80037,12.36973,6.478851,16.59297,15.18931,13.74807,12.90649,16.682,8.022496,8.949874,5.522618,-0.671679,7.922063,5.210256,12.06824,12.86731,15.99702,14.17595,14.95318,17.87098,6.347499,10.4186,6.04203,43.71763,50.13353,3.172729,50.54476,19.47898,45.71508,44.42775,-14.0917,6.177016,-16.85599,9.218895,-9.412861,-6.774065,-0.2177138,9.45554,23.09334,11.96357,8.942568,5.009464,11.88065,23.48105,-27.27554,-25.30841,25.16874,14.25176,-16.91768,8.006511,-8.738132,-3.473884,-24.31815,-20.49454,-23.28266,4.248093,4.79359,20.86436,-15.81709,-16.51482,-4.818034,-16.46851,-6.523021,-7.606987,26.50534,-22.8345,-22.10587,18.72693,16.14812,4.529928,-26.32431,-12.0316
