Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A25,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D14,D15,D16,D17,D18,D19,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G8,G9,G11,G12,G13,G14,G18,G20,G21,G22,G24,G25,G27,G31,H1,H2,H3,H4,H5,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,H22,H23,EXG1,EXG2,EXG3,EXG6
3823691.40625,enter,-2.412291,3.996403,3.068936,-0.6434478,5.55842,5.267366,14.13189,1.153989,16.84881,10.85523,37.03326,10.25765,-3.294801,3.043917,-1.500018,7.642707,8.354125,16.34431,-4.108443,9.514813,-0.6855991,2.3527,14.2263,18.96092,18.20419,18.03038,10.32787,24.78779,5.50688,24.59274,12.58185,22.1102,-3.004085,14.67887,16.17704,15.84001,9.242394,-5.79024,7.357566,12.82329,2.426772,-4.225312,28.75876,40.98706,19.63993,1.753124,1.578914,7.780219,13.59537,7.6333,9.577077,27.91674,2.988866,14.37293,21.66949,19.36391,10.37368,5.949457,12.69471,-0.1930114,13.00478,9.806627,-0.3026159,6.933702,9.169287,3.167719,-2.870559,0.6653249,14.65168,8.032342,8.062872,7.294199,13.10235,11.93847,6.472408,2.914018,9.769162,3.807732,8.90664,9.817061,2.836246,16.96589,55.59639,18.56666,-5.162616,12.53468,19.18934,49.43501,11.30155,1.03225,23.44172,-0.6737179,-2.726586,-1.984596,-1.974519,-1.46617,1.658633,-7.284442,8.765264,8.945941,2.553327,-9.859223,7.662396,6.300593,2.953724,1.0573,-1.421622,17.08313,1.127472,15.29875,10.1011,2.482139,13.21348,18.1581,-0.2753599,2.417091,-2.382281,-6.138814,8.970152,26.45328,4.789054,7.314826,4.686738,8.552643,11.25979,3.898684,13.34351,4.581839,11.26289,3.375686,2.910562,-1.177718,-9.773955,-9.146987,0.771869,-0.2145389,19.44394,-1.638912,8.270261,25.42865,0.7488323,-4.260787,-0.8522615,1.64173,-2.642034,2.771175,-10.70086,6.63073,6.237124,1.857455,5.756358,7.135131,10.42586,6.308284,7.322834,6.765385,3.565792,7.502642,6.946312,4.374627,7.79932,2.063823,8.590794,2.235145,0.553833,31.42649,3.729591,6.931158,15.57644,12.38536,3.746888,9.762861,8.902969,10.04933,5.797391,14.10734,0.8706703,5.388717,9.641009,3.131834,2.434711,-10.84035,-8.646029,6.453386,-0.1161093,12.55085,6.200777,6.698171,-4.417617,2.044556,2.249779,16.72611,8.143059,8.042347,21.32491,7.198148,5.981935,9.188075,13.65486,-4.562246,17.76943,0.5018777,2.512309,-4.103276,4.12828,2.400707,-3.500924,1.662451,-4.92274,-6.062851,-4.829953,3.138157,-2.760708,-4.273145,3.948474,0.2929838,-4.775504,2.007577,-1.456148,-6.621957,9.342929,9.192862,2.805699,2.048391
3856355.46875,disgust,-1.303618,11.83356,7.70905,5.798183,13.52143,17.35958,26.61507,-0.05163297,15.85408,20.67596,42.49443,19.86848,8.533525,-0.4355537,-1.638169,8.799526,11.54834,17.69413,-3.693028,12.69508,-0.7684643,3.978501,15.76408,26.6787,7.634829,13.83263,8.563693,14.42478,17.98457,38.3123,34.16022,50.3919,33.56676,28.97531,34.41121,37.26813,37.81187,28.37443,19.55227,32.69295,35.69846,9.428739,46.78366,62.64595,47.92622,30.84949,36.78603,15.56021,27.4549,27.25212,26.22201,50.68716,32.11461,44.58965,18.60488,20.504,23.59047,31.85184,35.0057,2.554835,13.01447,-0.09814787,-2.085864,2.98064,5.868953,7.827085,9.650918,8.029726,2.941847,5.616007,5.741276,5.57067,7.311904,16.14152,8.330427,1.091965,1.487192,4.400431,7.761439,10.38345,7.067699,9.404196,51.16466,21.31275,-7.017688,10.03492,13.82987,44.56866,7.337562,2.90732,18.0562,41.00922,44.55883,40.33534,33.2284,35.25723,49.72943,40.66199,41.71257,47.90641,41.29903,23.01352,46.21302,42.05164,30.14008,29.61939,29.03268,31.17549,48.69329,44.12212,28.49297,22.79328,35.59728,24.26735,16.61657,15.9906,12.34045,0.5763911,16.46617,33.39764,11.21568,14.43787,4.633459,-0.9496019,5.558567,-0.9217484,8.932545,6.244458,5.480266,-3.405782,2.057126,3.790418,-4.790774,-4.291806,5.188864,5.690477,28.17181,2.616521,12.19699,30.21401,6.210691,3.539348,8.700802,8.115157,2.99414,7.173577,3.852926,16.38863,15.77815,7.762526,6.444642,10.62885,5.500218,15.72561,16.70077,27.17813,21.32068,29.94877,30.74024,33.4754,24.40597,29.51117,25.9958,18.40359,13.57867,43.88827,10.44944,7.397297,6.386132,2.911897,1.355808,1.820842,-4.016012,3.259416,-1.13632,10.97047,6.285221,17.58759,23.84468,15.79707,0.9459594,-11.32076,-9.365516,5.927683,1.214541,12.78753,5.763671,6.678323,-7.394323,9.370692,5.166168,4.861097,-0.9138147,-2.992082,11.56542,3.95816,2.268643,7.447794,11.11615,25.72714,45.68677,22.59253,17.27134,11.78306,20.91463,27.86692,27.01284,24.85818,28.167,16.29704,11.11771,16.42845,13.21225,5.020973,15.8934,7.004305,1.982292,9.663562,14.1164,25.17202,18.49484,18.67645,9.335411,11.55735
4022304.6875,exit,6.911088,13.82329,12.20521,10.45952,16.9075,19.82738,30.54323,12.11696,24.93222,19.34772,49.31855,29.33272,13.56742,10.08709,5.293235,14.46001,19.16242,23.54126,5.636604,19.7713,7.070911,12.42117,22.47901,26.03302,13.23929,18.79001,12.00024,24.01099,17.6169,37.84344,24.12772,34.49822,14.1565,30.16291,32.62314,30.23817,25.1563,6.097419,29.54973,31.48649,15.52103,12.86677,45.30441,56.71103,29.25363,12.86946,11.9488,21.80952,27.17222,22.25296,20.67331,38.22792,15.58592,21.11694,24.34845,30.99955,17.0573,12.70928,20.49563,2.54751,12.81403,1.180979,-3.660465,3.756313,0.8798057,-2.653197,-6.48403,-8.004879,10.05189,10.93021,-3.490486,-4.524673,-0.9813551,0.83073,-9.21877,-6.282621,-3.411079,-5.593054,-5.097177,-3.290412,-7.691209,5.530798,42.70707,14.46059,-13.52597,2.586524,3.521253,39.1501,2.876118,-0.8111421,19.49422,15.52971,16.55195,15.44632,8.586329,9.613395,17.39802,7.887171,12.12064,17.43732,8.693598,-2.19706,15.20036,15.88523,10.71565,3.948658,5.261175,7.604543,7.943811,23.78989,10.5514,4.3734,19.53673,17.19737,8.035215,4.93307,3.825529,-6.363779,8.613048,28.758,-7.193269,-5.005601,-6.304903,-6.552646,1.444965,-4.807838,7.129158,5.938226,7.919893,1.346363,4.054879,1.841044,-4.723078,-7.214682,0.506375,2.025115,22.46649,-2.875548,13.58623,25.4668,-0.5460096,-0.8943745,4.422148,12.1425,4.408605,4.406583,-0.7574629,-1.14252,-1.151995,14.3648,11.31199,13.3653,17.3259,16.76005,19.35757,18.11523,7.170273,8.031296,7.265189,7.49518,-0.5065309,4.040637,5.755031,-2.426715,-3.787784,29.94775,6.038668,9.316419,15.79033,12.39505,10.4622,9.886545,3.86728,7.739124,-0.5482673,10.49396,-1.93302,-2.431418,0.4935803,-5.895614,14.76261,-0.008821785,-1.964902,26.2362,12.68355,13.97706,24.41988,11.47934,3.193697,14.97625,14.06652,2.950701,-5.734671,-0.05056959,10.58189,0.705019,-3.535599,0.7448544,7.259781,6.851964,31.20959,14.63306,13.04968,13.67623,12.72485,12.10974,6.780185,9.983349,6.151415,2.214458,-0.2056515,7.591656,3.966944,1.281616,12.50196,9.069178,6.421494,14.87414,1.848922,-0.4761303,6.382833,6.853171,-5.052868,14.88038
4074582.03125,enter,-19.2885,-11.4799,-15.10929,-20.31286,-9.263334,-2.769663,9.583607,-17.79511,-7.576134,-9.671399,19.2038,-3.822521,-1.76559,-14.172,-18.96743,-14.57249,-10.49839,1.697657,-10.84132,10.61831,-14.0576,-27.29564,-1.329356,23.35546,20.14141,4.581332,7.758182,35.64677,-3.758472,13.60044,3.628069,15.79883,-7.517801,7.547029,13.05636,11.21644,8.001751,-10.12385,4.875087,10.05492,2.09463,-1.429084,31.12702,41.27473,22.52744,-0.642172,-4.966311,16.41429,20.62459,14.31961,10.16908,35.76428,10.72804,13.73345,25.76325,33.37044,14.64692,13.59566,17.78692,-0.5432603,13.89065,34.10191,26.15314,29.03068,21.45114,19.65832,22.08488,20.64019,9.465968,6.395303,28.45881,23.50485,19.91135,24.54413,16.31482,15.52183,19.10431,15.71714,16.24558,19.15176,26.0879,25.47236,61.26795,27.07026,5.535698,16.35586,24.57023,51.89652,11.70988,6.455811,20.36863,2.280897,1.292284,-2.794457,-3.045588,-8.946523,4.106833,-4.0977,-0.6662245,-0.2308636,-5.917301,-16.86471,0.1321201,-2.948566,-5.8678,-8.428565,-8.43593,8.052216,-11.79631,2.04035,-6.118448,-10.53839,0.9659008,-0.8162762,-9.799351,-14.73286,-15.97706,-20.5477,-5.776037,13.24584,11.93205,9.674792,12.74394,7.746933,18.39824,9.821667,10.90718,-2.93225,1.860394,-8.963303,-5.678377,-8.183229,-16.88621,-21.57732,-12.82947,-11.934,6.548984,-15.00239,-4.21674,12.42443,-15.22404,-10.1354,-9.089128,-11.56067,-11.66505,-8.555912,-23.0471,18.48217,7.913255,7.35583,17.03908,27.01468,28.08314,20.33659,21.76481,19.82209,16.24019,17.40801,8.984523,0.6778621,7.677561,-0.2676961,13.41642,14.57302,17.62456,44.4194,19.70524,21.27894,32.5299,24.80271,12.61286,23.30786,25.91448,31.76338,23.54755,27.57992,10.8476,16.99051,18.72347,14.30539,-12.43711,-28.8419,-23.31659,-10.08562,-13.73765,2.454774,-8.663897,-8.491889,-17.52713,-6.546909,-5.720093,36.14023,30.21645,23.95971,42.80157,19.84265,28.8887,28.54688,21.01549,-11.41329,10.97925,-10.01165,-12.66728,-14.51201,-9.686464,-5.861461,-11.60927,-7.976226,-10.25219,-16.83919,-19.06823,-13.11561,-14.56188,-20.68006,-13.80671,-20.50376,-22.27281,-17.20139,-18.6303,-14.70306,-6.496072,-4.996744,-11.49541,-10.4872
4132921.875,excite,-10.40606,-7.32049,-7.048642,-12.81858,-9.16021,-5.66753,10.14499,7.402456,1.689829,6.019667,19.60792,5.357,-2.878561,8.158634,-2.240809,2.657035,7.633587,11.84622,-8.922647,5.290864,4.994555,-0.2262657,10.24977,12.53636,5.099766,17.23096,15.10315,24.3349,-9.583749,11.92702,3.471526,16.91604,-0.2583841,6.751327,7.061343,6.210559,3.863303,-8.647532,2.665202,4.724191,-0.620777,-2.356226,27.89945,36.71758,18.46198,-0.5801805,4.418636,7.909873,14.09967,8.959476,9.132867,35.2568,8.952061,15.36268,18.36104,22.60984,10.84618,12.58176,20.96714,10.15733,18.43355,7.9794,6.259998,12.97955,5.452958,10.23059,12.4659,14.29681,11.54479,12.37368,10.30175,11.69951,13.73492,18.47353,14.11014,1.925963,9.722202,7.598881,15.82848,17.66811,16.22738,18.3273,57.78511,26.64895,5.209764,12.63796,23.09102,53.43854,16.54948,16.35765,29.34947,6.732432,8.073689,9.86034,5.67906,-0.8537822,14.46421,11.10672,11.29391,12.12691,9.326694,-3.911763,5.911012,9.970798,12.87022,7.466841,0.6985844,18.07022,-4.609297,14.27612,14.37438,8.713389,15.31866,27.44492,6.248173,11.18773,17.76064,9.774688,16.07721,35.93523,6.841469,9.165036,10.49643,4.715477,10.88668,1.702759,14.57853,7.432302,12.28107,8.163213,7.133195,5.069063,-3.850687,-5.248936,10.84592,10.95709,30.28517,6.35276,19.74849,37.56709,16.68984,8.087695,11.28971,13.13124,6.583828,13.1328,-1.021033,12.23795,9.023886,2.173695,4.555867,14.93243,11.11801,13.35901,11.92119,17.551,11.6052,15.63139,13.11178,8.4049,13.66596,9.358378,15.78084,8.439126,9.941708,36.69003,6.953986,13.82107,15.39805,7.136638,6.703156,7.650169,7.42196,13.84459,7.129539,13.05015,5.293729,11.74481,13.38904,7.906073,14.37276,3.978132,-1.544456,26.06192,14.21806,17.05266,19.80232,13.65771,2.598878,12.56712,8.883595,11.29788,0.7698555,3.72792,1.197568,0.9937537,3.852555,5.257132,12.87267,-2.901119,16.22906,-4.55579,-9.984841,-11.1889,-1.672485,-0.3328464,-1.150383,-1.303134,0.02993194,-7.217762,-12.75857,-4.620439,-12.77266,-14.74564,-4.30727,-11.6634,-17.54477,-10.27569,-9.111503,-3.5414,38.46789,28.82751,26.71596,-1.742202
4135855.46875,excite,-0.2609891,3.14543,2.315834,-2.804959,1.315989,6.794901,19.80567,3.143868,6.637838,14.32223,33.8057,15.26711,9.985886,0.3503312,1.047197,9.832736,13.53377,21.92603,2.447485,17.0205,6.182109,12.35868,20.68487,32.28124,19.08372,6.526927,19.44882,34.45058,1.446061,17.31416,8.967137,21.47515,0.2058195,15.6768,14.20901,12.47886,6.777155,-6.721912,12.97664,11.73181,0.9539732,3.574664,31.73186,41.60004,20.03443,1.213266,1.652416,15.5422,20.02661,17.37996,11.58984,34.55922,8.648814,15.72126,30.71701,27.11329,12.44202,10.46689,16.88797,8.910935,17.56488,23.6118,14.55111,10.56563,6.509436,-2.45203,-11.789,-13.13099,9.005397,2.212927,13.42587,6.431495,4.843803,-2.613933,-10.21827,15.40573,7.289571,-2.878017,-4.192226,-3.649641,14.45651,12.33898,45.14349,12.15854,-9.911397,21.00686,18.67189,44.43353,3.864713,-5.885724,20.72899,3.783626,6.296796,4.42307,4.453496,-3.734812,9.713845,2.586719,7.332089,9.30455,2.251838,-3.462812,5.658726,4.250635,3.30388,5.162201,3.486662,4.720637,-0.8228178,14.41617,10.68348,-1.642097,18.15649,-14.35491,-3.060389,-9.22123,-18.41359,-14.06469,2.633992,26.28115,-6.568112,-5.534873,-12.27371,-8.171036,-1.493234,-5.142131,0.6618996,-4.007411,3.634884,-3.674958,-1.737442,-5.723996,-12.94155,-10.21959,-4.347351,-5.11487,20.93083,-10.00731,2.18219,22.984,-5.471744,-7.958307,-3.847413,-4.825846,-7.02171,-5.884901,-18.89713,-9.738111,-2.656953,11.63343,13.42976,17.15955,20.37818,14.21921,17.26366,12.8983,6.259241,13.17518,9.409787,6.211933,0.5646755,2.437965,9.374593,-1.402862,-1.333172,31.46235,11.65009,11.25645,21.70488,15.95101,12.42456,21.84372,17.97369,22.22911,12.49498,14.14929,-2.053407,-3.378193,4.254961,-6.281083,-0.4374281,-12.51498,-8.884456,9.7896,0.883503,11.27917,3.547068,2.622961,-4.479181,-0.7952456,1.42108,27.56495,21.81073,20.87773,19.62669,27.76544,24.33846,25.17414,19.33452,-4.099627,14.78031,-1.147611,-3.05337,1.029363,1.654199,2.539029,0.4716919,4.944,1.892329,-4.29769,-7.69587,-2.629072,-4.881415,-9.640354,2.056219,-6.198246,-8.869459,-2.79267,-4.971848,-4.664021,11.24087,3.423778,4.991734,-0.4716802
4143820.3125,excite,-12.33172,-17.90645,-26.58055,-32.39443,-22.04366,-23.09129,-14.00826,-31.97912,-19.48056,-20.66783,2.102342,-15.02393,-17.84934,-20.02939,-27.08048,-18.07978,-22.36059,-9.74359,-28.56952,-8.906631,-21.60237,-16.31989,-10.25532,11.8041,-7.082033,-12.28289,-10.86409,5.303107,-23.06211,-2.67178,-2.942964,11.73223,-5.74863,-10.86297,-3.176214,-0.3190736,-1.072235,-11.83573,-16.98401,-1.81681,-2.506891,-18.15695,18.22623,30.86081,16.10331,-5.554687,-3.863958,-7.334373,3.04309,4.659244,1.400445,29.87806,1.888489,10.97238,3.923084,10.45152,8.77654,8.992763,9.28076,6.465539,22.8323,8.561985,4.750599,18.36385,16.88246,15.71194,15.3825,18.1127,11.76386,14.6683,19.01483,16.22029,16.11301,22.7038,23.34647,12.13304,18.96312,13.1962,17.55228,22.92779,11.52227,18.63035,62.12519,33.89093,10.9351,12.53647,24.66147,53.08064,20.34381,9.849373,20.37563,1.282288,3.270425,-1.11014,-1.652151,-4.731442,6.355681,0.5131588,1.196516,4.160076,-1.724938,-7.026866,1.591527,2.286516,0.4197532,-0.2674224,9.207192,14.33826,-12.2839,0.8572224,3.094419,-4.783015,20.27426,12.0137,-1.03334,-8.674709,-16.47682,-12.36858,5.278277,24.39887,16.13247,8.601942,17.63619,17.1656,20.61159,15.61817,21.1814,9.558933,14.09377,5.789217,5.822596,7.497591,-4.830256,-7.24143,-0.7301877,-0.5422185,18.3829,-3.022202,7.331911,22.78203,-2.123452,0.132787,2.53051,0.6993837,1.746704,3.761392,-7.827246,13.38966,7.880495,-13.51098,-8.345748,2.698889,5.603909,2.200693,8.200051,10.23121,8.668542,11.77491,4.406381,0.6271192,5.847854,-2.099581,6.648465,5.043869,7.535802,34.83999,6.336373,7.41092,8.666706,-4.429621,-11.08354,-7.125403,-0.5844952,4.250782,8.255875,14.01819,7.771928,12.15143,14.90915,11.39292,-15.92027,-27.6392,-25.69085,-14.56984,-18.37136,2.018647,-12.8712,-7.014834,-15.21294,-3.578139,-6.415244,5.57038,5.402468,-7.058571,-0.5064654,-3.429691,0.3466467,7.49628,2.789442,-12.67403,6.265717,-14.7102,-22.04417,-28.6649,-10.59319,-7.646389,-10.45797,-7.878942,-5.387063,-12.20737,-18.52682,-14.14793,-24.93434,-23.39342,-14.26571,-17.2692,-23.87194,-16.40394,-13.64964,-6.456758,15.83035,-10.39054,-9.633569,-4.735373
4146386.71875,excite,8.67785,19.45592,20.0554,16.29522,19.24899,21.66987,29.49382,15.6039,20.44372,25.43607,52.8347,29.8199,11.00348,7.247406,11.61102,23.01166,21.49839,30.21542,9.967743,13.99906,9.12159,13.61446,28.08538,35.93324,4.985172,44.58525,15.77314,25.6455,18.25388,36.34736,31.70277,42.46417,22.35844,31.18017,29.63048,31.57335,26.24753,14.98198,20.97761,23.26832,18.69963,9.163301,34.74498,48.92835,29.65596,8.812015,18.17957,12.80476,18.0485,15.05341,14.6773,38.24349,12.84778,20.45436,16.03501,25.25075,13.45822,15.65937,15.97519,15.74489,24.51568,17.25822,9.094717,14.70985,12.71047,9.906847,9.794523,10.40564,23.35451,23.90268,13.03704,14.57065,13.05164,16.91192,13.91931,4.269815,18.13879,8.172021,13.91484,21.16877,18.68241,22.1079,59.52851,30.91358,5.425307,25.20443,21.80824,56.2608,21.66602,18.08625,32.49209,22.38577,29.60456,30.63171,23.36836,13.36846,33.28992,25.7114,14.61674,24.46734,22.46766,15.61564,16.13004,20.31014,19.65273,19.81585,25.42889,10.17862,19.64293,19.04038,18.065,11.91599,36.52299,-1.477309,4.440594,11.1285,15.14999,-1.553072,15.0197,36.62598,6.805881,-0.2851808,13.08497,-1.52092,19.10889,7.652562,22.25347,17.19945,20.20307,15.39756,15.50496,16.78053,8.230486,1.944468,15.15924,19.1163,31.78926,13.79516,28.06537,47.90518,26.06625,15.42137,19.84018,19.92026,15.6589,21.93366,8.278969,12.34326,2.592739,7.193156,7.145024,10.93545,12.56018,14.33044,13.70612,16.3375,10.24362,10.72943,6.36694,10.94258,1.529344,2.017016,8.696775,3.681072,3.98129,35.83586,11.67071,13.24703,12.20098,10.14487,3.184206,6.259636,8.352662,11.57353,9.974131,18.64379,7.43671,8.216027,8.880801,9.492782,5.34898,-4.738136,-0.8522823,13.16445,9.977451,25.74574,12.92853,20.15868,6.418533,23.1049,18.0755,14.26807,14.82866,10.45345,17.58543,10.7881,15.19304,18.53643,24.5857,19.6359,42.52341,20.61461,17.31599,16.42188,23.46701,24.76115,22.86144,23.58811,21.25351,18.69407,13.90024,18.88837,19.58234,12.98314,19.76933,11.97258,7.037886,12.77244,14.95862,19.13265,23.84395,37.576,18.30416,18.84839
4150019.53125,excite,-0.862692,6.197987,13.1728,5.975494,5.736584,12.55365,22.131,-5.5425,9.471339,13.42117,38.77439,20.29633,5.934295,3.11378,-5.899465,4.890274,13.71897,22.95904,3.826248,16.0637,-2.279072,5.710248,21.46109,36.93538,16.69449,8.705031,12.27424,25.05116,8.512994,29.32957,22.11068,32.241,14.04586,20.33367,21.61325,23.89502,18.4018,9.2027,15.21831,16.30236,14.98571,6.365799,34.77459,47.07496,28.21562,9.726255,16.25913,14.57969,20.24888,17.34202,17.62613,41.5999,15.55693,25.75581,22.72519,24.92584,16.9314,17.17727,21.88715,3.853906,16.87466,7.902281,2.665812,11.89998,7.953766,4.583489,5.016383,10.56548,16.98323,14.42234,8.411894,6.79383,10.2736,8.504119,6.13305,5.6676,7.839915,0.9228219,2.941335,13.60798,13.06657,13.76494,50.07195,21.47778,7.909376,8.217567,21.49225,49.44107,13.19992,17.3105,24.77865,20.12359,22.11622,20.60571,18.94405,14.32765,32.49155,21.37395,27.6384,35.03035,23.03788,6.70287,38.93103,38.91414,19.75179,14.00809,14.3498,26.1064,44.39193,27.1549,20.74141,13.83131,13.03199,25.43515,9.887259,14.54373,21.1322,-3.699637,13.41389,28.62706,10.55338,15.86524,17.64317,14.05032,18.84936,11.70985,17.86338,10.0406,12.0581,4.21788,5.056623,5.639573,-1.058481,-3.360686,5.883818,5.630878,21.87272,2.161645,14.12825,31.23239,7.293514,3.801438,7.794822,8.190171,2.910192,6.388134,-2.259252,12.65545,17.17618,9.661771,9.089697,13.46356,15.87741,17.26945,24.81137,17.59455,15.36626,20.47632,17.86948,18.53891,17.60578,18.15031,15.34554,7.955543,6.969151,38.5738,13.24478,13.8335,14.70743,9.83417,11.85063,11.18355,11.09383,11.49911,6.707205,15.10953,3.769669,9.797253,16.83891,3.20025,2.91574,-13.50667,-8.386659,-3.749877,-2.25859,16.68353,3.88218,3.505911,-9.832602,4.544256,2.446543,13.51427,6.744384,4.928265,14.67384,7.988032,9.170464,10.90742,12.46115,9.966178,28.05883,9.570566,6.227277,3.148072,13.29171,13.71048,11.86519,13.08596,11.47815,7.257154,7.032848,11.50135,1.479424,0.7098268,9.533868,4.978004,-0.5110409,6.376451,7.868991,12.22193,25.92344,9.037626,14.76026,12.78858
4164386.71875,excite,-1.54819,3.81634,13.9317,0.1654216,8.996427,15.73414,26.62256,-3.102781,6.295176,14.74028,45.17307,22.11428,15.14729,-0.8925741,-1.645903,7.438128,14.12415,18.82051,3.29127,24.65062,-2.551706,-2.927313,16.30832,28.43448,16.79667,14.12096,19.46965,33.49349,13.59326,31.43577,21.54702,34.49257,14.70284,27.08158,28.83435,24.84615,22.94864,9.823572,23.59147,26.23052,15.59862,15.57437,46.99899,56.55788,36.15142,15.25558,15.57663,26.23051,35.82699,30.23312,26.67607,52.47852,23.27111,27.27576,41.2614,40.82436,25.61692,23.35588,27.1056,-1.727414,9.351152,24.10478,19.0028,27.07044,27.82648,15.70481,12.52181,9.667615,5.870498,3.07146,20.85578,20.65439,20.92841,13.29829,7.329829,10.34395,17.04502,15.83285,8.199192,6.444267,13.14246,12.18767,56.30152,18.75716,-3.337278,7.84773,14.85268,45.17682,6.220368,1.353882,16.9313,19.15851,21.62349,22.21198,15.12332,12.40104,19.52175,18.22093,15.23731,17.22621,15.63551,5.877438,4.121375,5.430405,8.602839,12.98488,16.30544,13.7326,-4.260888,22.01395,11.62071,6.816417,25.22797,24.35473,1.110401,-3.727456,-24.63628,-12.68677,1.099444,24.34337,12.15775,8.565111,3.74586,5.678524,11.92903,3.235965,3.649239,0.8892174,3.318353,-2.358566,-3.224237,-1.924627,-14.11104,-18.73116,-5.016577,-12.1885,18.49773,-10.31613,-3.600257,14.8194,-22.48775,-6.658798,-6.854269,-8.863549,-4.625381,-5.533601,-16.02267,13.28586,12.53955,20.87271,24.71383,32.56264,32.74481,34.82624,29.94924,33.12232,18.66471,21.70751,17.47545,14.26256,10.81819,9.318953,15.73015,9.825074,10.72195,46.64792,22.29634,30.91462,36.39646,26.6467,19.09945,19.68021,24.97833,29.98131,25.64725,33.68426,13.30426,13.00716,13.93757,11.25655,6.067866,-8.91246,-11.72582,11.17464,-0.8164333,9.885465,7.097504,2.294482,-9.412862,-4.393518,-2.314431,28.53371,8.944505,18.78039,13.5813,13.15879,18.44971,12.6999,9.764271,9.227103,31.11816,10.10072,9.257134,4.223264,11.31004,16.29619,12.73839,11.94015,12.9077,5.138276,-1.340364,6.553702,-1.2767,-5.549568,7.618523,-0.04785183,-7.590138,-3.161331,0.9499815,5.224864,7.173009,9.315371,4.126739,5.376297
4180718.75,excite,4.476784,12.62405,10.10489,10.26639,7.380299,13.52665,24.3043,5.555593,12.93697,18.44748,42.3323,23.68915,9.523782,7.360472,6.205329,14.19423,21.14061,26.9598,6.227447,24.07483,6.21484,-0.9604433,25.30714,25.14044,24.06362,16.96306,17.18568,30.9402,6.320981,27.32475,19.99719,34.3058,12.60528,20.4815,26.3848,25.24206,19.01091,6.027084,14.33437,20.22513,10.83486,8.40451,39.67625,50.75561,24.67775,6.107149,8.083731,18.00017,21.41316,16.10602,15.69317,33.49476,6.451326,16.25367,31.86325,24.01072,11.55275,5.943288,11.92659,4.532059,11.71946,6.058191,1.140487,1.60279,1.386858,0.5391443,4.625175,3.62851,12.24199,13.10886,0.9098184,2.620072,3.439286,3.418463,7.152699,-2.314713,1.015642,-6.241168,3.068297,4.738922,7.242712,6.20147,46.84705,19.54575,-0.147675,-1.933233,6.88201,43.75598,6.302326,4.742838,19.51301,14.88877,16.83786,17.96123,12.41826,1.39242,14.5729,11.96059,4.397395,6.87494,4.793609,2.223356,1.567319,-2.04015,2.625286,7.450876,9.276007,16.0999,-11.05153,-0.8687336,5.315391,2.225012,19.31714,23.92822,3.954668,-3.100693,-13.8111,-8.874247,4.907193,27.8717,7.465973,6.818207,9.950907,8.338196,15.88875,7.473121,0.3937103,1.451924,9.987702,-0.5333052,-0.8278007,-1.732269,-11.92886,-15.15623,-4.638213,-4.913,23.10105,-9.811153,2.280806,20.20729,-8.70342,-8.278599,-4.55385,-2.859395,-1.790914,-2.874149,-15.06984,7.47203,12.41988,14.52081,15.72693,14.5753,14.85799,9.876607,6.879382,12.21449,2.582844,6.845207,5.926025,5.447323,5.323399,2.709041,6.813371,-1.822433,-2.991472,27.02078,-0.05539504,5.179772,17.79837,15.87303,15.79334,20.66596,11.31446,15.70999,1.183992,3.712028,-1.62908,3.792387,6.872766,0.7661974,11.56463,-4.517723,-4.261282,15.56219,4.384165,12.8145,11.66322,6.242638,-5.197099,3.974777,3.499285,10.87336,3.560928,10.21895,19.18533,6.71861,8.226303,7.30021,9.299141,9.234623,28.2414,11.72635,7.123841,9.736374,13.28889,15.0694,10.7165,13.95327,10.39324,7.510001,6.43476,10.17884,8.52061,6.059078,14.41936,5.140779,2.360078,8.950715,8.197799,7.230237,8.875459,3.396029,3.719278,13.28277
