Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A12,A13,A14,A15,A19,A22,A24,A26,A27,A28,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B27,B29,B30,B31,B32,C2,C3,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C18,C19,C20,C21,C22,C24,C25,C26,C28,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D15,D16,D17,D18,D20,D21,D22,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E32,F1,F2,F3,F4,F6,F7,F8,F9,F10,F11,F12,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G21,G22,G24,G25,G30,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
4488320.3125,anger,-38.07535,-12.82282,-12.11969,-26.46906,-21.80485,-18.42283,-19.07977,-28.76708,-14.76376,-32.90588,22.73514,5.191543,-23.75491,-13.36629,-23.90039,-19.82276,3.192702,-9.916025,-14.75369,-28.16526,-6.498984,-11.00679,-5.698601,-13.55463,-5.369345,-1.250014,-7.941199,1.718655,-6.795336,3.921475,-6.973109,3.137125,2.561775,-1.936024,-18.62099,3.354535,-4.042119,-2.954182,-1.722569,-16.0652,10.71397,-3.07206,0.6341186,-14.24381,-19.57952,-6.972212,-5.471836,-1.118493,-0.8824422,-12.00618,-6.95251,-8.118834,23.31418,-4.889848,-1.035101,-2.580225,-11.92708,-13.76,4.640442,-7.410666,4.993002,22.30207,6.309445,-8.418186,9.787914,20.81391,9.438198,-9.129637,-11.40331,25.77959,16.60078,-12.69562,-9.418152,-11.10106,-10.70413,27.44677,-12.97312,-10.85385,-15.12485,-12.53645,-16.11839,-16.60482,-11.73444,-17.26424,-14.78462,-18.87522,-16.21552,-25.5085,-14.49509,-9.442634,-32.44656,-16.51226,-17.01913,8.005345,-5.289529,-12.94073,-24.3767,-12.01419,-17.82533,-11.48464,-11.39766,-10.60681,3.515152,-17.35004,-6.556389,-15.56073,-13.82975,-16.50584,-12.17393,-9.797968,-14.42378,-15.31908,-13.59429,-15.7056,-28.66128,-29.97187,-20.2648,-23.80528,-27.47684,-23.56194,-26.51298,-29.96603,-29.76485,-26.93854,-29.16081,-29.86609,-26.74281,-30.01599,-29.9234,-32.1006,-17.31411,14.7472,-15.67618,-13.34385,-24.94892,-3.256724,-20.71377,-18.60585,-4.773376,-16.21389,-24.06557,-18.50445,-10.52725,-4.790346,-8.949209,-14.53968,-12.80834,-10.65143,1.425864,-9.113458,-3.570196,-14.28674,20.00094,9.305589,8.660139,5.993408,-13.52552,-3.278691,-6.820228,-4.623345,-27.88377,-25.52043,-21.8951,-24.08293,-16.63329,-15.70094,3.63198,-15.18915,-13.33711,-7.724745,-12.06763,-22.78354,-24.07547,-30.00071,-26.7316,-26.09739,1.83113,-6.543078,-9.804,-8.248126,-2.439035,-12.08077,-18.14474,-9.931167,-7.404127,-10.40061,-6.618642,-4.300241,-17.42907,-18.3605,6.275081,-10.93784,-15.14661,-17.86909,-20.88255,-19.41256,-26.12144,-16.66108,-25.24687,-42.42637,-20.79526,-41.70641,-15.84989,-24.25469,-40.2453,-14.93693,3.356706,-7.147895,-10.7416,-28.24366,-35.78114
4551308.59375,exit,-31.34544,-3.657232,-11.24638,-23.51793,-30.43843,-19.77452,-22.70274,-17.50786,-8.97188,-23.90234,22.98025,-15.20119,-15.2366,-6.503243,-11.95607,-8.984491,1.918393,-16.81829,-6.449207,-15.32522,-6.757491,-23.27584,-17.25854,-24.49202,-23.05687,-14.21716,-15.14863,-13.32568,-21.97007,-14.33193,-18.12865,-16.57906,-16.05527,-9.334619,-31.48705,-7.664265,-26.75007,-20.50883,-18.34954,-30.88392,-4.390841,-20.68332,-10.79403,-26.96527,-31.87316,-23.00663,-19.62303,-19.99442,-10.05297,-20.22259,-14.43672,-11.76366,16.14503,-14.44697,-2.558814,-5.008895,-8.200866,-12.34109,5.746573,-11.85316,-3.022581,16.79675,5.313488,-3.851443,3.01,15.88982,6.559198,-8.020383,-12.17841,20.28704,12.5045,-10.75305,-16.06761,-9.504092,-9.224767,28.1135,-24.98399,-25.94463,-22.55549,-13.25259,-26.81788,-27.85387,-21.1752,-27.64782,-23.56967,-13.33218,-16.85897,-22.16664,-14.85801,-9.40736,-25.94385,-12.13115,-18.23014,7.443946,-2.875469,-12.5072,-20.79894,-4.901887,-12.2263,-4.700095,-2.322682,-2.702795,11.36552,-12.16346,3.799868,-5.966219,-3.886448,-7.108495,-8.57549,-0.4277597,-9.249485,-9.768084,-9.510087,-10.98787,-13.2021,-14.86498,-8.594995,-12.26663,-10.42871,-13.5881,-9.879157,-16.0717,-9.604365,-9.435657,-13.3593,-12.66584,-10.00864,-14.41009,-14.09246,-13.38724,-9.51635,2.418923,-27.44436,-24.19337,-32.67617,-13.39968,-34.12856,-29.39096,-13.76945,-26.60348,-39.20518,-20.61688,-16.238,-4.012338,-12.63848,-22.36843,-21.9755,-26.08961,-15.7513,-21.02515,-13.06042,-19.62035,15.25076,2.116267,-1.201398,-4.001574,-20.94088,-2.734598,-9.443658,-5.858689,-20.05942,-18.64522,-20.15817,-18.25369,-10.23573,-14.03658,14.09489,-10.13923,-10.40167,0.9482858,-9.212633,-23.47203,-18.17403,-34.47357,-35.30164,-36.77681,-0.164451,-17.96118,-6.368202,-4.985656,-1.948271,-18.87647,-28.15832,-19.89994,-16.93323,-19.21591,-13.2039,-8.023831,-24.65292,-22.24247,2.481781,-11.82557,-19.43028,-21.04596,-21.09463,-20.00743,-18.47297,-16.76116,-17.39982,-30.14697,-23.52368,-28.01467,-16.10582,-23.0038,-37.10049,-1.610716,-4.502122,-10.27923,-8.272107,-14.73971,-20.99097
4608898.4375,enter,-30.89548,-15.17204,-13.78169,-22.77895,-22.07837,-15.8849,-16.08829,-26.55683,-12.98777,-30.38198,23.95513,-6.8922,-23.94585,-14.00005,-23.76288,-15.52282,6.909142,-12.92475,-12.48581,-21.78597,-10.70494,-12.76642,-6.428603,-16.07492,-6.683538,-3.085402,-5.178778,1.476549,-5.33652,3.141239,-3.963922,4.352281,2.55214,3.135451,-15.3329,9.779489,2.933414,2.821222,-0.0005191378,-16.32526,11.15357,3.526103,5.036481,-3.545834,-10.02168,-7.238012,1.496464,1.367426,6.304974,-7.84604,-9.574824,-14.49963,20.98198,2.703349,9.032936,2.042645,1.361063,-16.07354,3.56244,-8.492591,1.878048,26.87081,16.57377,8.993424,7.054113,25.31146,22.60632,2.388458,-12.25916,30.34917,28.42407,-13.54242,-12.12708,-14.12029,-10.26031,26.186,-17.52195,-20.96217,-19.27878,-15.0383,-18.00582,-20.13621,-18.54023,-20.70953,-15.93769,-13.88571,-19.92196,-26.45342,-16.94734,-11.85815,-28.69944,-17.0814,-21.83967,4.866034,-7.855999,-13.19488,-22.57745,-16.07142,-21.97611,-10.10258,-10.02566,-10.49926,14.77878,-11.39729,8.20284,-7.13075,-8.073786,-8.767543,-13.60732,-5.221801,-15.00361,-15.91249,-15.0989,-16.62098,-25.55662,-27.6009,-19.62811,-26.67841,-24.55603,-22.06921,-23.88415,-32.87489,-28.55742,-25.67958,-26.95164,-30.39254,-29.09567,-27.37324,-31.56586,-33.42899,-1.776932,15.32292,-15.18612,-13.68362,-18.81116,4.278507,-11.12181,-10.68681,-5.353402,-14.57656,-26.98408,-13.62213,-6.3022,0.8844358,-5.285601,-10.14855,-6.554621,-6.724523,2.095594,-12.90427,-3.966787,-14.79507,16.76299,6.026244,7.890422,7.70369,-9.407408,2.02292,-0.7851426,1.015588,-31.51475,-32.58435,-29.27139,-25.59021,-22.06666,-24.4812,-0.2656277,-18.80927,-25.8328,-14.6392,-25.67194,-31.56766,-37.14085,-54.68792,-40.33853,-52.8377,-6.157396,-12.39637,-7.993607,-9.756243,-2.776489,-17.09993,-22.27439,-13.77375,-7.420463,-9.851825,-6.074777,-5.15627,-19.18705,-17.91889,2.421631,-11.59199,-13.74779,-19.22779,-17.83673,-16.52304,-21.74703,-15.61085,-19.16662,-41.90984,-20.11366,-37.64841,-14.51492,-17.37502,-32.52445,-21.21222,-15.40868,-11.772,-12.699,-20.5556,-22.9723
4760957.03125,relief,-11.07053,5.602264,-0.7261252,-8.554012,-23.12147,-8.974401,-9.517776,-13.78803,-2.735735,-22.18211,31.97075,-3.753909,-8.917676,-5.043256,-10.379,-3.67363,11.93874,-7.901967,-0.001692183,-10.78432,-6.57683,-13.50699,-4.64121,-14.46736,-7.392385,-3.001022,-6.818619,-0.4186013,-6.864943,2.509135,-5.642893,1.781543,-0.2634591,1.384485,-20.3397,1.280933,-7.544483,-8.080572,-3.985156,-16.1964,9.571184,-7.75274,-3.375812,-18.1366,-24.86317,-13.79684,-9.898259,-12.01345,-9.695848,-19.01026,-10.48459,-20.5016,13.86258,-19.7402,-13.81731,-21.55535,-26.61791,-13.588,5.009768,-12.8159,-0.5245661,9.622246,-5.820436,-18.80883,6.082834,9.49494,6.453598,-16.87236,-12.28247,14.81663,11.63514,-11.02217,-10.91339,-8.800882,-8.052238,29.50884,-14.84201,-11.5348,-12.80419,-13.14356,-16.05832,-20.8201,-13.97554,-19.15811,-12.74066,-15.28543,-18.30116,-27.7845,-14.83396,-10.13478,-29.86437,-18.28382,-17.14126,15.12124,2.099021,-8.94701,-20.96783,-14.91121,-19.2012,-0.8431851,-7.650199,-6.212212,-2.291099,-18.98421,-8.65976,-12.36962,-12.07641,-8.161137,-8.025638,2.480066,-7.505343,-9.018379,-7.490818,-8.767866,-18.39114,-19.44412,-6.488507,-14.2309,-19.90671,-19.33771,-17.19003,-26.20127,-24.9448,-19.28996,-18.37865,-24.09562,-21.03045,-19.42959,-24.65341,-28.0998,-18.81989,15.04891,-23.28363,-20.55399,-23.08666,-14.43192,-30.30504,-34.71078,-18.43263,-25.71454,-33.7579,-27.9332,-20.34024,-19.72651,-25.70875,-24.51231,-24.89512,-23.0486,-17.09356,-18.24298,-7.186918,-17.18132,15.42397,-1.279782,-3.673931,-7.328623,-23.38256,-18.67235,-18.19793,-21.957,-16.13143,-17.27838,-11.0486,-9.838395,-4.645835,-7.40541,19.71309,-3.665883,-6.621444,-8.084613,-9.12039,-13.74228,-19.93298,-31.25846,-25.73416,-25.18517,12.37704,-2.764206,-1.671244,-7.227729,-4.395909,1.363137,-19.57701,-10.222,-5.619703,-8.679853,-6.719673,-4.786207,-16.07011,-17.54717,5.513326,-10.2153,-14.50951,-18.10711,-18.26235,-10.84205,-19.65917,-15.90901,-19.92281,-36.09067,-23.97124,-32.94757,-14.9574,-16.22879,-30.22429,-25.49347,-24.27879,-12.29359,-9.48628,-21.6146,-33.1391
4796980.46875,exit,-23.85981,6.674631,-5.902767,-8.728473,-21.50933,-10.06635,-14.09885,-22.29319,-5.602786,-26.66374,29.3379,-6.685599,-18.0907,-9.483191,-16.9959,-9.544032,10.69209,-9.475932,-4.773437,-8.256559,-8.753459,-14.61653,-5.762892,-11.72364,-4.889816,2.194738,-10.89734,0.6874143,-3.367999,6.219258,-8.177998,2.957743,4.74582,-3.570484,-22.51921,4.492478,-2.345028,-3.285851,0.03717253,-13.13872,7.583487,-5.141122,2.448868,-14.06822,-19.35979,-9.731521,-8.446834,-8.054022,-1.351659,-11.77288,-13.05951,-22.18141,15.85301,-15.04993,-9.842524,-14.35997,-17.09495,-15.53272,1.628529,-12.15342,-0.8103029,14.27254,-1.383309,-9.776265,4.031298,13.11371,9.08086,-13.92383,-18.04182,16.81039,14.64987,-14.1012,-14.13296,-14.16077,-10.8655,25.36738,-9.63695,-5.674736,-7.804232,-2.363506,-18.29846,-17.92393,-9.054873,-17.00456,-12.44101,-12.29817,-9.826345,-13.76391,-14.02986,-6.53403,-20.47867,-2.49875,-19.0125,12.21395,-0.4736817,-9.681874,-18.71567,-7.174708,-12.94389,-4.448807,-8.955969,-8.02494,11.12388,-15.71363,-3.338752,-13.78776,-10.1139,-14.34077,-12.06751,-6.535193,-12.03893,-12.37545,-10.92338,-12.27247,-21.61732,-23.018,-15.07531,-19.22619,-16.93591,-20.87069,-18.723,-28.1187,-19.75621,-17.34274,-21.30175,-24.68037,-20.44257,-23.01936,-25.49033,-27.33632,-12.76509,8.913634,-18.57423,-19.54915,-24.13727,-11.63851,-21.83223,-26.96868,-9.71264,-22.14191,-28.79434,-27.53972,-14.17162,-10.53334,-16.19666,-22.34946,-22.56612,-18.98219,-5.615669,-18.38469,-7.540061,-14.0388,18.03408,1.401432,1.21411,-2.885497,-21.2048,-9.067223,-13.24606,-13.23246,-23.43368,-23.03007,-21.43024,-19.9088,-13.77964,-16.67896,9.297715,-14.36852,-11.97939,-11.89586,-15.62286,-25.06912,-30.27272,-32.28843,-31.63183,-43.22233,-2.184457,-8.463709,-3.887832,-5.573263,-0.6262972,-11.23776,-12.84694,-6.765046,-5.757505,-8.74816,-5.085505,1.204718,-11.06396,-10.50183,9.28929,-4.591964,-4.223693,-16.29374,-15.28272,-9.938284,-17.64718,-14.67131,-17.07602,-36.12577,-9.587561,-30.91574,-11.3931,-14.22653,-28.79274,-2.708984,-16.7984,-14.94411,-19.42879,-9.040846,-23.42319
4854546.875,enter,-12.40469,6.241438,-1.21719,-11.061,-27.05774,-12.44796,-16.4137,-14.04024,-4.154789,-21.93412,28.18797,-11.82612,-15.5024,-4.283608,-16.13096,-7.983004,5.970762,-7.786229,-6.800476,-12.83056,-11.73797,-14.65474,-9.360111,-14.73431,-9.105137,-4.965642,-12.26535,-5.991814,-12.27076,-6.028249,-12.09371,-6.054675,-7.887793,-5.181041,-23.982,-4.266627,-15.18862,-10.69407,-8.060237,-21.79537,4.340857,-10.7919,-5.809746,-20.3803,-22.0638,-15.92204,-12.79591,-8.354846,-1.788864,-14.85167,-7.385724,-17.31985,12.21125,-11.7436,-2.208175,-5.964499,-1.651055,-9.553802,6.871053,-15.63664,3.346553,20.15359,6.529513,-1.820883,8.941413,17.76877,15.53982,-1.102693,-10.96845,23.30009,21.53217,-9.088443,-8.421986,-7.173591,-5.005628,32.42756,-17.53863,-21.4368,-11.90184,-7.275125,-21.87237,-20.24617,-15.12721,-25.0092,-17.34199,-14.31404,-16.08097,-19.97437,-14.36983,-8.404842,-28.01192,-10.92963,-17.21144,8.482499,-0.8944308,-9.153332,-19.82385,-7.474714,-12.27675,0.2397062,-1.706032,-3.125439,18.10237,-5.829589,6.542308,-2.453941,-3.438009,-5.830662,-5.315387,2.298033,-5.711917,-6.628082,-5.108897,-7.749795,-14.50295,-15.79424,-4.642414,-11.4203,-13.20401,-13.55984,-10.52315,-19.67168,-12.9842,-13.55746,-14.21538,-17.39548,-13.8548,-16.10863,-18.89598,-16.18767,-4.164912,6.220615,-20.34562,-24.58603,-32.9584,-10.39388,-22.07285,-22.04698,-11.39527,-25.44436,-33.29916,-21.64926,-13.46719,-5.452379,-10.31694,-20.60439,-18.80675,-20.02164,-15.10195,-19.14524,-11.34831,-16.02712,15.03169,-4.100597,-6.495633,-5.00303,-20.20515,-4.385813,-6.006926,-5.887917,-21.51896,-15.85495,-19.29268,-16.29754,-9.139808,-13.28129,14.61907,-6.499108,-13.62445,-8.732164,-14.95492,-20.30807,-26.706,-38.51602,-26.21744,-33.99724,3.640163,-10.52762,-5.172719,-8.033372,-3.722309,-7.892122,-20.52607,-8.902038,-6.963109,-10.7003,-4.292482,-0.4075661,-15.32438,-17.43235,3.566123,-7.715595,-8.720675,-10.92459,-12.14953,-13.9124,-13.50095,-8.069469,-12.05415,-25.0511,-14.63303,-22.89007,-7.966298,-10.37572,-23.56866,-8.707937,-12.62805,-8.5642,-7.35749,-11.72626,-24.92603
5027546.875,sad,-26.91218,-7.654579,-9.601529,-18.32257,-20.74493,-12.33652,-12.50173,-20.44936,-9.081121,-14.96503,28.08398,-5.500859,-20.77173,-8.326603,-19.97074,-12.3477,17.66762,-13.9738,-10.16269,-18.32521,-3.56723,-15.44262,-7.47346,-17.32648,-10.1553,-6.303051,-8.205006,0.6404415,-5.068272,2.159056,-7.980515,4.523063,2.404964,4.643194,-17.98614,4.481894,2.604874,1.346191,1.180552,-12.35261,8.262207,6.727992,1.324771,-7.889435,-15.08116,-8.079815,-5.083584,0.1365611,4.638248,-10.15779,-13.14328,-20.23536,14.70824,-9.04776,-4.407794,-8.804448,-1.924247,-13.55913,1.785954,-11.40724,-2.354296,16.57555,3.977184,-4.801114,2.077061,15.38345,8.747015,-8.390943,-12.99635,19.69179,13.78903,-13.17201,-14.57173,-11.57331,-11.00948,27.57364,-16.15577,-15.61758,-18.84197,-13.22495,-17.41356,-15.38392,-16.043,-20.36078,-19.77801,-17.44972,-19.23391,-29.48991,-15.44776,-12.86288,-31.71737,-17.91307,-14.03498,13.46525,0.4048234,-13.00113,-20.04613,-14.83168,-20.31706,-11.81063,-12.36318,-13.23722,13.28329,-10.2456,6.098287,-6.066801,-5.010614,-7.566952,-11.5686,-2.122993,-12.20194,-13.33696,-11.72104,-13.17798,-24.99617,-26.30357,-18.14281,-23.22624,-25.14829,-24.92525,-24.68956,-29.76064,-25.20204,-24.1749,-23.88117,-25.89991,-22.11042,-26.00884,-26.56044,-29.62407,-5.083431,14.91841,-17.90499,-18.58744,-20.10446,-4.335156,-18.08109,-16.50787,-2.559771,-14.9949,-29.21841,-11.56275,-7.961745,-3.481734,-10.07015,-13.37012,-14.77295,-15.45438,-6.665385,-19.66944,-8.155862,-15.34291,14.01991,-0.6135176,5.253996,-0.1060613,-13.06068,-2.788845,-4.672734,-7.071943,-26.81896,-29.88817,-25.14903,-24.27872,-22.42633,-20.85984,7.422451,-12.86851,-21.6839,-13.16158,-22.10712,-29.49945,-37.67384,-48.21929,-36.992,-39.80125,-1.396105,-18.87106,-15.09018,-10.05369,-4.612018,-17.22961,-24.39065,-16.35152,-10.42178,-13.50238,-13.8265,-7.99032,-22.38648,-23.91664,-3.671191,-18.48538,-17.54895,-17.82912,-21.81847,-20.5652,-19.74571,-15.2766,-17.55997,-40.93767,-19.57057,-37.30802,-11.86635,-23.30624,-39.90334,-20.31613,-26.44335,-21.2813,-25.61877,-23.50319,-28.19197
5083808.59375,exit,-27.9416,-4.944142,-13.28074,-18.22856,-20.61167,-15.70667,-16.93339,-25.00352,-11.88899,-22.1574,24.31348,-13.16292,-15.48353,-5.304949,-19.20852,-21.69974,0.8476503,-13.98117,-9.280913,-37.46342,-9.739112,-12.56271,-6.975401,-11.12021,-7.79421,-3.281377,-7.614945,-2.996885,-7.38577,1.026896,-7.769835,0.5375521,0.7364654,2.53702,-19.42235,2.662912,-5.90567,-4.365931,-2.644111,-13.59275,6.515299,-4.474864,0.6703852,-15.74407,-21.75187,-10.25841,-10.81995,-9.699062,-2.895518,-11.37018,-2.902591,-16.60413,17.57258,-12.28177,-6.37675,-9.79777,-6.536055,-2.589519,11.83858,-9.242924,8.705562,22.46219,0.7810471,-3.6636,14.38914,20.94797,17.33573,-2.708661,-7.501708,26.33922,22.18212,-1.6364,-2.593906,-0.777011,-0.1511822,37.42065,-14.31068,-15.78742,-14.61058,-12.7329,-15.19618,-17.43752,-16.40191,-19.13597,-17.66759,-14.94084,-13.97205,-22.17302,-9.951853,-4.121154,-25.10511,-10.72681,-19.77248,7.42007,3.536779,-13.78134,-17.48872,-3.281085,-6.336726,0.6443272,1.996767,0.5892444,15.30321,-8.87368,7.185844,-0.4754438,-1.627711,-2.174387,-3.296092,3.463829,-4.298034,-5.126193,-4.159883,-6.547276,-13.55154,-16.98997,-8.30869,-10.32289,-12.86522,-10.14759,-10.52828,-18.08484,-16.26101,-13.35592,-15.72808,-15.14073,-13.68244,-16.45665,-17.39684,-20.76228,-13.43364,12.03485,-20.39117,-21.11666,-31.70157,-11.57906,-27.04495,-26.33327,-10.44333,-17.84285,-29.87299,-15.36443,-9.55241,-8.304972,-16.74466,-23.59415,-21.15235,-17.90007,-9.222622,-16.95418,-10.40339,-19.64634,14.0471,-0.2762834,3.967774,-2.341801,-21.86923,-7.399658,-7.846413,-10.31453,-16.47619,-17.50472,-18.2367,-20.72145,-4.658908,-8.861322,15.3572,-9.322255,-4.069834,-1.345616,-9.829446,-18.66816,-14.42478,-35.63041,-23.9631,-29.64952,6.364256,-12.60956,-12.43038,-11.74989,-6.539274,-5.16821,-17.182,-10.19137,-4.405416,-7.634372,-5.76533,-1.277594,-13.27723,-14.55257,7.990207,-7.981068,-14.90907,-11.81,-11.36188,-15.17508,-16.56726,-6.766218,-14.89954,-33.08689,-19.08513,-30.87949,-8.281695,-10.92643,-28.21534,2.756315,8.710005,16.90545,-6.288363,-22.2546,-14.98754
5141425.78125,enter,-23.20142,-2.953109,-9.032364,-17.23108,-19.89765,-15.23649,-18.711,-19.69074,-11.39608,-28.3507,19.9494,-15.2923,-14.79944,-16.57866,-17.32061,-20.65164,1.826085,-14.10891,-6.634041,-26.13861,-9.042504,-16.59234,-9.709662,-13.82943,-7.325074,-5.891878,-14.78141,-7.075958,-10.64544,1.132,-16.42984,-1.082506,0.3292731,-12.02869,-28.24855,-3.930179,-10.61051,-5.269515,-1.323123,-16.65672,-2.025372,-13.0596,-6.999798,-12.99353,-19.9527,-9.64571,-9.316053,-7.058443,3.849267,-8.595438,-2.58674,-6.606807,27.21241,-1.868388,9.818597,3.5594,4.199916,-5.99664,9.500168,1.180729,8.300234,28.58089,17.12289,8.485442,14.06175,27.52122,21.11916,4.429218,-3.326917,32.30341,27.00321,-4.346206,-3.611005,-2.291465,-2.369046,36.03356,-15.64474,-10.08538,-12.73641,-8.451274,-19.39572,-7.786706,-17.8885,-18.69392,-15.24361,-14.11087,-19.32046,-24.13186,-14.92789,-13.24205,-28.46548,-14.19861,-16.6084,-3.106337,-2.53441,-13.85133,-23.74492,-14.24786,-17.25187,-5.284615,-8.708886,-9.752875,24.11428,-5.068044,12.8224,-0.5487809,0.8843906,-3.806486,-2.502735,2.654082,-3.283918,-4.536728,-2.824392,-5.114087,-20.14957,-21.10146,-13.50197,-19.79506,-19.89003,-19.72687,-19.35334,-26.37494,-20.00811,-19.49688,-19.18556,-19.59869,-18.25245,-19.95105,-21.07706,-22.2897,-2.619139,3.675517,-28.03685,-22.10055,-23.99564,-9.472697,-21.36836,-16.30142,-5.213156,-17.97157,-28.0146,-11.90308,-5.665829,1.362515,-3.992744,-11.99964,-7.381127,-13.58064,-3.363483,-13.48064,-14.23646,-23.76396,11.29628,5.231437,8.030964,7.900352,-11.7896,3.013696,-0.7791213,4.261999,-24.79415,-23.89954,-19.19509,-21.48668,-14.85959,-11.45227,14.29639,-9.363885,-15.88623,-9.013109,-16.24339,-20.23506,-30.67187,-33.48812,-24.10241,-38.17146,0.8425586,-9.555525,-4.133926,-6.459297,4.295608,-4.855497,-18.27478,-12.42436,-8.209448,-10.97682,-6.537744,-5.309971,-16.63699,-19.25409,0.3329087,-11.70098,-13.76881,-15.79788,-17.17043,-19.88073,-19.57802,-14.38053,-18.83875,-36.9681,-18.33943,-34.77064,-14.05466,-19.41264,-35.91279,17.88142,-20.49364,-19.64718,-22.29134,-21.8862,-24.47209
5204667.96875,compassion,-18.9055,-6.658649,-13.74638,-17.73059,-24.98079,-19.58141,-23.61323,-20.8041,-9.089729,-31.42773,19.35607,-10.27769,-15.04834,-16.53054,-15.52954,-11.14062,6.978857,-13.47916,-5.537745,-10.43594,-22.31983,-20.10728,-12.55875,-18.19808,-12.90478,-8.29908,-14.64532,-6.223134,-11.37865,-3.86195,-13.43515,-4.282026,-6.641041,-6.425053,-25.79432,-5.496945,-12.28278,-12.41024,-10.40361,-26.13296,2.617567,-11.1973,-9.4435,-20.76061,-25.59613,-18.59979,-15.46906,-11.66037,-10.77423,-20.47552,-7.683988,-25.2548,6.82458,-17.72174,-9.936295,-17.0998,-13.88665,-11.40233,3.50745,-19.62374,2.6546,15.95006,-1.71419,-12.20591,7.602479,14.41019,8.367194,-14.16179,-11.57987,19.37861,14.38196,-11.60012,-9.144594,-9.607319,-8.279361,30.18931,-22.08286,-20.00886,-20.11318,-13.2776,-21.27849,-26.85028,-24.71565,-23.16532,-22.50434,-23.59319,-23.94434,-26.0552,-19.7743,-18.29219,-32.05714,-16.60615,-28.83017,5.389442,-13.04355,-16.91555,-29.96055,-18.61844,-24.73667,-10.72426,-14.94168,-16.04829,3.708017,-19.62235,-5.388582,-11.57467,-9.759303,-12.1664,-9.994582,-6.867516,-11.78513,-12.37468,-10.57147,-12.63022,-30.33532,-32.79339,-21.70774,-27.64338,-34.7243,-27.55142,-30.59447,-41.3709,-34.9122,-35.11494,-31.51264,-38.1525,-37.71381,-33.01584,-39.75587,-43.84857,-19.33525,10.08772,-25.30376,-30.31623,-35.46628,-16.69735,-30.18861,-29.28223,-15.17867,-24.33,-34.90538,-23.41196,-16.35453,-14.86339,-20.93239,-27.01706,-24.50797,-29.25388,-20.18032,-29.70157,-16.35222,-19.3605,11.2173,-4.811729,-11.05542,-10.16818,-25.66493,-14.17505,-13.59834,-17.42857,-26.40363,-33.33625,-23.14541,-21.11138,-25.35725,-23.50175,5.503847,-12.91957,-27.89312,-13.23113,-23.45141,-26.78462,-32.31528,-39.80845,-26.17513,-32.67033,-0.2949884,-3.975191,-12.44235,-5.733993,-16.2059,-8.862759,-23.27472,-16.25727,-13.16462,-15.72937,-11.3092,-8.42829,-20.172,-21.36327,0.5948378,-9.067973,-17.04978,-16.25776,-19.55707,-18.57798,-10.48305,-15.71832,-9.12051,-38.28033,-21.0661,-36.28471,-13.24937,-15.25773,-31.49477,-23.56957,-24.13099,-20.33938,-22.75937,-16.73773,-23.1051
