Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A15,A16,A17,A18,A22,A23,A27,A28,A29,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C8,C9,C11,C12,C14,C15,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C31,C32,D1,D2,D3,D4,D5,D6,D7,D10,D11,D13,D15,D17,D18,D19,D20,D24,D25,D29,D30,D31,D32,E1,E2,E4,E5,E6,E8,E9,E10,E11,E12,E13,E14,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F19,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G12,G14,G16,G17,G18,G20,G22,G24,G25,G26,G27,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H22,H23,H24,EXG1,EXG2,EXG3
4894250,enter,-39.33333,-40.2757,-33.80551,-17.51193,-19.74984,-32.99432,-50.60124,-36.32345,-52.02922,-54.82069,-48.38938,-63.67477,-40.66343,-57.28718,-62.54967,-45.23092,-37.3232,-72.73286,-71.3847,-19.40438,-21.52216,-21.21028,-24.87825,-19.0262,-17.5562,-21.35991,-21.25771,-9.518672,-32.76653,-29.77801,-23.68274,-42.06731,-32.05936,-32.55708,-27.43904,-31.72707,-27.05171,-24.75137,-27.10065,-28.68128,-30.6553,-21.43889,-30.91409,-29.286,-45.24454,-30.96327,-21.14309,-31.22482,-35.46476,-34.90088,-23.55388,-40.40449,-44.00302,-35.63134,-37.02144,-45.13724,-39.77073,-36.88774,-32.76762,-26.72963,-31.34652,-30.55474,-40.34261,-36.61548,-37.14483,-33.83822,-31.85393,-39.38763,-48.56875,-34.64464,-41.90352,-52.18337,-32.97911,-27.77512,-30.27484,-26.0105,-47.92778,-23.81605,-28.04474,-36.60683,-26.36346,-39.25608,-3.564107,-29.0691,-41.00871,-46.41251,-28.79094,-22.36775,-40.68093,-43.61778,-57.45351,-43.97671,-43.45848,-42.95701,-29.22256,-31.97996,-39.53357,-31.22265,-19.38,-16.82223,-55.72008,-37.64578,-50.89591,-49.12567,-44.4614,-47.60299,-42.21696,-51.95879,-57.55954,-51.48425,-50.76322,-53.59135,-54.4814,-54.09488,-45.4652,-58.82469,-53.95353,-57.69266,-54.15956,-47.86334,-35.08655,-29.44355,-42.96429,-41.29251,-32.47245,-38.78931,-36.80904,-27.22387,-38.05408,-34.31805,-34.52178,-30.67003,-24.63442,-31.81234,-30.67865,-40.16877,-43.80722,-46.09909,-45.32711,-44.30626,-32.58715,-44.22985,-34.09806,-36.04226,-35.33718,-36.51307,-48.42702,-51.01445,-60.29813,-62.85583,-38.48968,-46.35599,-44.55873,-42.73211,-46.76645,-50.43109,-49.30923,-43.74022,-52.00898,-51.19038,-46.37457,-31.58072,-55.5016,-52.73738,-43.02943,-44.25055,-45.21315,-33.38177,-38.55622,-45.67018,-28.04007,-11.08865,-15.38958,-11.44323,-23.8073,-11.91584,-6.445076,-21.01236,-34.61119,-25.70399,-34.05966,-43.91049,-39.56541,-18.61058,-24.41616,-40.88082,-27.54527,-45.33545,-17.1912,-46.13349,-36.3778,-50.49012,-52.85463,-41.89829,-61.06734,-67.04775
5024234.375,sad,-5.528093,-14.28431,-11.84155,-0.04151738,2.771916,4.002049,22.0314,20.79883,-8.948911,-5.510903,18.04692,-9.502258,10.61774,-3.551954,-4.218048,15.84312,18.79051,-5.690789,4.80373,-2.064534,-5.043788,-9.91925,-13.63279,-8.373713,8.655271,-1.401239,-4.838655,9.455098,-17.48991,1.215126,-2.96568,4.781883,9.017232,-2.475597,2.633768,-7.390985,-4.755511,24.05797,15.39484,7.912336,4.355873,7.990796,-9.898744,22.51929,6.408626,6.103815,10.0605,-5.835701,-4.496634,20.60203,24.69008,8.913468,11.21359,1.650593,-5.735166,-12.19017,6.214343,4.018651,7.485881,-2.759598,9.575368,9.016672,-5.895439,-0.02529846,-7.288943,7.148673,7.464092,-4.964191,-11.47526,-4.519755,1.360309,-17.83052,11.25945,-11.76806,-16.34677,-17.51233,-35.27887,-2.871967,-14.38129,-22.84893,-16.39027,-37.9513,5.258113,-21.37296,-41.01995,-61.02699,-13.4064,-12.81393,-44.12265,-48.49844,-52.23414,-32.45666,-31.98981,-31.87893,-0.09756414,-6.248511,-2.213771,1.150242,5.373657,7.551884,-32.54764,-8.950379,-24.92365,-18.50688,-9.907553,-25.52825,-32.63193,-31.52149,-33.88412,-38.32183,-24.49082,-31.86852,-23.93536,-30.49219,-16.80402,-23.82741,-17.14755,-25.07928,-21.10208,-23.23461,-6.824735,-3.112962,9.374852,9.306057,9.989585,2.285594,-1.280585,-0.6434076,-11.34582,-12.35243,-16.71887,-13.58264,-8.533329,-10.86799,-0.6575243,-4.698381,-0.3186522,-1.648381,16.14051,10.67991,11.07115,3.054519,3.659953,-8.376121,-11.96529,0.0604754,-8.125237,-9.832707,-17.3096,-10.95818,-10.35603,-10.1581,-7.370668,-5.524721,-15.13373,-16.72542,-14.79662,-8.528232,-22.93681,-13.92028,7.184264,4.193022,9.077916,11.15737,8.318635,7.430074,7.818578,2.218951,-8.744602,-14.78505,-24.38124,-6.213643,-9.580783,-0.7168222,-8.450906,-1.340803,-0.7083387,-17.03548,-35.56011,-23.96231,-40.61828,-44.52067,-33.81715,-11.21298,-12.09736,-31.4095,-15.02875,-29.14038,-4.492803,-48.31404,-31.45096,-57.07836,-60.44179,-39.06582,-30.39651,-31.64268
5036800.78125,sad,-27.3825,-30.96835,-11.27644,5.003951,15.99306,4.783191,-25.98577,-9.302212,-30.79058,-22.10759,-16.79226,-26.98028,-0.0003867149,-22.90851,-22.76581,9.762449,7.328341,-20.26772,-5.245934,8.22959,3.963644,1.031183,-3.250684,0.1402956,18.25402,6.31527,5.564725,18.43902,-10.4487,9.382825,6.26216,3.742767,10.58278,4.226672,2.885468,-4.407551,-1.403806,18.52742,11.83816,7.51223,-0.4855733,7.537691,-7.20682,7.144351,-2.526259,4.79072,3.649364,-4.778009,-5.699586,11.28665,7.687976,-2.0437,2.024613,-8.013391,-15.05768,-7.460451,-2.884073,-10.88758,0.8808585,-4.03431,-5.473277,-4.589727,-10.42886,-7.00077,-8.384257,2.603277,0.4536744,-10.31224,-17.44279,-5.24243,-5.981687,-13.7073,2.457635,-6.755731,-8.103813,-9.461171,-30.2158,-2.205671,-7.824466,-14.98594,-8.078661,-17.26026,-1.288205,-13.43801,-17.61822,-32.9844,-14.19317,-6.388742,-14.40776,-21.55732,-24.58457,-17.87445,-16.97515,-16.02691,-11.76182,-12.43128,-16.41592,-7.714274,-5.673092,6.965885,-35.03835,-11.20051,-22.26221,-19.7319,-9.559318,-26.96241,-9.924141,-20.31677,-24.44867,-22.46038,-21.45645,-20.6816,-16.18481,-18.42844,-12.81565,-18.90912,-15.25486,-24.89259,-15.23022,-17.60547,-12.71634,-12.06458,5.135372,0.603129,0.278535,-3.872263,0.443416,-1.076213,-15.81962,-9.889481,-4.713746,-9.612416,-3.752043,-11.94129,-6.047852,-12.98178,-6.707785,-8.339845,7.999723,3.36732,3.817589,-6.669702,-1.324327,-14.57318,-15.5659,-10.98205,-23.21582,-26.61192,-30.70686,-21.111,-15.94096,-16.91051,-16.50771,-11.161,-22.96696,-25.84398,-24.33262,-17.93442,-33.13247,-17.70861,-3.726647,-0.4289114,-0.9757828,0.7614869,-2.901878,-2.455616,-4.300718,-0.8856641,-11.04862,-17.61791,-14.5157,2.403542,-5.007614,9.092986,-4.368305,3.477673,3.126868,-8.060321,-21.056,-17.73951,-26.68014,-37.72399,-32.56588,-9.650017,-11.96715,-35.22216,-20.82461,-39.17681,-12.68208,-47.71918,-29.7845,-41.26548,-42.94614,-7.674515,-25.85446,-30.64313
5038800.78125,exit,-3.8541,-8.119151,-4.103674,6.677474,12.93177,-1.888327,-12.4774,12.00214,-8.097152,-23.94209,-7.543056,-16.97731,8.460939,-21.333,-13.62328,5.671798,5.342385,-11.49581,-9.997488,4.616386,-5.852861,-11.06879,-18.09501,-8.408841,6.760728,-8.679236,-7.590266,4.514879,-23.95896,-2.47567,-12.20252,-6.563141,-4.082806,-15.36183,-12.0326,-18.25905,-16.29552,8.346706,-4.855039,-8.84527,-12.23843,-5.992045,-19.9371,-10.84428,-16.75026,-11.99797,-4.624364,-14.53841,4.798353,-2.667035,3.592284,-16.37556,-3.356956,-8.774856,-12.5269,-15.33362,-11.95746,-3.296288,2.012418,-8.540491,2.326528,-0.4803258,-7.942554,-4.971461,0.853971,2.547347,0.5217257,-10.62888,-13.99322,3.441165,-2.610622,-21.90027,7.170935,-18.75887,-21.5433,-16.9928,-32.43733,-7.709867,-18.89425,-29.81034,-14.58185,-28.00782,-9.160686,-15.74904,-25.00211,-38.81571,-9.691792,-5.797471,-29.20571,-25.51896,-44.06418,-33.15014,-33.07653,-31.98567,-3.429613,-8.513216,-11.84164,-3.869249,-6.363089,4.852469,-21.0396,-17.79829,-37.56089,-32.12113,-27.55039,-38.95019,-29.81226,-39.61068,-40.46875,-39.58058,-39.9132,-44.86315,-43.32085,-41.0682,-39.91425,-50.34464,-40.97053,-48.20325,-48.91704,-53.24873,-9.858342,-5.311432,-5.509443,-13.22495,-13.12319,-11.24062,-14.25088,-9.356303,-22.27803,-22.06761,-20.4319,-8.125845,-12.52861,-15.98106,-10.86467,-16.03007,-19.25207,-23.67024,-0.05295182,-6.96313,-9.60075,-15.34103,-13.588,-16.48495,-17.23466,-10.28601,-27.93142,-31.90312,-32.14051,-21.95767,-29.31027,-22.05964,-13.76046,-13.59253,-33.46062,-33.81003,-22.90539,-18.10555,-23.6771,-20.27507,-8.010184,2.780394,-3.730465,-1.841564,-2.628998,-2.498275,-4.362857,1.898068,-1.247787,-6.841136,-22.629,-4.876465,-8.960623,3.454185,-5.76462,1.708041,4.793597,-12.78927,-24.37774,-11.85434,-23.9723,-27.41756,-20.92201,-3.614989,-6.82504,-20.79832,-4.188727,-12.80564,6.101265,-27.25548,-18.25395,-32.64645,-35.36793,-52.93402,-58.91602,-47.73361
5096355.46875,enter,21.80014,21.26376,28.46529,38.31747,39.65612,30.59126,16.34689,41.00058,23.75992,15.29607,27.92513,15.37749,41.15313,15.49668,17.98837,27.3315,41.8495,13.88863,18.16958,34.38651,28.19039,27.61861,18.06525,27.53655,37.95474,26.52433,25.9202,41.26495,12.59162,32.07957,25.48155,22.61181,28.41223,22.72464,24.06501,18.0645,19.27633,37.0485,29.88984,27.62026,21.92267,29.32725,16.17992,19.58917,20.16549,21.74598,28.69418,18.06051,27.30179,32.44267,31.29966,16.30303,18.96148,17.96748,16.89091,17.36606,18.21372,16.898,29.18752,28.08984,22.88627,30.2312,30.91294,26.20126,25.04659,32.26129,31.49919,25.03261,27.68703,28.36973,29.47739,10.79495,38.54102,18.01353,16.30552,20.937,12.21406,23.51912,16.81421,22.19086,19.05662,9.519125,21.06592,17.60675,15.9669,5.288954,14.85991,23.16478,15.52784,20.36647,6.955054,14.74071,15.09321,15.60068,20.84386,17.49254,23.54108,21.37391,32.65424,27.1175,9.748039,18.98823,8.612843,18.18877,22.68249,30.8706,19.11579,14.20823,11.50723,8.824601,19.62778,10.96475,17.61551,17.54566,25.19389,17.26828,25.98757,12.4196,19.47032,23.10547,12.31171,20.1008,25.99677,22.83676,22.40706,15.42686,18.93534,24.34199,12.30812,12.88064,10.48762,18.83515,16.57797,11.81198,20.74067,11.38027,9.197527,11.14328,27.64073,24.15343,22.98831,15.1616,19.36198,12.09172,10.4426,17.12121,14.72269,15.48529,7.758154,14.21,24.46196,19.22627,27.91965,28.07702,16.25516,18.15495,19.70967,25.46951,6.783577,24.39866,21.86913,34.47146,24.0211,26.46396,26.01639,26.11408,24.28705,33.75994,18.91427,12.78357,17.11908,32.08356,28.66856,37.79207,25.04261,39.66095,44.50676,28.50939,15.07108,25.17736,20.82411,14.14826,20.03789,33.53672,27.51811,17.28028,28.44863,22.40878,42.8954,12.49281,22.82066,13.40035,10.82892,12.3172,0.4902783,13.92101
5128730.46875,compassion,18.89624,19.08737,26.42178,39.97622,50.01771,35.09689,24.77994,45.14779,20.45543,23.12774,36.19292,13.1152,36.25396,28.38299,26.63221,45.79507,52.67535,25.02113,23.60653,47.75496,34.14682,30.61783,27.49897,33.64848,46.02683,33.33133,30.38357,46.31226,21.39016,37.48799,32.48795,29.74282,34.63092,27.986,33.0108,27.78499,33.37711,43.79236,31.76232,30.36174,31.43675,38.54661,28.76735,33.08138,24.15346,29.34202,39.92493,28.45301,39.29174,37.76029,38.74901,24.19889,27.20969,25.59078,22.72089,31.65353,31.69283,26.45542,38.77638,39.56724,32.15968,37.00795,32.15083,37.40442,36.02241,42.18245,41.46539,31.09743,24.95473,38.67945,32.39214,23.6535,42.42281,31.72584,27.62145,30.80627,13.16653,37.15698,32.65348,24.53693,34.23608,23.09469,45.5828,34.22281,31.28624,14.30445,26.57091,33.79365,29.17577,26.59211,14.71878,28.88119,29.37826,29.55914,26.67781,26.525,25.3287,29.99926,37.97761,41.32233,27.99967,29.95226,19.56774,20.60217,30.26499,29.95266,34.52688,25.00297,23.51406,22.59338,27.67601,23.79058,26.87396,27.75084,35.40681,23.85276,25.53385,16.16175,30.2267,27.44543,23.66647,27.97266,32.39563,26.49969,25.14438,28.72831,25.84893,30.58018,20.17624,29.50037,30.22429,22.55538,32.40546,26.43692,31.75191,20.0536,21.00638,19.41461,34.46593,29.24272,23.16911,23.22813,31.31166,22.75784,21.25493,23.81124,21.52923,22.56976,18.24493,24.3321,26.81198,29.02698,34.44918,34.20363,19.87564,20.58991,27.94182,27.16382,16.34912,29.4587,28.65222,47.65491,33.27597,34.88665,31.16431,29.99692,29.95848,47.29969,32.39817,26.55076,20.9649,34.56762,27.23708,41.30333,30.13105,38.30169,44.19435,28.52512,19.74198,25.85853,18.77696,11.31926,14.71405,31.52306,27.61398,11.44245,26.47068,13.95037,33.90902,11.24825,17.55922,9.988914,7.050289,30.36443,13.01651,13.09061
5155281.25,compassion,14.44732,5.246762,5.73649,19.6994,24.37568,15.33712,19.66723,35.75337,12.75023,2.448959,19.59835,8.078193,21.48689,2.643411,7.135294,25.26017,30.26093,5.41061,6.411002,18.57251,6.411957,-0.06411655,-5.491245,1.738987,20.85311,8.875065,4.200526,18.9116,-11.80017,15.75945,5.399146,12.29442,17.93917,3.700293,3.950897,-4.548913,-3.313245,29.30326,15.47917,12.1438,2.281269,6.669114,-8.316488,12.18655,7.52753,9.665248,8.913673,-3.092269,8.437917,29.8647,34.75654,11.56715,16.27099,5.216962,-0.6190328,-2.927333,23.13857,10.39339,15.89246,19.49941,15.94172,12.06406,4.477622,9.812343,7.183121,16.19328,12.17715,3.404756,-3.549904,10.15229,9.529011,-10.23895,18.9009,-3.58243,-7.075211,-6.594383,-20.14969,0.3169856,-5.916653,-12.06165,-9.08762,-12.54148,5.631966,-3.866197,-8.96777,-24.73516,-3.362948,6.297867,-17.13988,-16.83037,-27.55862,-16.25015,-15.77014,-14.96751,3.878663,-3.220923,2.497336,16.88486,7.567002,18.20623,-8.266098,-3.778116,-13.44424,-4.933179,-1.302712,-8.982162,-8.626698,-13.82322,-21.11349,-21.8123,-12.60159,-16.31169,-11.24394,-11.73132,-4.551853,-13.96499,-7.273448,-20.80887,-11.59671,-7.302615,0.95819,2.402723,19.80318,10.53842,10.56455,6.718176,1.520196,5.4754,-12.06795,-11.67777,-14.82768,-5.872824,-6.635431,-7.131146,2.161384,0.4904562,1.042634,2.071738,17.89123,15.68324,19.33123,4.848063,3.767109,-1.257911,-8.97895,3.318064,-2.648622,-5.629813,-6.055603,-5.769612,0.5088099,-0.3949307,3.379362,8.2832,-7.05391,-10.71549,-5.123263,-0.4292195,-16.34849,-4.594322,16.44342,17.77646,18.66342,19.95322,16.32765,15.62487,15.03086,17.44852,4.141689,-1.62772,-12.11238,2.338599,-1.844901,10.9356,0.8392584,11.92521,12.28196,-4.401761,-18.30042,-9.453805,-14.03497,-23.10539,-14.64392,3.477676,0.9629502,-13.20995,1.444041,-9.721485,17.35578,-24.01707,-12.16904,-25.2641,-30.19852,-28.66239,-28.15518,-26.22601
5174265.625,compassion,-28.60269,-19.81421,-12.59363,-1.100609,6.047627,-4.457306,-18.67637,-0.5207332,-21.75241,-20.20286,-8.749663,-27.9025,-1.361794,-17.52157,-19.79947,0.8524165,10.24595,-22.00577,-15.40268,0.05338591,-7.132486,-6.99331,-12.6034,-1.992293,5.523207,-3.750107,-3.816598,7.73728,-18.1966,-2.640245,-5.879436,-8.148274,-1.333133,-3.869569,-4.862663,-11.36262,-8.31742,9.121893,2.657181,-0.9597541,-5.22105,1.233512,-12.4233,-2.105007,-9.416193,-2.209849,3.293561,-9.171215,1.459461,6.007508,6.833616,-7.186413,-4.821389,-6.513654,-13.7237,-10.80024,-2.607819,-4.417207,3.213319,0.8471492,1.285524,-2.927162,-10.20945,-6.420905,-1.177234,4.66391,2.323535,-7.920526,-14.63125,1.528226,-2.56794,-16.90866,7.330153,-12.70432,-12.78684,-7.325191,-22.19701,-5.427812,-12.66211,-18.19344,-10.39347,-23.01232,-1.494821,-13.45517,-15.5795,-33.34167,-11.93262,-3.293729,-16.69714,-17.05792,-26.41097,-18.21084,-17.11934,-17.36862,-8.542721,-9.705779,-10.81539,-4.444327,-3.608876,12.79562,-16.10326,-5.374057,-18.419,-23.21432,-14.89003,-17.10354,-16.26667,-20.7705,-21.50157,-23.48702,-18.99264,-20.69257,-16.646,-17.72645,-11.21782,-19.13992,-16.36544,-15.20823,-15.62118,-17.5513,-14.15358,-8.738985,-5.591093,-7.051795,-3.271136,-7.111715,-4.641716,-0.04640874,-18.37466,-14.81963,-21.34234,-13.3974,-8.034543,-13.86283,-4.827568,-8.100978,-5.499315,-14.58443,-4.28103,-6.682998,-8.211274,-9.192984,-9.662551,-14.4506,-12.05054,-8.697052,-18.58539,-21.73167,-24.69004,-19.825,-9.824471,-5.670716,-6.947589,-3.119397,-15.06533,-16.85876,-16.39797,-11.74819,-24.59179,-8.60831,-5.232108,8.994503,-4.340209,-1.566926,-4.84459,-4.605018,-5.802263,8.997128,-2.367677,-6.779203,-15.85414,-3.033995,-6.922499,2.801352,-10.64387,0.7705106,7.264532,-9.166354,-20.53661,-13.09171,-19.6909,-25.30806,-23.37496,-6.256403,-10.10951,-24.00924,-11.64018,-23.48531,-2.154306,-27.12437,-20.91948,-28.74784,-34.00767,-15.33479,-30.64846,-23.2381
5191886.71875,compassion,-22.08176,-20.71679,-14.86428,0.8457248,7.862799,1.930282,-14.72208,4.148192,-21.61592,-12.38976,-5.59413,-25.07599,0.1432545,-15.30714,-17.91171,6.260525,14.58193,-15.02241,-5.797663,3.088602,-7.241427,-10.76987,-16.77184,-8.468954,4.432317,-3.602102,-7.37073,7.280248,-20.11477,0.6551794,-7.95564,-3.288635,0.4089664,-6.82004,-4.467892,-11.90536,-7.514219,17.49552,5.389065,0.8015325,-5.071881,1.49676,-9.134959,6.253898,-1.906422,-0.8327903,6.199409,-3.495256,11.71533,21.32562,28.47159,9.247397,8.761224,7.660554,1.762586,-10.19782,18.63501,8.44753,23.69577,26.68794,14.43326,21.54881,15.89967,12.59929,8.078078,25.70083,16.08581,3.696823,-3.278111,10.12705,10.19778,-17.04402,20.75957,-13.44817,-14.83998,-11.69689,-30.74205,-1.161445,-11.60464,-19.20663,-8.948163,-13.18917,9.426498,-5.923653,-11.40362,-31.90941,-4.040061,7.801906,-9.144589,-13.81794,-15.96616,-9.866013,-9.527396,-9.512479,5.55688,1.19513,0.9244186,5.10062,8.159755,13.23022,-9.836177,-7.832998,-13.48615,-11.20051,-4.817138,-6.391446,-9.125184,-12.81318,-16.63944,-15.14883,-9.421435,-17.75824,-11.20799,-7.33494,-1.777599,-13.11089,-8.872791,-14.18378,-10.26522,-11.79195,3.476879,1.447136,4.824857,0.6347731,-1.847041,-5.618438,-2.524287,-0.5271477,-13.15427,-9.80677,-12.63932,-4.770438,-4.300045,-6.114599,3.57184,-4.228451,-10.74281,-6.180044,6.993771,5.243902,13.45233,0.5295512,3.361473,0.4831492,-7.140596,5.067259,-12.21613,-14.62398,-17.29252,-11.81533,-10.74687,-7.787282,-2.96992,3.993199,-13.59227,-18.9313,-14.30224,-19.07837,-25.1841,0.07637498,9.326574,19.55139,6.951918,9.160646,12.6868,12.56874,10.92063,18.79337,4.167469,-3.522588,-18.86308,-5.150901,-11.1316,0.001215428,-12.28839,-3.353096,1.363836,-15.41131,-21.34288,-25.17749,-41.46675,-39.63229,-28.16312,-10.75495,-14.60815,-30.54853,-14.68057,-28.01405,-6.787874,-33.13329,-26.0932,-36.89593,-38.55985,-7.942401,-22.76428,-18.13015
5192886.71875,compassion,-3.688829,-4.600564,0.1911711,9.22351,20.15272,10.5457,-12.14021,9.255672,-11.94768,-15.5451,-2.660112,-17.05375,8.746233,-13.29968,-13.42527,14.99582,13.28685,-13.44996,-8.752357,11.03904,8.453202,6.227954,5.475058,11.49548,16.04931,13.13939,9.91491,26.08657,-0.4057877,12.53329,11.26135,4.284915,14.72906,10.45111,17.85131,13.01393,13.88454,22.45551,23.16477,21.43733,18.65215,25.9973,12.77214,11.43778,6.986798,20.71593,27.0756,16.35893,-3.147982,-4.030425,7.187205,2.6134,7.889114,1.890075,-1.000732,-4.884117,-10.23889,3.856704,8.422235,-4.357017,10.32425,3.608299,-5.707558,-10.98667,-6.321883,14.80445,8.84633,-2.894826,-24.59332,-2.989133,0.2783,-11.25765,10.42619,9.478849,7.56387,5.872604,-6.066312,17.9697,9.731279,1.094656,8.492426,3.116565,32.3944,7.160532,-0.4009957,-10.47617,11.75924,16.98429,-1.950063,-3.187781,-11.42756,-7.628232,-5.855653,-5.888559,8.730604,10.55286,-6.56614,10.09379,1.130084,14.7084,-9.5663,-5.664191,-18.59017,-17.80445,-7.658149,-3.982932,-2.920338,-10.9719,-18.06236,-12.8076,-14.28553,-13.52906,-13.06496,-11.04739,-6.675889,-11.84655,-8.096557,-10.92627,-9.355534,-16.65753,6.710145,9.412325,8.590518,9.321791,13.72159,14.07624,11.59217,18.07744,4.984945,9.659789,2.789329,7.329032,16.69466,8.352306,15.86834,3.735277,4.065147,0.4793363,8.060512,-2.905245,-7.443719,-0.1284775,2.907152,2.165143,7.435168,0.1593846,-13.58386,-14.93565,-20.02626,-14.18126,-7.931372,-15.1529,-6.773002,-6.677026,-15.10177,-17.89214,-6.580917,-10.85579,-19.14274,-8.45715,-12.01846,-2.312464,-8.992757,-6.046584,-13.77227,-14.03998,-15.31871,-2.908391,-8.581885,-14.09853,-1.285372,11.13775,5.315519,16.3997,3.510847,10.69714,14.22063,4.202639,-5.831078,-1.791407,-7.113225,-17.59073,-13.95365,3.892761,-0.6106085,-13.394,-0.1828213,-11.05721,8.269026,-19.15115,-11.81246,-17.2183,-20.23831,-2.460134,-7.853488,-16.36295
5207156.25,compassion,-20.93855,-8.054214,4.65601,13.62309,18.43055,2.121286,-18.74593,4.942336,-9.291798,-20.26498,-8.550389,-14.44652,6.048264,-18.10526,-16.69352,-4.156437,8.276296,-15.98845,-20.67238,12.70359,6.523718,6.53185,0.9867792,8.502912,14.79817,4.716332,5.881404,21.13409,-5.941014,7.2222,2.327685,-4.383184,2.731022,0.4280698,8.863946,0.1523032,1.381218,4.946712,9.019886,8.521928,6.505463,12.64753,0.2442425,-0.1932028,-8.997881,5.016781,11.6264,2.829768,3.8973,-3.340438,0.2853015,-11.41209,-5.083601,-5.060817,-4.485778,-6.901872,-10.248,-4.859873,3.030143,-13.83065,1.510169,1.631635,-7.023418,-7.21613,-1.599493,7.973299,3.748391,-5.653039,-9.603953,2.25405,-4.344628,-13.95211,5.306338,-4.12378,-2.799319,2.292337,-9.769504,3.2052,-0.8075464,-8.858979,-5.472289,-17.63808,-3.151587,-7.147833,-1.371595,-14.06597,-4.990817,3.98085,-6.904401,-0.6678834,-17.25363,-14.12225,-13.24506,-14.19519,1.107709,-1.485309,-4.796713,-0.6690449,-1.678797,8.446445,-23.08447,-4.783676,-26.33489,-12.82811,-13.87784,-11.38092,-8.685089,-17.22998,-25.57415,-19.29808,-18.13327,-20.87187,-13.91371,-17.03416,-14.08463,-21.53782,-18.56506,-26.80091,-18.80391,-19.96218,-0.4754446,1.720617,-12.4994,-6.268903,-2.694033,-1.097276,1.676648,5.027112,-8.071525,-1.841842,-2.86129,-3.730551,4.901392,-1.015769,1.823585,-8.995031,-6.96979,-12.19059,-7.799644,-12.72778,-14.2877,-11.82213,-3.859738,-4.448897,-4.862685,-7.413937,-26.06949,-22.42839,-25.32181,-19.55882,-13.76251,-10.72235,-13.90685,-14.03201,-19.10596,-24.11742,-24.61665,-1.973224,-29.20513,-32.24043,-15.02747,10.74882,-11.88354,-9.653269,-9.751474,-10.73761,-10.87164,9.673435,-3.517472,-9.286191,-2.788004,12.23598,6.942956,15.57464,4.906253,16.7607,23.30527,6.618402,-3.670979,4.079927,-3.991967,-11.6719,-4.137067,10.70782,2.822325,-7.858272,0.4167122,-5.227899,9.31333,-11.37796,-1.566943,-10.89467,-14.41988,-19.88581,-24.09344,-33.79092
5220675.78125,compassion,-26.7759,-21.88775,-11.9938,8.369221,15.40625,1.94786,-0.870436,7.851157,-10.57399,-1.263837,-2.187205,-15.45676,11.68104,-1.583013,-13.676,17.02589,20.08172,-13.98827,0.4408495,6.408164,-1.309975,-6.603145,-11.25229,-6.173785,10.24424,2.873538,-4.711423,12.79955,-15.65711,10.11609,1.33466,2.754492,9.933037,0.845262,6.851753,-3.637119,-2.738449,25.02975,14.08327,11.67735,7.768248,11.84864,-4.925455,16.14814,7.125672,10.28131,15.75103,0.2711994,25.19963,27.20971,28.1869,19.00946,19.99624,16.04607,6.715475,14.42977,18.51944,13.53303,23.74706,24.29159,19.59025,24.61237,15.38146,13.27243,22.3188,24.84607,24.27678,14.44114,7.880272,23.98183,19.70211,8.123494,28.67051,-5.911282,-11.44427,-10.56003,-25.93755,-2.274112,-4.928422,-15.10544,2.468418,-19.64876,14.74509,-2.859702,-9.4726,-33.18288,0.6524578,15.51107,-9.913339,-19.5438,-16.00528,-3.379516,-2.512547,-3.505785,12.45216,5.734286,12.56732,15.75045,16.05615,29.28965,2.002379,14.76877,6.393297,6.816587,14.2948,8.251222,2.674567,-5.40301,-4.746315,-9.835613,-4.030732,-5.184262,-0.8009965,1.612806,0.959276,-1.878195,2.05895,-3.83126,2.264934,0.3084192,10.32622,17.5651,14.15923,8.687667,12.60414,9.007134,6.297727,11.72748,-2.911284,-4.620758,-7.330883,10.67773,-0.5889115,-1.560842,15.97981,6.369353,0.8466122,0.7513484,14.372,10.33154,11.09089,9.283907,18.63118,10.33649,1.197935,12.74843,-3.284033,-2.189252,-6.687947,-2.272936,7.033824,0.821246,9.014646,8.44534,3.538651,-1.019271,-0.953554,12.77832,6.678004,5.110045,12.10946,26.3712,13.19398,15.40824,16.3767,15.85546,16.4301,25.32979,20.42293,14.37542,-20.09421,-3.26255,-10.5063,2.416438,-7.952096,-1.520351,-0.9063611,-15.30377,-24.05747,-23.19177,-23.68954,-44.5896,-35.85807,-12.15315,-12.16223,-34.72242,-18.14137,-36.34789,-14.46597,-46.70204,-34.4226,-41.85991,-43.60453,1.845443,-11.28615,-7.406764
