Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C7,C8,C9,C10,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D9,D10,D11,D12,D13,D14,D15,D17,D19,D20,D21,D22,D23,D24,D25,D27,D29,D30,D31,E2,E4,E6,E7,E8,E9,E10,E11,E12,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G10,G11,G12,G13,G14,G15,G16,G17,G19,G21,G22,G27,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG2,EXG3,EXG4,EXG5,EXG6
2298117.1875,content,8.031201,-4.267573,-14.51812,-48.44342,-20.19576,-18.89325,11.80426,-12.01419,-5.390898,-5.12723,4.143655,-26.39348,-16.39749,-8.590042,8.8541,1.74507,1.543529,-7.563456,16.52173,5.28748,-4.070211,3.250858,-1.005127,1.737173,-0.7199757,-15.44424,-3.16747,2.73745,1.097833,-26.03648,2.496269,-8.513848,-8.921028,-11.27205,-12.35957,-7.852353,3.967783,-9.502581,-3.972065,-14.30869,-1.341085,-4.965895,-22.06618,-7.138964,-7.18646,13.94363,-19.224,-7.292081,-12.01865,-19.45617,-0.6406513,-14.4847,1.561632,-3.767802,10.31506,4.381808,-0.9260635,1.660796,-6.63143,12.02353,26.40899,5.537978,11.43476,11.74609,-2.946543,20.52507,18.89603,15.5939,24.65989,18.72443,8.716664,37.79711,11.2753,16.45957,10.1126,15.86468,7.322738,23.75227,15.67498,7.73685,21.44248,11.77732,21.5915,17.46856,17.72089,33.89576,3.93807,10.69772,47.65803,-22.1525,-18.73635,-0.3911383,11.7975,-4.624994,-15.7117,-12.09404,13.58486,1.381582,-9.035413,5.191606,12.69168,6.129998,-11.09249,-8.294924,22.86256,7.091888,15.46523,12.0776,-0.8074489,3.613459,4.190062,-5.986276,-19.79449,-13.81185,-8.801149,4.340032,11.52723,5.944397,4.322034,14.00339,1.83365,6.45393,0.4545882,2.344161,-16.44659,-15.01688,-8.401567,-6.727884,-12.08012,-14.79841,-4.211383,-7.867264,-5.806411,-19.80978,-9.728761,-0.3228301,-8.063678,-13.15435,-10.08088,17.02898,2.880948,-1.074336,-3.454502,-4.022601,-0.2848596,14.09659,9.924819,25.9125,13.04346,5.676292,0.6013685,10.67312,9.547287,26.87996,19.02328,17.30994,22.35756,17.84356,13.24955,7.263947,3.576881,1.887372,-5.849218,3.359611,8.501254,7.056227,9.377522,18.14732,26.66704,16.25967,24.93547,-6.081477,0.07793076,-2.397733,-7.308359,8.657739,3.370553,-3.811194,-1.392232,10.69872,-6.445368,-14.64288,-17.41923,-32.94622,-9.219554,-22.62253,-10.73096,-6.160159,6.717214,7.43419,5.348175,7.874503,13.28283,14.823,-1.915051,-22.04712,11.76684,-6.811227,-15.22045,-12.22139,2.811505,-10.16048,-4.377496,-10.13198,4.77405,3.569757,-11.09795,-8.591623,-13.72738,-18.6174,-18.69174,-9.601254,-22.5429,-22.80025,-10.98935,-42.78046,-1.627349,11.42147,4.711751,-13.42598,-13.92019,-4.769622,-0.4191452,-2.528417
2299375,content,2.532243,-5.649661,-5.476359,-15.80242,-12.94453,-8.748013,4.912376,-15.78319,-4.28602,-1.626003,13.12608,-26.07796,-1.016697,-17.67758,8.176506,-1.209303,0.9599842,-1.937295,18.39348,1.32581,-7.536259,-2.062372,2.998715,-6.530566,-3.963492,-24.93032,-9.272007,1.372292,-10.36888,-17.06057,15.40744,8.170113,7.498667,8.593777,0.6111075,1.981105,18.27866,10.4831,22.50227,1.955736,9.681302,14.77973,3.02788,-1.260987,7.509097,20.66757,0.1278792,11.86232,4.782084,-0.8893279,3.758698,2.133283,4.206811,5.56805,17.5257,10.86117,10.17709,7.517661,-3.342957,8.274199,23.10703,10.08381,7.171452,-1.192762,-2.901771,8.301283,7.121584,3.694792,5.902146,3.329774,5.974386,32.85968,-0.05075735,6.999022,-2.376247,-0.9875711,5.685858,14.48607,7.239324,-1.775848,6.893737,6.699974,12.43496,13.67377,12.91339,31.39954,-0.2311375,6.021205,45.75227,-3.285381,-5.015359,11.47327,19.20292,8.157293,-7.020183,-1.77913,20.09781,14.56508,1.881856,12.93509,7.489723,12.2293,0.2690834,2.291943,23.88356,10.39142,19.73781,14.22989,0.2901596,6.495571,10.11257,-5.740401,-20.18487,-14.36746,-8.156631,-0.9669103,-1.166025,0.785204,0.5167124,1.421997,-4.335189,1.887272,-15.89072,-5.660685,-15.72913,-13.04996,-9.043425,-13.45051,-13.49936,-13.71582,-7.951001,-6.55302,-5.858607,-21.50195,-16.54506,-5.260764,-14.89219,-14.24468,-11.96209,3.368863,-4.319188,-0.3698441,1.440167,-2.075185,9.703086,11.07164,1.853034,14.94174,10.88863,11.98575,9.530293,4.837604,12.32243,23.96942,7.685296,4.797193,7.394788,4.451622,10.58574,7.066342,-6.536119,1.27648,-1.936098,-3.236003,-2.313377,0.5027292,-4.296843,3.113544,10.33534,8.819,6.298503,-17.79477,-17.17096,-12.1471,-19.89724,-8.236498,-3.673409,-13.74716,-3.043666,-0.3920985,-18.19446,-25.07484,-29.02716,-16.78226,-14.95987,-29.75261,-22.51947,-12.46212,-9.425931,-4.989003,-1.414976,0.4173676,3.732705,2.045176,-9.966714,-7.019107,28.61931,8.815106,-0.09301163,0.1443117,18.09611,-0.1821494,12.21608,-0.3377783,12.59259,14.70361,-3.941406,-0.2068564,-3.879886,0.1107954,-18.80915,-15.29021,-11.26108,-29.33578,-3.336003,-48.23604,5.565628,14.55509,10.79019,-16.00246,-10.58694,-6.149971,-4.219073,-4.228677
2300941.40625,content,18.3223,18.14763,7.301374,0.1476712,0.5059192,1.023152,22.13136,0.3294031,13.56374,9.38915,24.07945,-14.46818,3.491448,-3.600541,18.87771,14.09984,17.35757,9.552519,26.3836,11.55243,6.600971,15.78124,19.8216,9.575791,10.38065,-11.0673,6.499918,13.153,6.554353,-6.692918,23.13513,11.73641,11.88875,10.27248,8.229775,9.912453,21.33427,10.02992,21.42714,0.2264755,15.52852,9.458267,-5.021391,6.661239,1.250973,11.9392,-7.3481,-0.7253913,-2.135857,-7.552457,9.253187,-0.4431789,4.823311,-2.539238,3.347265,0.7921298,0.02327668,10.97212,0.6841269,9.702312,12.58143,-1.7065,8.920275,-3.177763,-5.32133,7.754576,15.18762,3.990445,0.3323829,-8.864262,7.461703,27.93033,0.1461152,13.5469,-3.193954,-1.518285,-2.17984,16.02617,12.09364,-0.2286099,13.8441,8.237663,14.02534,20.49233,15.1396,34.08956,7.503814,11.8965,49.71692,-12.73997,1.5708,17.82395,26.29759,9.336745,-6.279249,7.033759,19.55611,16.38124,7.719356,21.54886,2.49704,9.988078,-6.723984,2.716242,3.969013,0.06822436,8.121628,7.262506,0.06022203,2.142598,10.11415,-8.568085,-15.09018,-14.12537,-8.036087,-9.837062,-8.296271,-0.4554427,-1.861383,6.597085,0.4680098,7.137611,-2.650492,2.673874,-9.882274,-14.2324,-3.879771,-4.484472,-9.412994,-7.169391,-6.440848,-1.843761,-2.313252,-15.77879,-5.192979,1.526389,-8.962395,-7.120191,-3.392253,-12.84336,-16.46626,7.597039,5.789564,5.712328,2.947315,9.211753,-4.684958,7.295237,-1.516006,-3.056424,0.9431824,-9.490279,1.572413,7.093597,-3.816875,-2.271639,6.12415,9.195182,8.761117,1.790082,1.780408,8.133523,5.907907,5.312527,1.405393,2.70978,-0.5546396,6.176855,-6.318232,-8.77811,0.5618117,-5.724107,-5.054984,-0.5247771,-7.025196,9.1306,4.86993,-2.633566,1.938434,17.04089,-5.109919,-9.644763,-10.65705,-17.36039,-3.725857,-12.70818,-13.31816,-2.046618,2.064618,-2.341731,0.5816751,11.46968,15.04928,10.79633,1.752619,0.5039089,33.51446,13.7265,5.186183,7.287976,24.91806,10.6046,20.03929,13.41703,25.29358,28.10902,9.223663,12.53371,16.92161,8.04805,-3.909812,16.93884,2.324541,-10.15536,9.142902,-29.49319,17.97963,28.21634,22.68835,-14.65968,-0.2221756,0.8643697,5.657089,10.18415
2329242.1875,exit,21.28078,10.85617,-3.342572,-7.671589,-3.412268,-3.304938,23.88521,-3.529331,10.49278,8.579286,18.76292,-13.55123,8.158785,-1.249225,22.1071,18.64433,19.79177,10.15692,31.53927,15.19072,9.418696,20.26146,28.18168,20.163,21.18728,-6.990342,9.114148,27.37305,14.90623,3.638273,17.15228,7.128469,5.331107,4.91504,0.9074957,6.494083,16.58457,7.306798,16.83856,0.182889,14.34105,11.70244,-8.649837,5.072624,7.029696,24.22589,-5.441967,-4.163023,-1.26432,-6.680238,5.997411,6.643219,2.172371,-5.230011,6.978532,-1.025327,2.198944,10.43656,-1.414541,5.779922,11.57745,-0.702334,15.1281,12.07283,6.763969,11.03017,9.420575,10.21405,17.0189,20.25616,12.59418,33.40624,5.271756,18.02712,11.58549,0.01837537,3.47957,15.99138,13.87943,12.29708,14.56117,14.51043,14.19827,19.64741,20.96147,35.48625,9.814688,16.46321,50.66048,-7.553848,-4.932581,11.09371,22.31623,10.14036,-6.805811,7.719576,30.62064,18.06503,6.120432,17.1287,12.96284,16.17429,3.38107,1.838416,30.51427,17.15872,25.21325,20.23652,5.608553,12.97783,18.06194,4.796359,-5.139503,2.129004,7.701246,8.129889,15.14361,15.10644,14.54394,14.43295,14.44669,14.03299,6.844961,6.107906,-1.23007,1.505182,6.540205,2.341631,3.532302,-1.020476,2.298299,-3.117064,8.953998,-10.58335,-1.602098,1.415346,-2.038154,-5.491888,0.9952341,12.28112,1.733544,10.81819,7.350244,2.726954,4.849185,7.934947,-3.655652,6.890294,0.4129615,0.6063672,1.267638,6.431059,10.73391,20.28414,3.341926,0.00678996,3.97698,4.545462,7.564806,15.16476,-2.995126,10.57517,11.64055,12.52113,6.037836,7.460137,10.11231,3.98389,14.53422,7.38181,17.68484,-1.195432,1.505474,2.646855,-1.964111,7.595517,8.433226,1.33606,8.025699,12.25206,-7.059425,-14.97207,-10.54316,-5.886958,-1.257473,-19.62095,-6.664132,0.5904509,4.499641,3.221092,7.910836,13.73629,18.40143,16.7472,4.049413,-8.156916,26.44789,10.2513,0.1961996,4.275381,17.37653,-0.2442918,11.04705,1.750134,8.825372,16.36922,-2.019386,0.2045162,-10.77574,-4.897991,-10.32207,-8.786043,-5.730433,-15.60747,-2.579396,-34.4381,7.066633,16.9504,13.10352,-9.295828,0.5049256,-3.722511,-1.743845,5.875838
2386835.9375,enter,19.22417,15.96687,13.11367,-34.31715,-3.976103,4.295472,16.10961,-3.309311,9.999273,12.55849,22.5727,-8.023896,-3.334774,-2.366391,15.94992,11.93029,13.96535,4.053767,32.1669,12.32355,7.819694,11.80198,13.75924,9.556879,16.05182,-7.329294,6.787354,10.66904,9.533238,-0.3522761,26.81459,20.02087,18.54595,18.39983,15.2908,13.16491,31.99996,17.6896,26.15053,10.73128,23.45704,21.34751,4.383254,9.007811,13.39706,47.17582,6.236564,17.28513,12.44171,2.972598,15.89147,17.99142,26.0721,19.76855,29.59147,22.87359,19.5667,24.02208,21.2184,34.0082,41.73211,24.05989,20.12601,21.74428,14.88795,38.64842,36.52315,33.78168,36.07375,30.21535,20.53962,50.79551,28.66592,32.78824,27.58753,22.59367,21.2633,35.09919,27.05149,17.14563,26.48411,19.75192,33.03207,33.68791,26.88742,45.00162,16.15845,19.02187,58.98109,4.90262,9.405633,29.74873,44.52333,14.1797,10.82197,12.7298,27.70621,23.8332,20.261,38.7049,14.88695,18.23987,6.381459,24.06747,35.21137,19.41747,27.42924,28.05965,21.788,25.36206,34.76366,8.969742,-3.326317,0.7000425,4.995532,16.53693,23.36495,20.69068,16.80112,19.03564,12.4295,16.88127,10.99592,12.98496,-0.4656823,-1.507507,8.624105,3.590271,4.44607,1.511,9.585126,6.206924,10.62369,-5.132073,3.357534,12.35032,4.643194,3.451913,8.391823,29.68227,10.89474,13.63929,16.19318,25.04044,36.89635,36.80608,29.60733,43.29032,32.05281,22.34125,12.67789,22.06299,20.30883,39.43969,32.25041,27.61421,36.3768,36.87416,36.53839,38.82293,27.43688,23.01377,19.02036,18.58429,19.01479,31.18833,28.27003,29.44472,32.82504,28.0969,36.89434,-5.792846,-4.275821,-2.492658,-7.302922,3.100359,-4.092126,-1.575838,4.695368,10.61524,-11.15353,-18.58427,-14.68411,-16.26849,-6.360187,-21.36853,-8.547639,-3.328417,12.65793,10.61457,16.38236,11.20845,15.00298,25.53837,1.764989,7.947293,41.26928,20.17623,11.88697,12.41289,27.86888,13.84158,23.68649,18.82785,26.21637,33.10388,11.09857,10.72031,10.05391,10.24544,0.8236474,8.026903,3.606836,-5.239571,11.39371,-25.89289,15.18331,42.01061,37.64104,-5.370116,-0.4961755,-0.7079297,0.08260151,10.99287
2406781.25,grief,-30.45719,-29.79928,-29.5021,-0.1509809,-35.13369,-17.24354,-31.70202,-53.32954,-35.03341,-30.05008,-13.95361,-38.44976,-4.500811,-37.56431,-26.49032,-29.86088,-26.32323,-27.51114,13.28103,-19.24939,-26.42537,-19.34837,-15.5324,-5.078398,-3.668916,-46.07375,-24.97201,-5.545336,-9.556909,-13.64355,4.116596,2.338613,3.116861,1.005871,-2.561738,-4.573155,23.67516,3.735849,15.37326,-3.667711,8.439575,15.527,-1.366847,-1.677193,12.03928,28.70573,-2.550086,8.437931,9.076019,-3.751212,-7.176049,7.199445,4.951842,2.621441,16.21453,37.1604,10.05312,7.594984,2.056587,13.10488,24.9101,9.849985,21.67687,16.1285,44.32971,26.04254,22.43995,24.72824,25.34279,28.5592,13.89396,47.94283,21.14033,27.12049,18.83324,19.84672,34.24548,29.59504,19.1714,11.87196,28.19887,20.79319,27.90652,33.83355,27.2092,41.10892,7.997527,29.11099,55.0393,-5.881148,-7.446349,8.310905,21.93396,12.08751,-1.69086,3.925465,29.2027,23.17786,8.325956,15.44503,13.13696,24.37411,4.60068,7.96067,30.8235,20.13209,22.30183,17.70378,5.860592,12.26163,21.20785,2.531559,-8.985198,-5.583791,-4.132531,13.81977,19.18868,16.21757,14.04332,16.20505,13.75502,15.63312,8.892026,4.540879,-9.903167,-11.9666,0.7900346,-0.8455237,-4.193481,-4.221578,-0.2395384,-3.974417,-0.6464011,-14.92482,1.258312,6.22941,-9.67189,11.02849,14.17708,20.31014,7.638728,5.299651,8.744709,10.98274,12.00078,20.9455,15.89386,34.79776,19.8017,15.47046,15.92134,19.76057,21.15838,35.7012,20.71519,19.01936,23.70549,18.74498,25.72327,22.90175,8.056003,14.24901,4.274067,3.362458,14.02176,21.68569,17.81608,21.45137,27.45234,26.70023,27.35405,-31.26138,-23.30083,-27.51706,-33.31218,-12.95426,-8.819535,-18.61958,-14.04297,-9.051183,-28.33286,-38.22534,-32.0931,-27.44963,-22.27043,-46.16051,-18.90623,-19.17181,6.568407,2.122893,9.844484,17.25392,19.89404,16.53676,6.963204,-10.23956,23.1048,1.886532,-5.05465,-3.814501,6.81247,-2.385479,8.239522,-0.04948056,9.080813,13.07816,-4.847116,-5.963309,-40.07758,-13.81922,-28.19586,-20.88272,-30.28474,-51.91629,-4.209247,-72.2215,0.1981357,22.78918,19.22028,-26.34998,-23.09327,-39.14322,-8.320491,-12.57665
2499449.21875,exit,23.571,15.8905,7.48673,-1098.411,2.473005,3.350168,28.69004,6.95361,16.4768,16.34628,26.24362,-7.806853,0.7262537,2.292077,28.444,19.99437,23.8499,7.32347,20.61471,23.14522,14.6244,19.42393,23.10957,11.49172,12.51782,-3.719332,15.28386,18.39428,7.299287,-4.856912,24.67323,15.39528,16.46824,14.72284,15.39511,12.12946,29.77241,16.57979,27.23496,7.116983,17.70248,16.7525,6.849924,6.554876,9.365923,25.55032,1.203288,8.6418,4.889694,2.847982,6.426984,6.406677,9.771901,6.651166,17.05418,10.81909,11.46983,10.13409,0.1007252,12.36908,21.99278,9.17203,19.2791,10.71818,15.7068,15.18366,10.64321,13.80813,15.33447,12.27785,29.50457,36.20466,10.07565,19.42426,13.19178,0.01764136,6.124762,23.87487,16.758,14.60418,26.6452,18.48664,22.36037,25.54986,25.81717,47.04541,25.07701,30.36186,61.5821,4.14198,4.721777,23.86277,30.79112,17.85648,6.200796,15.14241,36.66857,32.31323,19.77975,24.72644,19.0648,27.48034,14.66289,12.95198,35.77541,26.46711,39.68442,34.07415,21.2111,22.95614,23.87202,11.22935,1.058123,4.683008,9.680724,13.66287,14.14396,27.72508,20.30246,30.48711,22.67837,27.37206,14.3544,16.81977,-0.153064,4.972471,9.244211,10.01294,6.039625,5.003961,9.485325,6.380957,11.93912,-2.416215,2.981624,9.468038,6.728409,-2.052163,6.018333,7.590096,5.023268,5.163287,4.227325,1.65765,6.708048,5.725579,0.8197762,13.72965,6.207865,9.621258,12.52297,11.18823,13.91034,27.94398,8.974059,2.204011,5.877406,5.813702,1.951259,12.17696,-2.114107,7.137178,4.453292,9.757477,3.816485,5.959243,4.89604,6.522745,11.51148,10.20283,14.45482,5.681149,5.864052,10.16856,-1.780274,10.95176,10.00217,8.760343,14.85911,38.61135,6.708949,-3.597242,-2.267041,-4.312107,-2.202847,-8.4774,-2.761643,-1.026286,6.477535,10.13305,7.106496,17.42645,21.48816,19.44822,8.968901,-0.6854562,32.04631,10.57951,4.845596,7.693228,20.34196,3.25186,17.23501,8.155312,15.61754,22.93806,-2.779373,-1.48901,-5.026857,0.7564267,-16.86326,1.097164,-13.5116,-17.6382,-2.877749,-34.54772,4.837368,20.17595,14.20758,8.972479,21.15904,27.73371,-4.530605,-9.898313
2557039.0625,enter,6.798287,-4.355342,-12.85752,-9.097952,-23.25548,-21.57509,7.387838,-19.19775,-3.868839,-6.337494,6.354265,-26.79838,-7.855438,-17.58785,3.959543,-1.55854,-1.552698,-8.722695,15.19843,1.685187,-6.961018,0.08678136,7.324167,-2.749514,-6.740643,-21.93362,-7.70264,1.54757,1.699881,-10.19276,7.235401,-4.621099,-9.250063,-11.14841,-15.63928,-11.73363,5.241515,-11.27656,-0.463456,-22.28055,-6.208125,-13.72043,-31.08295,-14.72706,-12.00613,-5.441021,-30.10503,-31.2899,-30.64796,-38.14753,-4.515818,-14.73824,-16.43244,-27.47105,-23.70234,-32.16372,-33.06125,-1.945658,-14.59699,-20.58257,-21.70931,-33.09453,2.748004,12.52036,4.445119,0.6374868,-18.87936,-23.09319,-33.02702,-34.7388,2.183156,22.55934,-14.7305,-12.10149,-22.38657,5.856418,6.197669,3.081874,-8.895761,-18.75337,15.13243,0.8808963,1.524338,4.660654,7.548495,23.70779,-4.162677,-0.4085632,38.381,-35.03302,-22.77333,-5.016058,6.801355,-19.139,-26.7281,-18.06141,6.60341,1.693507,-10.33571,-0.04261047,-13.98041,-7.516586,-13.49278,-9.235514,6.477831,-3.566424,6.695046,6.755912,-4.253738,-1.726372,1.37457,-11.32456,-21.77352,-15.49249,-10.28091,-16.92583,-22.35978,-6.195466,-7.366115,-5.591461,-8.795793,-0.6380566,-16.01023,-8.258189,-19.40753,-14.83576,-9.708848,-13.60216,-13.33968,-12.94858,-14.5281,-16.90938,-10.45547,-23.53658,-9.735076,-14.3218,-19.82196,-16.90333,-16.0775,-35.85071,-28.70246,-4.343039,-4.363852,-3.250233,-20.22104,-24.04469,-37.11982,-27.65984,-34.21169,-32.18144,-31.07408,-19.87764,-21.09569,-12.91974,-37.38047,-43.7946,-27.47284,-26.26579,-9.240066,0.4466743,-9.846494,4.83206,-0.2499873,3.709873,0.4874352,5.279867,1.610954,-31.93534,-37.34362,-27.67715,-33.13751,-17.05821,-12.58036,-8.836738,-17.51645,-7.091671,-7.040421,-12.04362,-3.830817,11.40751,-13.83442,-21.89984,-17.3464,-22.74871,-13.66947,-22.75507,-19.78006,-10.29506,-2.841684,0.5128919,-1.633189,8.356039,11.70358,11.59485,-1.707048,-23.21141,12.92562,-5.588653,-8.299274,-5.742245,6.254706,-11.80803,-2.889245,-10.62722,1.005898,4.091644,-17.67867,-10.70072,-6.482018,-9.524267,-21.65697,-6.954295,-21.9695,-24.77593,-16.40258,-43.26321,-4.602043,2.551001,-2.378172,-20.363,-12.68715,-12.78333,-25.0669,-15.08995
2600386.71875,relief,8.26982,-0.6968803,-4.679521,-12.35471,-6.937503,-2.831529,8.248793,-13.32962,0.236864,1.981538,14.02456,-17.76207,-2.556811,-12.38283,8.321497,3.858672,6.599849,-0.4831682,24.08353,3.985384,-2.960543,1.76993,10.60905,8.376155,16.98827,-17.94052,-2.035892,8.067564,4.024938,-1.497895,16.78224,13.75652,11.09832,7.508527,4.392023,5.342588,24.33491,12.11591,20.65534,5.562223,14.37283,15.13469,-2.907428,5.494568,15.08995,28.33651,6.061292,13.60831,0.9254572,-4.696122,10.93435,14.9881,18.46521,14.35902,22.12953,13.56131,10.90066,17.73451,12.45546,20.12565,29.35761,9.649967,10.98327,17.40993,16.29249,32.28726,29.97569,23.52061,23.10136,16.27528,10.75812,47.67103,25.11153,28.625,17.27656,14.72624,19.50883,28.21178,20.7984,9.808867,25.28489,10.65115,27.66051,20.75652,17.4369,32.27299,4.11583,11.56673,46.22371,-7.015822,-5.946931,12.21141,21.38406,7.152215,-8.641628,-1.568682,14.46652,12.97089,2.096449,14.4115,8.467738,13.80789,-5.544462,-2.233201,21.66713,7.268798,17.49924,12.25498,-2.502206,4.077068,13.36802,-13.35295,-16.8743,-16.06851,-10.34418,-2.225318,5.620015,8.11278,-0.5582936,4.319324,-4.228646,1.672491,-2.518012,-2.14846,-17.17973,-17.29248,-9.358938,-11.51102,-13.03052,-14.76595,-13.06768,-3.054847,-5.409737,-17.85698,-9.679136,-6.499312,-2.248013,-15.05213,-4.394625,9.287451,-4.889694,6.435036,7.278644,9.68769,13.67635,22.18696,12.82346,22.98818,12.63509,6.219515,5.842968,3.305084,6.305841,21.60187,14.92175,14.69219,24.31704,23.60714,22.89578,19.18288,13.43797,11.70337,7.279759,15.57856,13.34487,18.4103,14.46196,26.07435,17.88246,11.94807,22.51259,-11.19099,-9.294512,-5.96586,-13.42298,1.460185,-0.1419011,-7.190559,0.1982042,18.46093,-6.243837,-12.20023,-22.72228,-19.27159,-7.977014,-15.28521,-15.47885,-6.092931,7.82797,5.714116,11.00869,11.69054,15.29751,22.14544,2.888444,-9.331593,29.28449,8.62496,3.607792,3.930654,19.78059,5.488578,12.2231,5.118426,11.65756,20.07371,-3.449377,1.840968,2.484044,-1.299547,-10.92208,-1.827416,-15.93712,-21.40117,-1.760723,-37.48217,7.497652,22.78625,16.42298,-24.77719,-14.07367,-5.633598,-3.478038,-0.9706569
2602335.9375,relief,16.36649,5.835922,-2.452778,-20.25638,-4.123309,-2.87136,25.32782,-0.5030169,11.95221,9.354318,17.51345,-13.61224,4.458115,3.241082,24.83576,14.10222,15.68922,9.597957,31.66522,17.67261,10.60468,19.18883,23.51241,15.57519,14.57424,-4.380662,10.13437,17.79612,16.43943,4.841488,15.06184,2.620863,-0.04789875,-1.682092,-8.236587,5.651757,7.690472,4.277059,11.21891,-10.47151,13.24235,8.317112,-13.80569,4.838825,1.513574,21.02758,-4.469142,-9.698258,-13.03656,-19.16125,12.17646,12.0787,6.528002,-2.420238,-4.42601,-5.064235,-5.777641,16.52379,5.099482,6.003459,5.287486,-6.572685,10.44774,5.124319,3.482944,11.72426,5.549529,-1.112324,-3.746693,-8.990235,11.87929,27.35266,-0.4460749,4.284223,-4.023327,3.331897,-0.5047816,14.83873,6.373428,0.1723137,19.01627,9.632842,13.88937,21.23103,16.54499,35.93716,6.695208,15.20853,49.81549,-20.23143,-15.94697,-0.8152756,7.509986,-4.128846,-18.09897,-12.65215,11.77706,5.412287,-5.938724,1.208137,-3.884481,-6.294641,-9.326097,-8.99695,9.237103,-2.208845,11.30759,6.620029,-8.332201,-4.906389,-1.418962,-9.593768,-19.12161,-15.38636,-4.484768,-11.89944,-3.079301,0.8050858,2.129906,5.493134,7.879959,15.04591,4.380778,8.308817,-12.19307,-9.422232,-5.060369,-4.51311,-6.041925,-6.677984,-7.528262,-0.3245918,1.094327,-9.475082,0.04294491,3.295655,-8.059835,-3.271785,2.103029,-13.32337,-18.2663,12.57097,8.23104,11.10839,0.4020588,-0.1535095,-17.36553,-4.539455,-12.14267,-13.08195,-12.64206,-11.8798,-7.436289,3.900505,-11.46627,-14.18397,-2.550354,2.657665,8.972688,15.40038,6.332524,14.96212,10.38678,17.97313,11.72761,12.07928,6.576614,-3.472937,-13.90155,-7.067101,-4.188789,-1.449774,1.184331,5.851313,-2.034881,9.050288,4.267303,2.878566,10.0796,19.4681,-1.571369,-10.46818,-3.817849,-6.463567,-2.829061,-12.4079,-6.444763,-1.368702,11.44245,3.969881,-1.489399,19.67786,21.8877,21.1393,8.076746,-23.64193,14.21415,0.09921552,-3.726206,-2.73295,11.05862,-10.21517,2.40133,-15.1179,1.29498,0.281063,-15.73168,-8.328716,-16.59672,-8.077869,-18.65793,-15.13898,-23.92683,-25.50573,-15.23514,-41.95765,-1.161264,0.1094267,-6.82991,-6.347244,-1.522647,18.43823,-11.56078,-7.802935
